1500 1536
712 1136 282
227 885 112
1330 78 920
705 302 164
1213 320 986
1419 1053 464
423 742 114
283 448 602
1499 858 307
226 977 331
841 652 820
584 607 936
1232 411 284
1344 897 43
192 845 787
907 731 476
419 954 766
869 987 985
255 1133 68
171 493 750
957 784 287
850 1141 751
934 187 411
348 13 298
110 925 813
820 1119 311
1139 941 935
1448 818 807
681 100 767
692 793 846
391 224 296
1026 895 779
1005 965 383
562 1274 49
422 60 347
1358 939 308
171 382 420
779 432 746
431 837 733
946 1157 916
72 723 779
921 1415 911
1118 358 228
314 716 642
404 228 29
557 33 847
903 279 4
1359 153 752
1414 1302 787
513 859 18
1271 1171 405
2 838 398
916 261 38
1204 426 500
67 651 906
624 644 129
879 1257 467
1108 1230 366
510 191 637
454 353 640
563 1279 267
831 45 90
1133 143 895
1483 148 724
460 1339 64
422 625 841
685 1278 917
457 175 226
1037 264 26
654 1431 10
980 378 532
798 44 88
307 612 74
924 66 785
1017 1455 237
1084 960 537
1447 276 598
21 328 402
651 655 460
720 124 589
101 1328 370
332 1108 392
1217 763 667
1304 1357 841
76 1408 855
148 254 167
399 1441 837
267 450 128
647 830 5
686 117 698
1157 1246 309
990 538 124
294 338 28
427 834 258
733 295 236
1479 553 844
106 145 888
410 1267 140
29 1419 658
1382 924 434
291 631 146
550 746 157
115 1159 85
31 24 929
1139 1109 571
1416 652 669
1252 210 757
242 705 584
653 1358 683
693 742 366
415 1377 833
1021 1128 175
856 1365 711
17 174 807
1458 1228 962
294 1347 380
254 1421 768
1423 852 705
423 1120 62
1454 1100 274
978 781 568
1309 460 606
1218 401 48
1234 45 182
1413 911 496
1353 1216 177
1056 666 275
684 240 38
1450 852 404
456 632 222
1425 1215 22
129 566 848
764 205 911
1015 1353 943
1235 1167 914
694 127 299
121 1282 523
387 499 72
253 1420 639
1493 220 725
473 728 72
911 91 695
131 1481 437
1055 153 921
672 801 685
1390 613 892
620 1439 743
452 739 843
394 1320 268
272 352 833
51 1367 106
760 291 435
549 370 304
1087 379 54
675 1320 316
1488 345 236
1006 1077 489
908 368 652
81 797 800
24 1282 895
628 488 728
422 459 20
344 575 326
673 556 695
442 328 957
1263 805 539
377 809 848
1370 1024 578
1035 918 205
38 1037 972
906 1228 231
269 1140 938
592 346 665
794 336 683
648 762 965
904 980 615
832 712 825
141 456 345
704 491 613
634 690 195
992 157 599
952 755 297
1482 1484 677
1324 1425 344
954 1225 328
575 1062 318
1054 1204 404
677 98 528
931 1 677
1424 633 255
549 1240 222
898 987 562
1421 432 983
66 646 384
760 614 813
1391 1291 997
1079 431 896
1413 341 302
276 467 554
39 559 43
807 26 573
1377 1220 815
1397 1391 10
922 402 605
222 1342 138
699 16 932
1354 282 53
758 647 22
1452 525 294
1288 1065 52
454 104 976
919 976 430
800 1433 653
118 279 518
1021 1053 754
100 860 380
791 549 460
1016 324 866
1074 1248 524
728 1065 175
388 1005 854
106 1215 437
144 1315 122
182 240 675
184 1181 717
102 855 480
756 637 495
1322 754 492
1156 1218 60
862 1442 996
805 383 662
1145 540 954
81 442 337
604 1056 340
660 623 323
583 393 152
1451 845 135
1177 679 854
616 1119 928
971 203 569
949 113 761
1045 1310 352
1227 1355 420
167 20 488
985 990 522
510 1226 939
515 811 351
840 610 988
1068 119 169
139 150 223
1226 720 56
1210 890 126
399 598 770
638 971 435
21 1374 776
1049 23 759
1297 1479 823
1211 107 647
1316 755 208
1399 1274 898
521 449 989
1028 510 704
1191 1314 822
584 879 193
407 553 770
663 67 615
450 99 214
345 663 448
595 508 332
1313 274 934
711 930 132
117 909 764
761 507 29
617 492 393
825 247 998
1148 43 343
164 698 234
665 1056 861
1448 302 950
1386 293 603
1368 1074 163
821 608 231
1392 69 781
619 132 487
155 141 572
954 1063 252
540 1008 436
61 1138 385
1084 845 81
1413 778 561
1224 1308 21
830 655 905
1381 117 559
783 127 15
851 996 247
569 236 271
755 1316 711
669 1339 428
1015 504 248
1383 1252 145
1433 986 398
417 328 512
1006 739 371
651 887 588
1430 1304 623
704 1346 291
369 1449 129
1112 100 750
945 440 865
274 735 704
1270 1314 508
1227 507 805
535 1260 669
360 1042 192
763 1499 550
178 336 527
711 1441 391
856 833 86
418 99 481
500 839 398
566 1252 502
992 1391 458
140 869 225
1226 1380 750
953 592 374
222 509 540
525 1425 485
1002 679 629
1364 1146 178
1304 817 711
1438 180 875
330 1281 527
914 179 399
1364 1241 800
318 715 450
1346 975 741
576 1376 258
570 878 18
448 240 401
276 411 936
1344 632 299
1333 1069 383
610 1047 76
112 362 391
569 1210 659
1105 955 805
251 225 184
180 181 874
108 1070 201
1396 937 67
379 214 437
553 79 897
198 380 410
1476 359 710
323 1453 441
944 1285 45
477 1224 742
477 1366 709
800 217 132
269 588 209
34 956 695
246 537 29
889 355 397
1274 305 422
630 1331 348
607 161 953
746 1420 332
1228 163 905
841 1382 83
239 782 746
244 1160 866
583 62 659
452 1126 365
67 69 599
131 949 212
1496 1144 556
1266 1135 986
4 1300 114
1203 811 397
781 948 908
682 1348 101
901 677 263
1058 368 210
940 1319 694
668 260 858
961 162 706
999 225 823
536 451 10
257 1311 804
225 920 75
756 112 727
53 1463 319
614 622 75
57 1263 913
227 604 114
359 1037 98
908 370 785
925 881 728
571 518 992
409 145 392
944 1360 48
1103 271 304
462 544 243
1486 1320 443
1027 208 957
531 1291 979
1396 41 132
1135 1111 628
1245 1385 950
866 483 422
1333 270 561
1064 295 953
1435 194 832
131 887 392
562 1324 406
437 1417 625
77 685 456
236 784 424
1128 216 286
1469 672 442
827 1021 702
794 1428 443
522 30 663
497 660 900
1371 1248 156
734 481 129
263 475 865
625 742 291
924 1426 320
112 248 73
1359 428 554
163 615 610
351 1164 914
1480 1098 212
1282 612 658
1094 1131 267
725 1423 4
44 1268 911
132 210 670
454 668 228
1377 653 549
382 72 369
696 1229 963
394 1259 316
760 82 272
1146 758 772
289 1452 585
1423 699 108
38 768 567
709 589 720
642 593 913
1320 932 417
368 1344 766
672 1412 27
166 1243 589
140 881 902
829 325 894
1039 1341 365
213 284 499
1204 907 415
726 1311 793
782 1450 375
670 1374 485
179 1005 113
294 1102 84
111 46 923
558 277 280
1319 1321 341
1038 777 69
995 1074 878
812 446 407
1364 615 788
166 302 689
1215 326 425
1464 227 612
421 998 533
645 291 993
951 238 447
759 1087 2
456 864 377
349 651 394
416 1050 144
1060 126 602
88 371 689
588 248 863
1211 479 372
1254 901 312
1233 242 30
1125 989 101
1302 1296 508
1429 863 889
362 1354 646
1282 148 593
1360 898 601
235 4 412
499 1163 463
1083 1017 881
374 871 103
916 784 618
964 1347 221
781 863 516
1328 1309 628
958 1189 916
1059 770 294
1365 219 440
1267 275 706
380 898 119
490 1087 501
1072 939 360
1320 1153 60
605 731 534
1155 123 109
215 1033 935
1435 758 597
366 526 732
672 1440 796
1040 950 548
766 564 995
1452 1103 101
592 493 431
946 11 27
1179 840 770
479 801 216
1060 653 236
1198 1046 789
105 71 372
69 333 195
1445 490 442
1226 429 932
970 557 718
1440 1328 700
1315 1153 78
94 463 742
632 428 14
340 66 535
638 484 64
1102 161 868
287 1357 16
1496 345 433
256 687 963
840 569 416
467 548 304
1023 921 704
6 608 82
1403 919 872
652 902 321
710 405 12
101 786 286
1325 332 690
1357 205 739
997 290 294
581 514 45
622 923 197
1134 734 731
1456 20 284
574 637 61
853 1383 984
1293 619 684
738 991 167
8 757 982
1153 75 706
1499 732 26
689 25 545
792 1267 205
1133 1262 479
382 236 184
504 966 366
33 78 877
800 211 627
279 931 903
840 1100 69
324 1071 746
1329 869 349
579 983 174
1145 244 300
1015 1188 606
1319 1436 698
927 356 113
734 1219 406
78 223 845
50 971 700
1116 207 889
1206 1147 49
1165 1387 764
790 1302 750
206 183 907
760 1250 880
303 163 228
1140 1241 446
1256 339 204
1472 512 482
1091 61 541
1058 1263 367
1421 1237 833
423 107 206
1140 257 614
490 1329 905
370 469 461
1164 1493 732
923 503 882
877 962 287
1459 1073 515
1102 992 865
797 1017 789
532 419 788
637 97 395
635 542 358
16 526 692
0 965 313
1074 34 289
1278 84 701
836 1121 267
515 412 143
656 1229 408
213 1123 713
406 519 377
597 1396 484
80 318 502
1297 1231 282
84 1365 590
945 150 764
1175 1430 248
508 33 338
792 733 413
218 604 1000
867 1427 6
735 1411 647
546 482 685
74 866 891
844 218 313
1425 891 773
802 695 778
946 161 293
1079 980 504
55 1356 295
924 30 697
551 575 344
380 23 538
272 957 338
1292 1427 25
518 1141 193
403 131 533
1289 1325 430
982 841 205
888 1017 669
144 1053 189
63 77 938
57 467 599
1288 828 498
476 215 592
242 77 987
32 436 815
953 348 950
1461 458 709
110 1349 185
42 609 649
648 1083 95
1111 129 613
1444 1408 7
439 892 389
531 1202 166
757 448 65
1395 647 29
861 995 825
