8100 10883
8077 7605 931
7958 5377 287
4367 5461 906
508 1652 234
7205 4369 259
5527 7210 605
4442 2438 342
5039 5788 105
2660 4503 105
2238 428 630
521 308 218
1258 833 111
6542 7113 78
4123 4545 17
5185 2907 568
6788 408 77
2684 7495 527
7762 6246 746
135 4677 21
7779 4662 310
3652 5675 119
144 4394 977
2353 5984 909
7779 2122 812
5150 7740 26
147 3073 663
2174 5356 150
1766 1922 7
5285 2739 425
7521 4996 977
1380 5580 763
5103 2499 170
6572 1725 943
3102 4745 100
7108 7321 831
3903 7266 415
6732 3833 711
6823 1033 78
5350 6937 722
7386 2975 323
5880 4334 79
6399 2707 349
3798 418 428
2776 4653 484
7517 7969 854
7744 343 130
4103 4483 813
2558 7546 981
92 8008 574
4995 7363 486
7724 4473 798
8032 2193 692
6126 7011 606
6721 6316 213
6093 2348 679
8010 4586 691
3919 3302 302
7515 3844 777
7476 5521 140
2636 2831 810
5979 2929 327
5941 6149 173
1621 4047 149
676 3446 717
69 6043 679
2055 5949 683
6915 1457 378
5729 2746 769
5549 1469 439
6316 1673 672
1493 5346 609
7093 4471 234
4302 1613 849
2471 109 267
490 3360 989
3380 3141 384
641 768 817
3802 1577 477
7985 7988 460
4017 5453 711
2082 5254 959
2910 7627 459
5333 3240 388
7439 188 949
1537 7626 806
5833 672 776
6785 6268 345
3428 6993 973
7292 1682 44
8014 5509 430
1765 5523 479
6386 5694 106
1744 6303 159
2631 4099 155
4461 2572 416
363 947 640
393 7336 816
130 1099 865
6154 3913 745
7483 2391 876
4256 6332 71
8070 741 974
7278 5744 87
4593 328 827
41 1710 723
4957 1379 394
5732 6137 560
2783 7890 807
2606 6449 412
5503 1775 216
4482 3213 777
3499 908 621
5015 7772 766
2390 6842 933
2756 208 467
4375 7939 580
5871 2002 917
7492 4911 652
4763 7371 961
6041 4647 120
324 1234 384
2982 1308 187
4002 6621 618
6332 8064 388
6991 5851 931
3179 7095 270
6573 420 182
4823 3434 197
6959 3174 950
5501 6066 193
3260 6061 592
6057 3138 523
5385 1060 451
5681 1073 596
7678 4859 23
2138 654 290
4985 7364 392
7462 5410 768
3912 7741 386
2755 7460 262
4583 1093 905
1576 6600 719
3868 815 791
281 6710 309
7241 7087 281
6823 2599 223
3672 5371 704
717 4493 342
6401 4563 277
7938 4236 39
3797 6850 410
7321 4584 583
5359 7410 909
6379 6573 179
3804 941 801
3678 4877 995
4522 1363 513
4401 168 395
6728 4979 60
370 52 986
4860 4959 828
6828 181 417
5793 1985 930
4433 5479 218
1267 7383 647
3813 1474 679
4769 2480 879
6152 329 251
6590 424 565
6130 7076 247
3846 7408 790
1447 2546 769
7570 1772 878
6914 3604 860
3888 3718 540
6695 7845 953
4291 4038 602
3802 7736 359
2473 28 638
1083 4343 822
1095 1715 412
28 5548 189
11 3816 599
5040 7181 533
4786 1488 721
668 7979 164
5953 5086 993
4213 652 948
6379 5392 724
1345 5179 564
3659 4404 446
3866 5975 889
3319 7371 655
1242 4334 699
941 6521 59
4853 7521 662
6368 8054 456
519 2451 970
6267 71 49
2454 2290 402
5529 6229 101
6268 6402 955
6370 4058 81
6932 4334 299
3537 6550 726
4999 6744 661
1906 7657 2
6580 1961 711
3802 629 886
1719 7403 919
1363 3566 513
1347 6317 65
1661 2452 741
3748 2154 312
2995 4054 53
5085 2312 400
2484 7786 301
2102 7872 416
7715 5940 301
1004 3654 842
4452 1725 719
583 1507 807
3374 4516 608
7984 3949 448
316 5440 642
2956 3119 748
5176 3037 80
5064 2985 299
1666 913 496
5517 3357 289
6935 7291 251
6242 6932 36
5898 4471 461
2316 1036 2
561 131 334
2528 245 608
3878 2179 101
2492 2211 917
6105 5828 831
7122 496 906
5261 7732 160
2101 2761 764
4559 7827 478
5564 3674 418
6915 5532 180
2191 6902 566
4431 1764 137
6089 2695 939
582 2888 624
5328 386 460
7953 1135 610
2608 5359 450
7959 5064 809
6118 4416 888
6945 1014 318
5284 6561 74
5860 6896 42
6921 1845 32
5022 1897 676
2414 2411 772
1963 4019 525
3060 1239 625
3166 7417 551
1930 6930 187
6384 1158 361
6872 5818 414
965 3595 65
1762 7930 693
2475 5682 887
2442 6986 945
2426 5004 653
7139 1303 565
6573 3647 413
7564 379 809
1367 1029 384
2315 5467 726
3577 3956 6
478 169 978
5239 5993 693
3084 5289 650
3579 808 364
5471 6698 59
3676 5391 891
3227 3670 808
4089 5403 595
4956 7147 65
5275 3295 948
209 4627 794
3543 1019 891
7018 3505 498
2280 5837 659
2972 2606 222
3837 4085 914
361 3926 260
7995 16 498
2339 2338 580
2235 4291 980
6929 4048 188
532 946 487
882 5535 214
7357 2464 1000
5639 3868 555
7104 1637 410
5544 439 758
4769 5719 129
7009 4707 708
4289 5554 492
2938 6708 41
4267 1683 85
5799 4506 88
345 1101 374
2822 6550 785
4051 7564 941
2291 4117 99
1182 2176 596
2939 1336 119
8066 6991 274
4813 615 120
4413 2222 590
6792 6459 142
4683 4771 65
6247 4721 31
7597 3553 954
5617 127 836
4917 3847 531
854 5325 480
3095 6609 264
7780 6435 532
6396 1117 843
581 7849 792
5585 3756 819
273 824 374
416 3925 373
7989 5965 553
2048 3370 600
2233 4299 384
6869 1163 519
7612 5870 799
6176 1781 885
619 2736 86
3008 1840 7
4832 174 605
3743 8077 496
887 1910 643
1815 5803 729
5435 4401 894
3524 1414 434
259 3060 555
2426 4676 851
4679 701 280
138 5164 343
3882 3205 809
5814 6202 399
1987 1234 172
2805 7366 172
4349 7086 779
3011 17 548
1777 6820 65
5138 4167 573
5095 2506 653
6534 1168 898
7056 2639 766
4704 1481 369
5945 4435 66
6676 4613 816
5335 1210 222
7430 4515 820
4197 1399 247
3494 6684 964
8044 4468 967
6068 2478 200
6094 6016 425
5422 3614 406
3583 4352 532
805 4977 823
5950 4230 278
7214 3309 842
951 623 817
3935 4626 240
7932 4952 353
1205 3682 80
1263 5268 230
3847 4340 445
7684 1310 79
260 1855 178
1218 5264 106
1956 6698 390
444 670 542
3755 1467 889
1124 3964 305
787 3415 773
206 6241 813
3493 344 452
4245 4772 145
7001 8033 966
1737 1726 341
1525 3187 15
860 2498 55
6254 7873 490
5329 3383 807
3231 2428 260
4902 1301 192
6237 7692 248
3201 6920 847
7819 5602 840
3290 6900 17
664 5920 231
2524 3432 613
6977 6739 285
6988 7559 928
5706 134 219
4109 6565 973
1259 72 279
3257 3824 852
1044 2863 634
7717 257 340
432 2810 389
5721 2590 40
7218 1114 811
3507 40 914
2101 7916 719
3621 3532 110
4632 277 44
4538 6238 302
6390 5690 126
3117 4770 95
4193 3968 566
6342 2958 924
931 2917 101
3214 3230 455
3127 2592 462
5385 4171 43
6997 5913 498
3085 6904 397
7015 809 657
5830 1739 452
3393 5172 617
2331 2455 617
2108 215 948
4369 2282 436
6843 8084 85
2725 5029 991
3989 4411 518
1406 6114 202
2332 3103 691
481 4542 520
6649 397 292
7884 4029 131
7850 5136 589
1464 438 537
679 7343 280
7425 488 258
6193 5490 513
2130 2864 443
1474 1700 454
4879 3491 854
1824 3577 660
2087 1963 770
4074 823 915
3858 3430 571
733 6633 62
5984 2993 106
6838 1023 707
1101 2243 649
2651 2079 683
1682 5363 308
3223 3308 760
4380 7730 547
6658 1207 763
2544 5660 927
6941 5521 25
7436 5527 807
4361 3744 727
583 140 369
7704 3421 470
743 3073 860
4359 3603 889
567 449 765
765 5581 997
3860 4700 850
5059 5416 886
5530 6507 72
3188 2599 496
274 6589 395
1679 4311 115
6677 4121 277
7016 4692 558
1976 7442 975
6792 4178 33
2764 5252 815
7006 4076 340
196 2735 652
3729 324 326
4957 4451 780
3410 7787 519
7901 308 796
7917 6148 811
540 2265 415
6227 1661 256
7996 52 952
5783 7597 659
7075 5288 743
4558 4907 92
4619 3179 282
6054 8051 335
298 4062 955
7167 7376 109
1809 6783 264
5174 440 379
3315 5198 440
4845 43 914
3354 1742 708
6122 438 532
1291 604 322
2480 7983 151
4823 3688 456
5003 4403 841
5396 4479 806
708 598 682
4266 1486 615
2061 2567 34
6935 7801 777
1720 1064 578
3612 7877 942
7757 7633 530
5839 4465 162
772 6863 693
4084 6317 528
1952 1434 741
3028 6113 67
5817 5764 957
3696 2830 465
984 1752 454
1954 702 421
1444 7048 279
244 3826 553
1602 7290 800
3801 5194 513
6663 6565 826
2067 5319 178
4831 7425 782
6174 1628 316
6380 5088 487
5965 561 757
2427 3106 98
5560 363 715
7587 7896 698
1091 7552 806
432 2560 695
2953 4036 956
2838 398 148
4781 7220 960
2400 8018 899
7117 206 877
2808 1955 747
2514 3859 787
2055 6946 460
5485 7558 943
108 4936 912
5887 754 377
7503 4856 478
7685 2308 739
7844 4341 68
2642 4908 23
1197 285 143
7119 1510 934
663 6053 136
5912 7924 961
1606 1820 199
2005 4743 463
5746 4106 342
7337 3151 637
2708 2900 383
4022 7503 413
4779 6788 128
83 2714 577
4091 6029 37
6245 2206 14
4465 4972 516
6098 2758 753
3488 1484 265
995 4863 667
6588 3779 249
7309 4282 624
3719 5586 751
2325 1719 48
3238 4390 3
7627 5878 911
6145 5933 594
7107 6239 159
1869 5137 358
2766 3475 139
7495 2318 1
548 3839 245
2576 6832 193
7382 874 392
1518 7460 137
1316 3793 717
4446 7193 9
4683 5817 124
6053 3894 320
1169 2578 137
5998 3936 495
59 856 502
1755 2003 193
4952 6984 583
1430 6578 865
2922 5734 212
5454 358 288
2129 2678 704
2958 4225 418
5276 7914 44
1077 125 451
913 905 61
3168 7441 110
6414 6638 89
1805 5168 59
3928 5364 900
6574 7635 436
1330 4542 127
3596 4527 47
7456 4955 631
5816 3639 49
5277 516 450
3635 1693 212
7257 352 939
7281 2469 879
5446 35 248
5475 6252 90
996 7438 454
5270 861 415
4916 1290 871
7519 1538 422
3970 7528 122
3994 5900 33
2138 5141 880
3985 4282 336
5409 5830 63
4644 6706 110
6211 3200 290
1658 1013 680
7345 6883 630
2654 21 15
6126 2164 323
3840 472 930
2801 7640 584
6195 2225 341
1511 4562 601
4836 22 539
7478 7917 981
2005 1084 509
4976 5346 911
5876 4967 471
842 794 401
2673 6817 582
6867 3857 58
2095 1248 145
6127 676 178
4576 3360 650
4428 7768 723
5308 1927 966
2439 8046 877
7658 5980 286
745 602 974
8081 7266 702
5315 7595 263
3634 6140 95
7373 120 448
7558 5283 352
5087 3486 280
6638 2162 962
6054 6612 687
218 571 97
7548 2949 970
7101 6206 311
6863 7987 371
6529 1644 729
402 4132 295
116 2375 131
4770 344 891
7176 1654 130
4694 906 833
4413 5743 175
5851 4223 538
5517 2923 662
3656 1193 227
4863 3852 193
2102 7571 543
5524 7803 284
4766 27 406
1127 7773 646
4839 6748 299
8084 4927 311
8064 2092 927
1991 5479 442
1912 5301 253
7698 6509 395
1100 6128 972
5586 6678 13
1912 1118 953
6746 4968 357
5027 4347 630
5248 3179 523
5247 7258 503
6675 963 830
7911 6544 416
2972 962 103
4235 6896 8
7044 252 92
5664 5935 966
3748 4450 236
5145 6823 11
2009 3908 773
456 6442 922
3388 5053 792
7141 1648 900
6227 8013 928
7638 3475 417
1051 7028 862
7360 2084 789
6034 4271 738
7043 1705 82
800 2844 736
728 4676 687
3089 3493 427
3989 65 95
905 5842 351
7734 6467 841
1223 988 643
4619 2171 733
6447 3908 88
2100 2326 656
1601 5687 348
4430 66 157
761 4987 91
3578 4934 807
3247 7713 68
5973 5144 558
2246 4923 658
7974 3794 557
5801 3427 383
2946 811 634
7259 3611 756
4696 4019 172
1296 7218 792
597 3719 733
1505 7691 828
5882 6511 11
3562 6846 410
6872 7385 69
3381 4424 801
7834 2714 145
3263 5414 399
6366 7994 780
2494 3965 716
149 5972 225
5973 6732 732
4101 7339 369
8016 7464 1
5842 940 388
5119 6029 880
6554 4436 565
5943 4028 739
4688 5501 193
2867 4962 191
4494 677 18
6022 7878 672
2618 7520 633
6861 5321 623
1619 201 886
6835 3663 669
5853 3294 903
6588 6 982
1714 5172 766
8060 333 406
6957 2860 100
2464 6490 542
1621 1083 86
5596 1167 590
4344 3562 944
6598 7674 695
6134 3574 669
6404 4608 926
5271 5708 501
4209 670 615
7550 1285 638
521 7544 981
1968 3372 269
4686 7062 496
4344 309 474
99 7513 875
4686 6972 395
4711 7598 286
7429 7131 441
1028 6268 747
4048 6319 447
6163 4669 764
1813 819 272
323 1719 124
2516 3289 50
3226 5036 906
7356 4223 477
279 900 611
7739 1480 697
3845 3609 110
6699 4557 422
144 1237 576
7758 6751 110
3390 3179 372
2903 6879 905
4605 1003 410
5045 3813 585
4607 1721 258
5236 639 668
1757 6909 713
3129 7694 894
1000 5003 125
1095 2720 285
4589 661 399
6704 3883 224
3382 7009 538
1514 6477 245
4599 82 691
4256 5668 819
7590 867 634
3753 7508 605
6757 2882 995
7300 3995 830
4391 6406 534
2509 1325 276
863 795 212
7256 732 534
797 1877 386
2069 2605 55
1122 3165 488
4309 16 48
4300 727 345
7625 723 383
1074 1710 636
7464 1783 390
1601 1286 621
6628 1071 865
5125 5354 956
2764 2353 938
3048 6598 145
202 1871 887
1188 5915 502
826 3248 432
1327 7395 878
6014 86 245
5154 2584 838
1450 1206 29
7142 5350 166
2259 7163 598
3287 3823 660
3049 3347 222
1352 2686 376
2097 3006 789
798 2164 711
29 1035 163
801 479 177
7188 3410 160
5031 4125 540
7189 1624 650
2815 7596 939
5569 5065 447
3585 5046 281
6297 3301 823
4168 5118 77
6832 5480 380
492 6693 928
4375 6787 136
6826 4257 158
5259 7127 251
6994 3239 593
3233 4846 998
2091 1158 416
5492 6298 793
4476 3625 960
7951 6371 800
2418 4620 461
3815 6386 441
7449 6738 415
4605 252 169
4926 2625 976
4411 6431 265
604 4871 201
2029 8048 25
6850 2817 372
5082 6823 501
495 3896 972
4034 3948 850
2119 2345 401
3440 1519 634
5267 3034 16
1433 5195 504
3511 990 384
1897 6125 355
