2300 3559
283 782 318
1209 1340 361
488 2151 33
2050 369 105
1240 613 316
215 1842 564
1040 738 815
1671 2277 556
749 275 839
1541 2162 536
1185 605 642
419 1565 712
397 2189 908
1885 1754 970
520 394 205
474 1397 478
1159 821 269
797 672 731
1464 1185 637
1415 204 2
484 1070 266
615 62 769
1747 1069 577
695 2258 217
758 808 895
341 1385 974
868 301 869
950 424 231
623 800 482
270 1660 725
788 2152 491
1722 1917 990
775 665 207
958 1982 299
1930 347 711
718 663 122
660 194 562
397 1764 987
684 1401 6
202 1132 385
1088 1063 417
654 970 922
40 94 964
275 1704 64
840 2031 259
1270 2192 850
924 78 584
2093 1136 872
235 83 937
1621 129 315
202 1013 550
1102 2053 79
1210 2197 904
966 732 35
247 1372 880
1108 47 371
1280 1525 464
351 1344 447
1583 1751 640
1680 800 561
1903 1949 563
653 178 402
1611 254 429
633 341 867
91 2037 6
1149 1845 899
12 2262 777
1443 1280 271
846 2069 942
1547 1226 828
1092 1432 788
572 129 91
2180 1959 927
716 578 22
1658 1908 520
585 300 614
560 1206 550
882 1506 856
485 1509 690
2131 43 642
1057 2296 8
1309 270 758
382 1158 808
909 2129 238
239 740 1000
1542 473 230
1893 1369 652
58 1131 159
1906 588 242
2076 233 663
215 836 908
893 1039 510
798 1549 351
1176 1131 516
178 1924 628
1300 1231 853
1053 290 389
2069 478 956
1565 2035 739
1754 1784 218
106 2191 74
2237 241 844
658 2054 662
725 592 909
1647 1347 181
267 2155 429
1902 1296 476
952 2225 830
25 1874 481
1012 1148 295
401 374 501
139 1815 495
1971 148 255
66 1058 80
660 2063 488
1444 1610 297
1369 1172 358
388 1938 791
356 97 954
2073 87 362
2196 56 427
280 1364 177
1944 1577 349
208 261 219
465 1277 248
1308 229 85
2006 1344 588
728 1736 56
590 432 305
1052 204 579
814 447 169
1107 97 520
1069 1099 418
218 1086 55
1644 833 511
1145 476 820
1587 575 279
475 2088 901
1906 682 666
39 1999 412
524 395 807
1621 538 149
1719 851 688
465 1716 76
650 2255 864
1990 429 958
567 1213 755
2050 207 349
2040 195 952
1283 793 935
952 290 181
762 506 432
338 682 957
1451 2242 945
1661 170 960
1694 1738 69
1827 2163 386
1353 1601 786
909 113 312
1023 948 985
370 1882 455
425 1456 683
1907 238 574
710 2172 86
1806 1842 987
2250 1131 457
1213 1904 427
265 693 76
1905 547 281
1536 1449 296
1128 449 159
2287 1871 36
36 1230 373
360 1135 20
1995 1479 996
1817 1270 365
2178 484 457
1838 380 299
820 1759 723
1612 668 159
2139 1879 432
1076 447 629
1849 2057 818
1468 1837 428
364 298 286
37 734 548
2162 1266 247
1507 1615 423
1708 1881 74
562 983 166
1365 790 548
656 2066 364
1273 1766 978
1023 1257 608
319 1498 168
1762 1982 950
482 1458 369
50 1045 133
1610 1507 399
1404 2285 799
1293 2 336
1326 1231 325
1888 2209 735
1244 63 890
2010 1086 926
1350 1725 969
2194 1289 239
932 2144 333
803 2000 821
1266 1239 467
947 1974 253
30 1957 553
2038 1864 435
446 2192 899
999 1171 844
1463 1348 483
1557 1924 169
1571 2288 413
1781 1282 527
771 775 732
2113 991 172
1923 571 631
5 977 117
1336 807 420
63 1366 358
1608 1528 598
1419 774 986
1829 674 526
1596 581 168
506 1240 505
817 2198 927
1771 198 852
1383 1637 790
301 1273 261
1623 1931 22
2165 2129 234
741 656 615
1738 138 848
82 851 621
2161 1871 824
1625 1791 400
1282 1040 370
583 1381 69
1116 1191 209
1450 1264 940
946 312 511
1767 1338 511
1828 1638 896
1023 1731 179
75 1341 400
112 85 923
1461 1329 218
2037 55 419
2249 937 623
2257 149 262
1205 1027 302
848 590 351
135 1088 530
326 1464 367
1053 724 696
1520 1411 163
1045 1063 903
251 1113 557
748 44 61
1995 388 241
1749 1848 894
37 1275 368
1708 44 752
1017 986 380
1225 2096 813
649 172 841
692 1618 283
1756 1249 742
255 1097 85
389 886 678
1332 1352 467
297 15 425
250 1562 416
1856 1415 18
1664 475 433
136 185 719
693 940 108
556 416 139
563 1806 246
1463 1952 585
1533 362 718
2238 1831 231
1933 20 173
1644 1724 329
1617 225 295
1389 2155 608
2184 173 216
342 1174 381
1164 1895 518
2116 2026 206
1565 2141 762
2286 2163 583
2231 2058 747
1156 1107 740
296 2267 968
1286 460 300
5 1534 31
1772 2098 875
1142 68 373
1145 1035 220
2210 1234 597
1161 2254 883
1954 190 119
1290 2258 400
612 1422 266
1343 1633 425
1922 2189 851
307 835 881
351 1568 709
47 1415 715
108 2040 625
526 282 964
155 1930 707
212 1421 288
1014 1265 524
118 1780 211
1524 1108 194
2104 1677 995
1330 329 689
2296 11 359
842 1862 423
1999 1540 582
1199 763 802
1377 2042 146
2199 1707 742
646 471 420
461 950 959
2136 252 328
2062 354 734
1147 2235 111
335 207 225
1560 1739 516
2078 1423 319
1402 192 640
160 1708 412
420 1680 152
1965 496 657
57 1505 862
1487 822 16
220 470 486
1539 2 250
1056 747 678
1809 910 43
2252 451 12
1047 621 315
1811 215 97
557 1903 101
1125 1769 300
1076 2287 264
441 342 29
1071 329 145
776 2296 81
1264 2125 491
566 1665 90
1570 1754 708
467 274 541
1098 593 204
1494 1621 716
1435 994 420
2 1995 550
1340 1168 167
1069 1802 441
1753 1140 655
2290 211 273
1489 1916 329
807 1303 121
266 1440 542
1386 500 910
2012 1486 9
1132 794 403
16 305 613
1051 2104 547
1461 250 175
2186 839 664
1468 1743 345
1314 249 604
1140 229 692
1659 282 199
1236 1251 758
313 2050 31
826 484 854
1338 2159 168
1537 1015 467
1382 2118 886
588 1146 438
1261 329 404
1712 2261 395
2297 9 349
2147 2207 648
1220 111 58
2191 2036 250
1234 2235 139
237 520 206
1974 128 661
1143 1753 865
1275 1254 189
84 1060 674
1945 1849 546
1248 620 32
464 590 726
1543 2125 118
1402 277 94
1657 927 758
1431 300 762
538 749 586
2187 84 668
1415 1121 806
95 665 1
840 752 217
60 2113 253
921 1472 705
1814 957 216
64 1454 352
332 1040 977
334 881 843
215 1424 43
1572 262 252
396 1317 474
1491 1209 309
59 645 142
499 373 703
1495 1795 72
91 1396 949
2251 1882 371
614 1362 624
86 2223 296
1365 298 485
1263 1520 198
1482 2179 340
2248 164 470
898 2210 902
1842 824 171
1076 301 236
861 2025 866
2169 879 759
2049 382 736
594 841 413
391 1619 719
1960 855 359
1971 2254 646
161 2299 94
1154 1273 688
480 355 523
1735 2221 339
1053 381 482
1621 865 891
1889 1474 230
1914 1152 667
261 2089 578
763 2004 600
2023 1885 348
1608 2036 757
1653 1799 373
36 1818 555
549 303 410
713 1345 489
130 777 7
1121 1730 405
245 2058 605
1013 597 582
428 1293 612
2183 553 570
1997 2177 100
2032 1132 273
2048 14 528
783 2054 76
1741 694 700
197 1923 746
2180 505 20
1039 990 173
177 385 143
415 1169 96
1161 886 215
61 1841 202
2255 1316 425
170 791 108
995 1321 311
521 870 260
446 2177 351
1667 1959 691
960 2278 450
1686 694 552
250 1541 485
202 356 500
618 2194 646
1790 725 279
360 935 493
1737 847 433
1587 2278 833
987 1435 744
761 942 350
266 1085 979
69 903 126
1186 1645 82
2135 1381 135
823 1742 109
995 2219 221
1295 817 239
889 744 744
1955 497 682
2176 178 237
843 2298 90
821 2095 818
1614 1174 858
834 1008 320
1429 2258 785
1247 1226 429
105 485 271
234 31 68
1483 810 846
617 1408 987
1326 172 150
1163 30 450
978 1892 1000
2030 883 61
211 1440 217
1876 617 533
890 358 376
956 1421 136
1134 789 440
604 1913 185
660 106 470
1486 2077 76
1338 49 23
73 1428 677
574 1838 610
2122 953 803
1810 196 99
165 905 950
2260 477 847
1940 1700 265
466 774 549
850 1918 202
490 1331 418
1320 1841 501
1980 1924 713
1805 1642 134
30 726 528
1663 69 908
2065 1500 224
34 2030 796
1576 1155 438
74 1106 205
404 1813 801
755 1098 93
273 630 675
1875 492 286
2112 1261 158
298 60 175
1279 822 729
329 2086 961
964 2235 634
2204 1638 35
2052 1387 266
2263 1844 395
429 1191 640
1617 1220 918
2167 985 253
1977 1323 114
1350 1152 846
486 1908 153
2112 506 328
2143 750 802
1360 621 616
191 1259 423
1880 1701 312
411 1402 276
225 1916 593
1470 1121 908
1104 1208 956
197 2026 506
2269 301 939
1800 111 916
1564 835 904
2046 955 122
280 2267 16
540 1227 751
324 478 254
974 927 149
268 1701 729
353 924 79
1278 157 959
608 252 180
792 468 26
889 708 595
1719 1755 704
973 1082 127
1126 1329 976
680 264 396
1144 2010 681
852 1494 195
1857 1298 739
1370 1548 594
446 1033 142
1825 1223 326
1047 2181 693
1179 124 650
2167 1792 673
2124 300 161
1910 1162 237
889 1590 421
255 1117 152
2038 1781 610
1714 955 980
2120 220 880
1314 1136 720
2112 498 717
1887 793 637
397 1468 756
63 1614 924
2175 122 582
965 553 908
1932 296 298
919 1778 342
1080 1757 516
160 1625 437
1573 536 158
845 342 156
1528 1108 596
791 1526 221
123 1998 652
110 613 520
911 1970 95
781 264 501
1201 2269 643
1654 890 910
1220 619 746
80 89 202
1405 1158 468
1712 1960 1
849 1974 714
273 133 929
1602 1400 447
991 387 400
1054 1161 906
889 1274 488
2193 1995 604
1178 1096 649
1647 381 10
1751 317 711
968 1808 217
83 226 961
150 1829 900
1849 1966 605
16 1548 52
1797 1047 618
2196 707 85
630 1958 358
6 1955 894
1370 1618 883
2183 509 277
2166 674 474
1725 949 658
1680 606 174
675 2283 340
498 1284 929
523 1898 937
640 987 139
1034 1249 771
1586 1046 585
1421 783 148
1565 676 580
377 844 843
1193 1322 26
1101 1917 838
160 1950 32
52 1802 885
24 1826 361
2243 728 643
325 2136 121
169 839 814
2218 1328 648
1876 1374 1000
1542 1405 401
1418 277 989
629 1967 758
436 1281 976
724 1083 919
1142 1912 228
1686 1674 90
894 966 497
2099 1045 600
859 2278 312
1348 794 850
246 1014 145
599 2284 777
6 257 910
1314 1270 914
1579 852 361
1503 2126 522
1351 1586 11
599 2273 936
1184 866 668
2298 1602 869
420 1670 791
491 1489 492
401 759 500
1047 9 325
25 81 270
2135 664 948
1114 2265 89
1434 61 826
1774 2204 436
1431 1301 253
520 1611 207
417 1003 720
1112 229 52
269 680 301
0 969 595
1785 1273 456
1465 838 652
1782 2182 524
770 32 370
402 2287 535
424 238 903
1444 624 995
1419 43 38
966 1849 267
950 995 431
671 732 429
2263 2215 422
1621 1231 646
268 2069 39
1181 807 82
1677 1163 345
1950 328 97
622 341 986
2169 57 874
752 772 166
602 476 306
2256 2038 571
436 474 637
2139 1456 972
2094 2185 832
1332 432 496
847 570 313
1602 1431 753
1105 621 91
1884 1842 980
2036 1973 460
261 1490 417
1688 2014 162
81 1911 177
1684 842 33
1666 955 421
1000 435 949
1353 2162 992
1148 2186 304
879 467 533
990 2227 498
1738 1379 54
356 2039 37
2193 1111 476
545 2129 163
57 2266 331
129 2131 50
840 1583 943
1850 60 892
887 775 225
806 1551 120
1064 828 641
790 1792 723
1434 220 190
2249 790 712
1458 928 558
1369 821 569
1080 1919 623
2100 1836 344
1128 333 18
1704 1738 981
1713 24 715
508 1554 105
886 1967 773
420 2059 497
307 577 496
1047 733 989
830 1804 110
2078 741 325
399 1622 869
974 2082 781
1759 1142 114
158 1180 760
642 1508 804
465 218 759
514 7 343
775 244 21
122 603 923
1235 524 606
1310 653 25
893 1116 706
804 1601 663
1334 143 300
2099 857 488
1164 1864 812
951 1400 204
695 587 650
1794 1757 628
1998 1661 911
1971 1801 92
1952 158 71
1587 991 86
1352 2295 459
1912 2274 443
531 1992 7
787 1609 172
909 986 617
1333 558 236
1624 1564 403
1786 75 577
46 738 267
1862 1381 195
979 1622 901
1758 2164 976
1927 1842 265
1414 1246 55
791 911 423
686 1153 419
1687 1749 616
2082 1733 307
722 805 849
2282 533 148
1836 2025 502
1427 1331 976
954 228 807
67 1037 662
698 88 226
23 573 809
1866 2165 733
339 168 649
1490 2008 199
1292 994 940
51 357 946
1675 1079 457
2035 2119 79
1180 2084 273
130 1330 681
1781 1731 874
1984 2236 781
593 1837 930
166 1263 311
650 2188 603
2133 233 995
1101 375 886
1754 433 294
1920 1874 739
2296 1994 363
507 1962 939
2289 1363 72
2073 695 772
505 919 545
1650 139 574
287 1259 70
1281 868 939
199 131 182
974 2229 145
393 1963 831
129 1045 10
1829 2097 760
1553 180 434
1482 192 406
454 480 810
792 1500 765
479 1570 594
563 2033 404
1676 994 888
527 2190 647
586 719 506
1216 479 445
428 1497 19
2285 1813 810
42 762 341
1161 657 94
885 1447 422
1564 655 674
693 497 178
181 2191 243
1650 1967 217
1626 1829 280
1839 1318 219
2175 362 86
2075 745 791
889 491 331
1369 211 210
118 2143 379
286 36 75
1745 1490 692
1412 675 814
187 1736 248
2229 557 333
1534 1971 2
1997 1764 112
742 2124 58
950 2281 771
1588 2040 869
2044 721 107
278 685 218
86 31 277
1470 861 207
2230 1315 136
115 2021 398
1391 1799 50
1023 1993 204
744 2092 458
2117 1027 316
821 111 488
1569 339 691
2106 1339 27
618 2009 600
972 1247 60
1752 1941 605
2044 751 595
2118 1611 894
888 1769 927
575 544 107
2072 469 130
459 1066 875
1993 687 88
162 1042 565
1865 2110 49
1128 442 421
2151 1049 460
47 1748 725
1189 990 642
2147 73 427
1115 960 807
1992 1711 666
915 643 554
471 30 175
1557 500 814
350 1063 849
164 1543 680
1881 107 736
382 2070 339
2207 328 367
591 313 916
514 1856 260
796 325 196
2190 186 826
1903 352 685
154 1961 281
796 1499 873
259 1815 718
1349 2129 40
2032 1583 284
2224 557 415
1412 218 563
1131 866 425
574 130 594
2215 989 126
1523 919 268
617 2040 904
253 810 899
735 1100 884
1962 1434 84
1255 902 939
1865 280 151
2114 1095 323
309 1958 178
1176 1837 259
1695 584 912
1037 687 574
166 1457 459
83 2295 861
1419 1142 287
1569 829 979
200 426 199
1683 1544 775
1369 2102 338
420 1645 278
817 730 19
1837 1741 852
133 1841 2
1556 2122 907
271 2134 647
1306 1512 693
2251 697 475
755 142 262
1210 1602 153
378 1157 892
1190 1217 60
1260 1392 784
1580 1720 575
29 1418 559
589 2203 902
1301 1608 151
585 1661 83
396 155 359
972 804 576
662 2008 331
1542 398 175
1652 1609 19
1632 1422 481
1570 2073 25
1733 1330 920
663 153 805
2069 1064 799
2269 200 958
91 1378 31
269 917 800
857 411 843
871 530 386
1456 778 731
735 529 412
155 1752 471
772 1968 463
319 100 299
1147 1408 310
1671 1871 791
17 1440 549
506 635 729
584 1735 672
1385 78 549
1466 470 3
1568 1171 80
2043 829 969
1788 1699 352
1629 2199 835
874 504 790
663 669 857
99 737 716
1760 839 666
1928 1693 349
1702 48 93
980 2189 196
927 994 691
2001 546 556
1030 6 739
527 239 843
2118 168 856
2119 1550 452
483 1532 794
1307 107 923
1450 2162 933
2049 2299 493
1331 537 744
151 362 300
875 2226 577
2031 1640 415
632 1338 160
2238 262 869
1133 2035 961
656 1990 205
937 1108 431
1317 965 369
1311 1270 570
1879 119 644
1225 1247 858
383 2232 872
2210 389 843
8 587 2
737 2021 943
1580 87 229
2071 1622 989
1454 1708 66
1749 90 366
1090 1985 336
2186 790 721
2129 230 444
2138 361 963
36 977 897
1011 616 164
141 516 546
1307 1500 553
806 379 197
1173 1359 825
902 991 54
522 1488 270
1622 1719 781
1705 1650 116
2033 1665 175
81 580 766
810 1721 801
2157 1139 927
1204 1390 779
1447 1295 86
1046 1031 387
771 2145 802
1382 795 911
2030 1425 695
165 1058 680
1106 1664 11
2062 1211 882
210 599 355
917 1014 729
116 35 520
910 1883 320
2271 1524 809
2079 409 223
2065 2164 501
584 1849 251
1236 499 976
2073 340 628
1216 596 111
1260 194 301
1544 623 114
1750 2287 894
68 734 756
1938 250 824
431 699 568
652 767 846
839 1654 461
878 2049 895
1639 591 157
2002 886 942
1871 1243 969
355 323 222
1336 2188 641
2242 1890 985
1149 986 887
1693 920 804
942 332 827
2290 602 92
399 1342 688
2022 1551 586
1221 1386 467
1659 862 579
574 2197 206
564 434 524
1332 2032 818
1114 870 941
449 2137 701
2120 1384 301
2187 835 407
1786 1587 696
430 2224 717
1801 766 856
1678 772 617
391 511 441
2167 1691 977
1788 1211 457
852 1625 379
2105 1211 315
1712 586 535
1392 1190 786
697 1596 16
1063 346 193
1268 900 797
1935 1262 322
1813 600 804
191 1480 366
65 693 828
851 375 177
1261 1206 307
710 204 169
187 2208 948
215 188 863
903 742 537
929 932 198
2093 745 924
1201 1617 442
170 55 614
1223 1268 663
2203 2285 132
852 1614 167
1132 1658 269
439 206 425
40 769 929
1332 1185 32
1073 1339 169
709 1026 171
2098 653 500
1022 698 484
1982 975 883
621 649 441
140 1020 240
1699 1534 326
2067 1145 284
488 1228 341
1346 541 934
2290 1099 126
491 1517 79
131 270 73
1502 1977 34
2002 3 960
705 1253 531
468 738 657
1234 108 417
713 743 853
924 1941 870
734 931 599
866 313 545
1228 1561 131
2070 491 699
1330 1884 234
1200 2069 357
1875 1670 796
1583 1851 60
682 2042 919
850 1083 53
195 908 271
88 2229 630
469 10 430
1913 360 572
1840 2177 602
2132 107 608
1359 2245 389
2038 2221 199
887 1660 230
67 1154 698
1557 1086 972
704 1779 923
1944 426 662
2192 2224 784
205 1513 310
785 1412 511
1002 133 14
1927 1567 934
793 1144 536
1420 1617 432
1506 2100 996
1324 1529 238
966 463 913
2284 1450 115
418 2251 702
1319 1404 605
677 1721 669
2013 2166 149
2120 1843 792
232 1256 141
1205 1318 910
699 2249 22
1856 1706 376
891 1679 475
39 1469 192
672 2128 708
392 677 937
905 1069 193
432 402 321
767 1248 131
1566 1183 792
719 335 319
725 677 834
912 554 305
1747 2014 766
636 739 995
1221 1067 102
875 988 680
1243 1118 586
1302 93 96
2020 1062 653
1073 2177 92
1648 9 218
945 1960 275
1091 1536 996
1575 495 180
1133 2226 943
1904 543 769
2233 2193 589
1450 531 213
1277 1422 74
229 463 789
2157 738 661
2068 2037 737
1552 1741 647
1053 1975 558
473 1490 631
2023 709 406
1738 847 421
670 1384 597
1620 655 267
1912 74 259
2291 197 998
927 1135 636
244 94 203
456 939 93
1416 263 753
1358 317 979
2152 1728 836
2143 2100 904
1297 309 570
797 314 62
348 1038 100
255 1223 537
198 811 419
136 514 81
257 1232 517
1887 1536 559
1671 231 370
1251 940 675
1569 186 805
253 2106 857
1104 1800 342
423 216 841
1197 1487 305
554 1800 474
1407 176 511
1812 977 657
15 98 69
85 1605 696
387 31 337
106 1568 480
1083 1085 761
2047 48 716
1790 1148 413
1993 1089 118
2269 2029 131
1673 1692 172
566 2130 700
1735 716 334
192 768 740
1414 1076 724
1619 735 713
1083 811 354
438 237 913
564 1668 19
701 1437 10
488 1103 779
1757 254 359
469 1852 856
226 1990 843
722 1388 600
658 109 43
331 813 285
927 1938 23
1618 683 668
821 1133 413
320 1209 924
265 1996 44
861 1572 186
861 576 655
1212 327 989
1642 2246 250
2109 613 165
298 1706 343
694 33 969
275 1346 760
683 1790 896
376 1917 310
1291 2059 240
381 1642 875
1958 1758 238
47 15 595
538 1354 31
1103 1040 947
846 787 498
262 1477 160
145 449 965
2228 47 172
106 1510 175
385 1010 911
1412 324 876
184 518 230
1999 1154 986
584 1204 386
471 1439 989
234 1256 922
1045 752 836
425 1948 117
1678 1837 827
1845 329 66
820 320 844
1842 125 434
654 783 9
1636 682 92
1412 1582 881
819 2283 640
1865 1451 927
857 1552 730
475 372 591
2235 1122 367
1253 2015 967
874 1188 441
232 1896 287
1363 793 972
389 156 694
2148 2200 612
1021 1574 346
787 1582 893
2269 2203 789
2279 1201 853
2161 501 591
2195 756 832
821 1671 319
14 301 664
1716 983 367
1778 667 21
1187 584 549
2012 1540 155
1376 102 179
2081 692 14
2229 760 364
157 535 669
1561 1785 708
1099 1805 16
2049 509 384
924 242 970
279 1161 624
444 205 904
1842 647 482
958 1658 137
351 586 918
1524 1137 716
885 1996 508
1332 2070 59
2268 1266 671
1210 715 532
1271 954 972
381 1615 145
1183 2097 236
1947 2183 899
810 924 854
879 164 984
1274 1974 536
918 200 311
474 1174 412
820 1441 947
1371 1446 579
1421 481 34
1621 24 961
221 152 677
792 595 670
1678 2082 43
1808 38 555
1875 1849 738
1788 1948 517
1215 1607 662
1665 2049 358
495 1855 930
1589 896 638
1392 1474 588
423 777 709
1980 2231 457
85 2085 417
2176 514 479
1577 234 122
31 1222 757
1399 1448 440
1251 239 494
1762 1022 270
639 1016 420
86 1811 318
1343 1329 728
578 286 668
1479 451 386
1116 1675 365
725 786 743
1405 2025 880
1562 275 149
2078 2107 928
592 1035 363
1182 1859 373
274 375 621
1137 1945 889
1526 312 745
1935 1618 139
361 289 364
1030 1905 227
2271 1219 200
1684 1436 999
388 1219 245
830 1809 335
2271 1083 671
99 1408 804
1297 849 548
1940 2020 20
330 216 677
1234 2126 287
1808 615 698
2032 2162 72
1186 246 54
756 430 920
1691 896 43
429 1617 628
18 2179 566
1146 2252 403
1756 383 535
640 114 476
1439 2069 252
1010 1928 30
1108 1343 273
1852 1463 436
512 1720 53
210 1189 349
1702 1565 871
1070 1586 151
311 1491 379
2171 1821 633
101 1421 366
1221 435 578
1691 1767 538
2016 712 879
1035 1361 210
747 2098 14
1477 89 622
1495 2005 620
1447 1650 175
399 2296 203
943 1255 491
1363 2298 533
182 1026 575
1440 784 64
1420 569 33
1936 2170 525
2227 2119 161
824 478 400
502 2242 986
949 975 695
665 1646 722
1546 1472 919
365 915 691
95 758 699
110 1532 243
1780 2026 195
2221 281 77
36 531 541
1869 867 870
872 972 597
2080 648 350
1686 1610 920
1868 2282 78
1410 2274 335
14 632 648
1062 1767 122
1757 249 859
2164 752 672
670 606 164
2257 1127 401
1380 1871 351
56 44 811
847 104 19
450 268 266
2234 401 840
823 30 183
2243 178 226
2266 1792 817
44 489 114
999 1782 440
1019 822 81
2261 2293 196
1042 470 432
1061 1057 771
288 376 367
1110 1988 498
1492 899 727
1332 938 447
999 1642 629
2153 1648 833
384 1004 415
1834 100 359
473 1357 269
2078 1522 205
646 115 159
1450 1047 205
717 1264 157
766 1012 884
925 1704 540
2220 119 721
1679 980 29
743 1099 950
2090 1068 71
1554 2276 519
1005 2279 586
1417 1543 361
111 706 912
1716 915 440
161 1295 118
199 550 777
794 858 554
1557 94 999
1039 538 93
1356 339 926
864 1394 52
701 925 628
909 742 309
866 1257 272
2025 1225 569
507 393 142
1573 182 522
926 920 598
1750 792 46
349 1894 913
1570 1912 676
151 489 907
719 2066 862
911 45 824
836 1423 639
1156 655 185
1039 1740 667
716 971 93
1446 18 166
0 2153 815
274 2096 99
965 297 620
538 1107 428
309 467 150
854 1825 932
919 2245 14
768 494 872
1298 1176 673
1721 333 510
1468 57 193
1720 2026 219
1231 322 730
286 47 860
219 2240 926
1814 1994 16
1848 1766 376
1507 1219 654
257 1475 91
272 1001 232
636 907 534
1764 535 718
1296 1842 863
2007 2283 624
143 1730 271
1935 1429 141
1339 1232 844
1866 648 744
1483 2028 413
816 520 418
2171 740 495
841 935 874
1569 793 89
1836 2192 215
1973 2274 260
1078 165 981
438 1608 668
1674 712 840
1525 1010 974
1174 497 812
1595 2255 604
1925 1083 568
1339 2088 819
1347 2035 607
1242 1301 714
1821 2196 281
755 618 20
1849 312 876
1718 519 535
1844 2276 953
2262 2095 10
711 1812 98
1050 665 750
605 1642 708
1880 448 628
1897 1288 876
1080 1183 565
170 269 106
372 485 790
164 1416 38
441 264 124
2048 833 518
1158 78 165
1719 2225 510
1149 1026 744
1460 1768 271
1213 396 77
648 1092 904
2219 2186 49
2191 289 887
54 1424 524
2187 538 591
491 1567 23
1998 2296 950
2266 962 632
1827 676 285
1269 2144 259
724 429 434
1200 663 515
1277 2028 238
1734 1584 41
1066 739 77
1321 769 224
2275 1339 590
1263 814 187
530 1868 572
344 1200 958
1863 1405 660
405 341 288
1884 1286 903
1956 1459 833
242 2182 379
480 1373 571
905 1637 722
1789 304 473
36 195 709
508 1629 767
45 936 471
347 590 507
