4700 8417
2333 1471 7
4152 1018 689
253 2313 90
233 2107 624
2051 1467 282
2849 2786 546
1654 3022 958
3063 712 5
4502 1045 295
2766 1475 951
3500 3065 834
1804 907 322
1570 3316 453
4286 1414 840
2039 3651 961
240 3541 383
798 4267 616
1282 1739 972
1002 2436 694
4624 4217 255
3941 3572 147
1134 931 688
2017 2753 227
4650 3338 785
916 216 703
706 2867 734
1066 1817 511
2340 1772 70
659 608 543
789 537 173
1085 1389 66
3011 1495 517
597 1036 306
3265 3622 712
17 2303 14
664 3896 805
2442 2325 588
2910 4264 519
4092 944 373
1806 4612 322
1680 4553 954
617 956 530
3666 43 754
4107 4603 47
3954 1038 440
4309 3625 92
1763 2071 726
3140 2334 388
4218 1787 225
326 3111 69
1008 1829 161
1283 1430 199
1341 752 482
2659 4190 233
97 921 146
3616 4681 565
326 4002 491
1765 4249 244
1381 2826 468
1141 3935 924
351 4206 771
2116 444 616
3906 798 894
4024 842 744
2068 4075 591
2994 1232 253
1920 2273 238
3215 2982 34
2386 3874 511
89 3523 687
1221 623 26
1210 253 57
4496 2003 693
1703 3076 903
2050 2084 508
2092 4347 448
710 383 843
2468 1375 304
4489 2576 785
2936 4207 471
4523 3812 640
183 3781 202
487 2099 941
2800 1574 125
1113 185 79
486 104 780
1218 1134 69
2336 1708 786
2271 2842 508
4116 4694 139
3229 3141 474
2410 3340 602
3639 1169 116
3406 4285 199
716 341 198
4174 4056 118
469 2956 399
3078 1346 733
2514 1615 574
41 1063 476
3733 2871 61
1264 2519 184
224 1876 123
2818 3900 886
1365 4230 907
1763 1844 625
2361 1332 21
1931 1848 96
3836 2419 433
3128 3013 591
2593 997 29
3152 4168 42
483 4489 481
4581 1703 376
4195 1792 471
826 3297 734
49 2580 702
2488 0 134
2759 1902 50
1956 2465 715
3687 4026 407
4076 209 101
4017 2801 996
3987 4408 863
2281 1745 509
4046 4463 240
161 3467 654
2006 819 906
1989 4192 601
1270 3374 252
1231 3930 528
1718 4117 695
3921 616 228
3808 934 837
4543 3530 458
819 1880 13
1032 1118 161
3609 2536 878
2653 939 416
3645 3526 36
3114 365 750
3615 22 29
742 4450 200
2723 2189 307
2765 706 818
709 1795 611
773 834 410
3441 3760 693
2137 4598 19
3102 1094 265
1533 3149 747
2230 1966 956
1227 2793 503
2604 1193 431
3829 1794 135
1764 1162 165
3938 3745 565
3696 2850 759
3197 4319 450
4412 1893 290
2766 2874 639
921 778 302
2043 244 826
1922 3332 718
2076 272 318
2942 3458 3
2003 1070 908
81 3340 531
1879 743 875
3706 2980 432
544 3393 425
1461 328 679
3713 1455 758
2991 3790 262
1865 4352 92
378 539 109
1282 3820 101
1499 1746 399
2955 3851 770
498 3179 215
4353 1037 314
3506 4615 627
1352 1288 621
419 1274 600
4386 3340 897
1065 3979 700
3057 2688 22
1758 1820 608
814 1567 805
3992 2515 326
641 2150 766
467 429 25
1263 266 830
4620 967 167
3611 2858 560
1434 58 662
2100 1080 881
2492 615 837
1911 3559 166
1176 2978 618
829 3346 324
2386 4179 141
3085 4190 197
3259 300 614
3585 1671 85
4126 1702 439
241 4603 390
4181 2336 891
1836 4534 215
4362 4620 287
959 978 228
539 4334 856
1697 4673 512
2193 3594 824
3295 27 180
2443 2249 381
4180 1126 841
2171 4304 202
3529 1424 597
840 2612 517
3498 1621 642
1498 2701 123
4321 283 38
25 4432 234
2757 2076 42
506 353 818
4062 2588 629
1468 3708 666
4290 3237 376
751 4552 735
3481 2330 914
644 689 719
3767 4362 313
3084 3603 230
471 266 175
4676 1083 628
2366 614 152
2466 1430 683
3256 3934 371
2316 3062 227
4326 3532 371
3374 33 696
2024 4242 755
3014 1428 362
4128 2468 335
868 3020 818
1607 1705 388
1481 3503 702
2054 4331 738
1436 222 699
3070 1004 417
182 2882 976
1084 4184 145
3214 4620 361
4301 3035 629
776 2684 395
1311 733 718
1580 1456 724
3196 4154 333
275 3669 319
1742 3356 312
3236 717 213
3494 2178 789
2832 4322 743
4263 4607 230
1633 495 882
3909 1 380
4183 2564 534
1440 2484 361
2141 2929 614
3531 3277 861
4370 480 88
4385 4322 118
2173 1141 382
4002 689 251
3783 1514 692
300 3136 21
1141 3008 631
1036 3942 777
3562 3305 375
3859 567 617
2963 3254 604
203 2341 725
1336 1051 772
1401 2199 604
3988 893 268
396 1885 697
3685 1698 207
1534 2656 991
2614 1568 633
521 3305 717
1820 2643 688
3000 1412 539
4233 4243 363
4525 644 298
4677 2123 404
4505 2645 479
904 2310 204
4324 2127 870
1368 4153 79
1799 3880 942
309 3719 685
477 321 129
4096 3482 222
1248 3281 140
1880 908 21
4425 4510 89
448 1224 368
3687 346 685
3606 1378 91
4613 3408 551
1919 2889 236
4588 339 122
1082 1712 121
2367 3775 670
1107 2631 237
4504 4044 489
1388 104 737
3671 3978 700
4571 3243 490
1776 3757 728
3566 1909 621
3329 587 432
3441 2447 82
2172 1808 423
1564 4141 750
4511 1259 359
315 1622 540
2232 1297 871
1874 2826 839
3033 49 148
1467 4614 660
3951 1891 146
3665 4316 691
3164 2654 43
54 1216 161
40 2668 112
2366 1378 681
3573 2885 361
3591 3053 67
2415 2510 483
793 3159 424
2935 536 618
3709 1137 465
1348 4546 976
429 2075 278
2228 3782 727
2978 390 384
4359 797 251
1823 960 179
3661 4358 515
1288 1994 80
2676 1805 486
1287 155 227
1940 1909 283
1425 1501 416
3950 819 998
71 1076 473
528 4688 495
2078 3013 449
4188 1370 762
4330 2525 624
2805 2869 848
685 3729 136
1852 685 561
2048 3845 860
769 3915 198
656 2223 796
1836 2723 815
1224 166 637
2795 830 741
2771 714 840
1342 2968 779
1176 3638 36
1506 2776 446
1619 3632 842
4543 592 912
3029 1681 334
3442 2834 861
2009 4167 161
2297 3331 407
2215 2713 454
847 1676 547
1226 1255 157
171 923 229
2663 3457 392
1987 2904 824
3416 1160 127
1602 1878 822
988 1962 25
1763 3223 470
3030 4134 25
4422 3812 614
1997 2144 171
1514 2396 670
1945 988 544
2725 2738 615
2552 4522 468
431 2841 336
3082 829 349
2364 1150 892
3681 4566 614
4153 785 540
2749 3699 323
1425 3007 50
2001 236 642
757 4140 198
3787 1658 243
1974 1305 534
2170 1177 318
539 2604 59
2677 1003 187
1785 2693 583
4549 1176 655
1297 2348 30
2922 1462 700
776 2275 416
3183 2017 240
1169 1110 350
4643 713 170
807 2657 754
3870 1994 777
1110 635 7
1278 2524 206
2741 1252 405
1866 3307 19
3066 4534 602
3763 955 631
1236 4070 249
1916 3906 272
3455 3991 892
1987 1404 975
1861 222 869
530 4136 608
2577 1773 583
2199 979 66
500 3136 498
158 2692 238
1517 4435 160
1843 2375 240
3917 2630 237
1515 2278 938
480 82 437
3873 4001 907
1681 3865 840
4237 1516 145
894 4331 689
8 107 899
3324 306 397
1634 869 255
354 2972 279
2720 1091 326
1631 2327 78
1052 1442 93
1678 2360 463
2283 4092 814
293 437 899
2634 3066 846
3044 4 561
3040 2240 642
79 1172 129
3255 2209 227
2949 2342 893
1304 139 582
3278 2934 164
1250 130 711
206 712 588
4367 4395 654
3447 1335 521
2090 1914 317
3969 1930 974
2773 3359 181
3862 302 362
1925 1386 326
146 813 832
2069 2966 740
1615 2877 903
936 1281 736
4311 2245 640
1435 779 925
3317 1278 981
32 3166 361
3738 1575 175
2193 2412 647
764 2049 559
1192 1290 777
454 4571 883
3381 2616 764
2279 4595 230
4456 1037 238
1832 716 311
4211 921 205
3263 337 93
2155 3803 377
169 2405 473
2773 1066 102
436 4167 957
3731 4410 294
4520 1013 550
4257 3782 373
810 4148 306
3528 2943 82
647 372 173
1309 2058 262
1779 1301 809
4111 379 510
580 4470 607
726 1022 483
488 4622 663
4272 408 544
200 3409 535
116 3596 14
2950 2537 919
946 4673 449
1309 4661 690
1126 3241 96
4072 3620 183
1417 3374 553
4512 3208 189
3768 1042 715
538 3194 87
1989 1584 696
3815 915 927
4380 410 963
2501 2221 368
579 762 918
4362 4361 538
1802 3365 635
3938 2651 629
505 525 955
1667 3516 730
4203 521 379
1509 4526 153
3930 2474 393
2460 3078 929
2393 4281 712
2648 4060 885
3645 195 309
4445 139 894
3014 3901 59
3540 536 300
458 4616 742
4028 231 826
4032 1548 562
2581 35 493
716 3944 940
2275 3248 853
794 221 685
4613 1934 548
2662 2431 826
4036 1094 690
3347 3268 697
2943 39 421
4513 4295 735
4495 2366 429
2807 921 112
1407 3032 262
2639 3099 783
3388 1217 949
3039 209 625
973 152 8
1373 3803 112
1388 3449 715
1751 4524 627
1912 251 282
3683 4248 823
4439 4184 94
2143 1923 629
1512 626 155
4217 2984 720
2092 4333 754
2191 2018 225
2923 51 26
2899 874 341
1201 2920 988
3940 3614 934
630 4042 76
3445 2296 310
1384 42 268
181 2366 507
4208 1739 520
1821 185 119
4032 2237 550
663 2340 753
3333 4053 90
2543 1317 625
3246 79 589
2085 1888 105
2542 2122 971
2655 620 159
2565 186 22
3847 4492 205
2627 2189 122
1735 1752 185
273 2956 910
1888 59 674
2690 4209 434
3119 2156 142
3982 2617 704
576 2912 162
1351 427 39
1560 1075 555
1586 3485 766
3893 2774 328
3309 926 333
2797 2717 521
800 1832 387
1275 2814 524
41 1500 567
402 2481 651
909 3441 786
1423 1601 670
821 4241 305
2429 1138 853
1142 195 869
3444 2861 438
4689 2341 379
2219 4484 112
1223 1820 36
3057 2123 666
966 878 515
3895 3776 179
579 4532 17
1391 2648 217
2055 2883 406
2978 596 852
4132 3989 974
906 1913 764
1925 4345 531
2633 4307 108
4678 2565 531
2172 4140 691
1422 3419 300
669 3396 498
1504 2549 247
3654 724 669
4146 4074 682
4225 3321 582
628 1150 153
4392 728 537
3895 4284 619
3894 1171 86
2781 968 91
1200 1293 313
1148 582 970
4454 2333 742
3582 617 491
1990 2671 230
2666 4157 284
3090 3630 545
266 1839 830
3239 431 326
2199 909 259
2675 4224 485
3822 3586 418
59 804 354
2370 4241 361
802 3011 691
4680 2885 463
466 4267 140
2875 66 195
1179 1648 549
1334 333 339
723 4583 421
420 2411 287
118 555 600
2187 1939 488
3932 1533 803
1842 2575 283
3100 3935 609
1419 4095 188
742 4337 537
3152 78 804
698 3989 277
2744 4566 515
3281 4576 529
633 4291 840
1739 1475 944
758 2678 124
1029 3711 316
3692 2843 728
1248 2973 336
3015 3078 206
671 2424 866
1180 2927 558
3139 511 915
152 44 437
3750 972 28
4134 3519 311
2224 1089 972
2041 614 942
2219 2836 406
3722 4030 37
3656 1171 579
2736 1940 300
3052 1637 554
4158 1714 171
4507 1088 730
4457 1589 326
4682 3061 263
3513 2445 270
2348 618 941
445 2178 934
3898 2647 80
1686 1783 973
4550 2597 482
1194 1281 415
4521 1979 529
716 2572 349
386 4202 415
3044 4471 427
1584 819 876
3768 410 668
3392 4387 409
4610 3211 976
4022 1674 625
2487 3779 695
4387 2273 928
3963 4615 662
2322 228 59
4095 1265 259
188 1150 896
3127 4517 942
3757 1313 351
2776 131 677
424 3213 420
1445 3952 113
4117 2195 583
1526 4212 718
2877 858 684
492 981 732
2489 2371 165
4598 991 366
455 147 710
1400 4020 572
4512 1728 290
4116 1134 155
2864 698 305
2739 2720 723
2697 1849 310
2569 3760 655
2486 2714 309
2716 1683 6
1300 189 634
2969 2719 940
3539 1553 343
2799 964 337
3195 4664 776
743 1171 188
3843 4419 929
3491 3755 745
1921 624 339
2924 1400 666
2089 2001 30
2778 3070 524
4465 2922 226
2978 4318 487
3519 4125 211
1744 3562 416
3604 1352 937
3199 2266 569
1951 1271 194
4315 505 438
1315 3660 824
2687 1499 999
2435 2357 945
1370 4020 802
23 783 924
1363 3883 994
4007 3119 704
3908 3122 58
1415 916 691
4019 1217 224
2663 1681 120
4583 4507 943
1177 2455 490
1868 376 715
680 1151 911
1239 2043 612
3951 4167 466
803 1353 81
1511 1601 800
982 4123 305
532 596 73
4613 1367 855
3632 4583 905
2223 685 963
78 30 140
3200 4463 463
1681 1855 725
919 796 523
629 2787 850
1739 883 771
1734 4202 896
3602 2683 529
2338 4084 724
1118 2691 805
3386 3057 273
4179 2403 228
1897 844 208
2349 3019 725
337 1778 377
867 2169 480
2693 2353 893
1504 3697 958
2349 3042 331
1725 3466 428
2563 4435 239
3848 4487 926
3175 1149 493
2661 3722 533
1260 4675 868
1228 4574 664
187 1801 980
934 591 396
2835 2145 583
559 4130 991
3300 2457 212
2504 3067 223
1372 1722 145
986 2713 9
3502 308 148
27 3030 592
590 3686 359
294 15 990
2898 2774 433
742 4522 8
1970 4686 494
4549 344 868
3523 4658 66
2689 985 574
4568 1383 283
3589 2933 345
2802 3469 426
1342 2872 281
2918 4599 559
370 4393 52
2016 2406 162
4426 1618 511
3105 4244 855
945 2787 536
3474 1183 405
1757 2540 457
2576 955 745
2963 4166 486
2199 993 334
1455 4245 884
3989 3066 402
4117 2585 94
2638 4477 180
383 1282 205
403 3026 844
3652 634 962
870 3532 990
103 411 409
3201 3333 701
640 2938 271
1573 4112 42
3061 4289 208
2541 3123 714
3026 4369 225
2441 2880 552
2362 3097 428
3101 2608 714
3772 1573 18
4267 2845 221
2552 4171 827
1927 2695 262
4638 2817 206
260 1903 946
1721 1295 421
616 1687 781
2720 1117 134
3414 3053 290
151 4152 171
1398 2016 630
2174 2596 432
495 1961 451
2711 2990 470
708 4615 927
2779 2669 271
1505 716 589
4595 2339 537
764 2306 106
1874 2348 173
1393 3769 463
4128 3564 883
3840 86 590
1118 2897 714
1374 3689 567
57 4470 596
4249 1067 251
4086 1444 527
566 1708 240
4610 923 354
75 3472 543
2318 2795 379
4644 310 62
281 2318 895
1367 865 789
2281 3292 705
3277 4489 886
1587 1518 658
4152 3850 565
1312 524 20
2070 3639 778
1143 3924 992
3755 3493 686
3942 3098 681
2375 500 400
816 36 958
3006 2152 1000
3586 4441 992
14 1386 562
4492 3099 733
2037 4557 238
4479 1164 630
259 3125 465
1102 488 882
1176 4242 208
920 3283 274
1931 3799 788
4661 2880 240
4253 2217 373
177 2463 841
565 3613 13
3794 232 475
3176 3074 944
4293 4016 561
628 1556 811
425 1744 499
930 4580 929
3209 1295 191
839 3939 338
2136 2771 586
3933 1327 156
4637 3768 966
3216 1556 367
2113 2439 451
4053 1891 790
2451 4158 317
2520 2830 824
3870 1955 233
1012 3029 419
858 993 218
3696 1227 57
4435 3020 903
2201 3511 804
2489 589 897
4688 3180 458
584 3140 826
2408 870 358
1653 32 916
3057 827 292
1484 4271 729
2021 2762 38
27 231 205
3461 4407 19
3490 1228 133
3754 3157 479
3347 3395 687
2175 2063 262
1836 3087 370
1404 37 685
211 514 78
3219 2973 883
2367 4125 457
4539 660 756
3696 2849 119
584 6 598
866 353 160
2035 1154 282
489 4097 888
688 984 216
198 2638 953
2737 866 362
705 454 532
3936 3263 420
2770 1280 875
3045 4562 370
1346 2441 218
4468 2893 285
3615 2663 743
55 3729 795
477 4205 867
3419 1393 829
3353 3243 762
1410 1450 303
2452 4648 791
3912 3499 103
898 3502 419
2154 367 129
1144 1924 627
2915 4599 484
2271 694 273
3770 2876 326
1519 781 705
3919 4240 27
4565 4632 451
2969 239 882
1837 4532 636
2351 2271 378
96 4450 84
1778 2278 284
2904 1394 78
596 3709 947
3980 762 954
2943 3664 395
1909 1159 984
2449 582 240
2863 2233 812
3399 3672 993
2004 4698 573
3215 792 127
3227 542 613
1360 2427 565
4356 2477 468
397 641 569
29 2547 647
1207 2108 575
404 961 865
3677 1461 860
721 3902 320
3808 3095 339
4134 2352 863
1941 1276 545
2349 733 819
1695 2136 528
2373 2748 556
140 2839 888
1457 33 924
1192 2935 162
2435 4456 752
4060 3877 297
2177 3049 579
3883 622 123
3047 3279 331
156 2994 293
2536 4083 258
4164 1790 392
1942 3216 11
360 1776 489
3556 1693 958
534 2069 376
2857 2785 823
2150 2358 570
2843 1372 935
2796 3288 318
231 1724 363
3257 1099 316
329 2701 485
1676 4361 727
3122 1568 736
1900 1527 998
404 4401 913
2136 3582 840
3064 4153 679
1227 4653 33
861 4072 276
1027 4070 166
2644 3718 451
3706 3870 150
412 3460 671
4372 728 320
3614 4285 528
320 2378 813
2064 2496 487
3671 3399 121
504 134 476
2317 2413 274
3233 635 4
929 1275 95
1995 2241 248
3589 3396 434
939 4586 574
4354 87 624
3718 258 507
563 2686 404
420 1530 883
2263 3128 532
418 170 987
3124 450 36
1958 3828 664
3926 4109 542
3464 4147 249
1297 4503 617
1283 727 346
3181 3270 243
3523 3257 168
2125 1564 79
1389 1287 177
250 2946 500
2326 1289 386
3233 2994 759
4662 4252 978
2349 1243 976
2742 4036 736
2943 3007 307
793 2386 6
549 3160 203
3085 4228 523
1805 1045 374
632 3781 364
90 2029 178
2648 4583 404
3379 1032 201
3247 3610 479
3032 3156 672
2099 1828 605
1771 3693 361
4234 3775 28
516 3436 58
1504 3760 105
3073 3708 211
3151 1168 99
3600 199 781
3220 2067 671
3644 3917 794
3121 4495 871
1740 3497 130
3125 988 382
4662 3663 528
4080 3622 509
3317 7 8
3530 2583 646
2846 394 665
4043 58 103
2474 4250 39
2465 1107 531
4320 116 359
589 4015 420
1250 2878 468
1764 1881 246
946 796 78
2777 2587 253
4466 2148 303
954 2825 515
1338 3798 96
2616 1291 13
4471 4324 794
3684 2717 913
3662 4310 507
2596 2304 893
189 2850 36
2209 4065 401
3737 399 287
3143 1877 378
1018 1464 747
3004 2699 910
2373 2780 196
2795 714 484
1173 145 903
1390 1032 477
3183 2368 200
2771 1477 765
2967 3754 307
2843 2892 969
3999 4687 303
3930 409 668
4669 1287 23
1524 489 102
1911 2617 772
490 1599 28
1333 797 272
1639 4676 632
2986 4614 397
2831 1765 373
1407 2058 33
856 4071 888
683 439 404
2615 3251 901
1823 17 706
1149 1619 419
2861 577 184
2819 1529 251
96 364 917
4653 4509 191
3523 4221 121
3972 1787 58
1280 4296 546
2534 789 458
924 4132 75
1344 1031 445
3972 840 664
2445 1531 704
1507 1717 651
2580 3561 924
2948 211 331
1207 4082 585
2289 876 110
4540 3274 771
3868 3653 741
297 3463 509
2941 4270 240
2722 3838 114
3662 4304 932
4167 4375 990
2063 4411 456
2875 3404 934
1455 2204 435
383 2462 912
3466 1416 368
334 1224 714
268 4669 245
4090 4035 775
3554 3995 123
2215 2553 778
898 1805 723
3409 212 118
3880 2448 400
78 4082 806
1815 4630 542
2411 2031 679
1149 3338 220
3361 4495 222
1300 1053 32
2638 976 116
1059 211 493
85 3104 239
985 1945 756
3680 2271 409
4177 430 673
2252 2576 361
152 2616 493
979 3131 500
566 3471 693
3532 2600 403
1853 2308 580
2784 1420 2
2591 2504 713
2864 640 13
4663 2511 443
3058 573 791
2670 1183 810
763 1340 1
2015 4608 326
3935 1068 714
1875 1003 224
143 2288 455
3759 4605 945
2673 431 154
3603 1393 887
4427 470 402
502 539 100
4139 3778 697
2568 3361 578
1834 3625 499
4595 3837 691
2718 2788 156
2207 2894 337
2085 1707 417
1369 1617 393
739 2112 589
1489 3579 444
235 1716 634
1416 3392 812
2539 3947 870
4521 1127 408
831 1757 498
4126 1945 995
2703 2144 137
3324 73 654
3935 3228 462
3714 890 652
3797 4392 720
2307 3505 580
3713 3290 125
2347 2399 194
1312 1296 374
50 418 164
4680 2103 140
4650 2240 683
3440 3349 937
3230 4100 745
4436 4011 179
2929 1370 872
2574 2670 573
4237 2326 969
2883 3346 663
2883 2830 236
4120 2750 982
4358 3034 356
1783 2082 382
2152 3259 719
224 4117 385
4247 2246 19
4513 4285 738
1970 729 356
2476 3026 447
3355 2304 628
3750 1057 276
2650 2579 646
2741 4626 880
3040 1604 819
1052 4556 981
902 4537 234
1777 235 528
2915 3074 891
4568 574 603
1900 3646 653
1764 3133 521
808 3875 714
3310 1714 317
3208 1462 949
3218 2458 165
541 4525 243
