3900 3952
1280 2792 790
2692 1761 187
138 3487 143
3175 2431 934
118 2 63
145 2596 637
3286 2315 98
418 3085 80
920 1472 30
2799 2794 524
3337 918 294
2390 2687 707
132 3480 780
3819 1444 259
3378 1034 805
504 284 618
2798 675 480
3117 2314 410
1338 2362 967
681 718 11
174 858 190
3397 2657 444
2164 3813 129
2597 3551 735
2906 9 214
1871 3426 163
1458 2483 690
2906 3634 188
1000 2453 603
825 1362 560
3105 1485 275
796 3361 269
1261 1674 15
1890 219 255
3229 1730 857
2415 1438 787
1262 1128 936
2101 2906 919
3667 2348 498
3775 703 237
1024 3638 697
3701 208 312
1164 1589 449
3208 2771 394
176 973 431
665 2592 830
2867 3116 623
1058 775 967
2341 735 206
3646 1151 218
613 375 807
2407 3801 355
2079 3528 720
2484 3227 745
3732 3374 884
2336 1073 992
136 1934 866
2781 2445 669
3531 2707 970
576 914 132
3112 77 507
2967 2034 255
914 3676 991
2956 1124 388
1902 3359 666
1340 785 734
2155 1674 430
2879 297 465
3755 3306 363
690 3143 522
809 1068 607
3662 3321 69
1380 90 166
2015 3640 658
707 3836 597
2808 1358 534
3276 1006 876
1884 366 989
2901 3763 13
1444 3253 490
3407 383 438
3604 1748 84
2847 180 158
760 2915 283
658 3329 284
2390 1510 157
323 1415 459
3542 2529 969
1760 2440 271
388 2172 467
3707 247 529
2490 1611 390
427 3642 635
89 2313 145
352 2090 526
2898 2168 879
1584 3222 885
111 1613 997
1558 2002 552
2431 248 77
1051 212 197
865 3643 906
3108 1429 854
3430 1182 931
3796 1284 153
3575 2142 167
3806 2514 230
2943 1313 249
1799 3738 862
3663 2190 404
2926 1799 283
3414 3505 599
3176 3132 915
1133 2787 779
2242 1827 994
1015 1502 861
1283 803 236
1528 2654 203
2165 2696 177
2467 1010 295
974 741 799
2188 2480 297
3141 3198 579
2637 3134 782
2126 36 799
440 3441 864
1440 2987 843
1307 1260 97
1199 2276 11
1553 3682 887
1894 2179 260
207 1339 665
2517 3218 874
2189 1322 210
2604 1608 290
3027 1322 275
2963 836 710
510 714 330
1943 2840 128
2304 1142 937
362 3617 754
1767 2116 942
3280 2967 286
376 428 321
1188 2554 273
3844 264 396
999 72 934
1759 1164 511
3775 2764 236
3614 3223 112
3655 321 986
3627 2373 757
1614 2430 632
1097 2876 147
2951 1314 236
2956 2662 24
3235 3727 370
3043 1508 936
1211 3782 291
2854 1913 358
1843 2817 704
2635 3862 609
3421 3516 854
619 2962 19
2099 1448 149
2343 132 783
1473 2642 575
1961 759 547
1843 3397 593
436 2577 559
3324 557 623
241 2399 744
2952 1012 643
1835 3820 360
1322 2001 217
331 3722 93
959 3857 124
1356 590 689
265 3392 525
1341 2448 123
2842 480 433
3555 1745 304
3327 2093 738
3723 1018 448
3148 135 477
1491 1021 742
3702 1752 472
2828 39 160
1042 1660 529
724 2868 255
3275 1617 25
2815 3722 59
3448 609 824
3549 357 726
1836 1842 842
2002 626 173
2321 3527 459
1707 2453 941
2972 797 562
465 3471 532
926 269 174
3741 1411 218
3754 1682 967
1880 1831 340
1674 3774 870
135 2014 758
393 40 969
2094 1114 798
0 2873 520
3483 373 104
3310 2167 524
465 1730 79
1415 1417 23
256 444 31
3071 1794 919
2842 1912 44
936 3132 754
2883 3658 965
3153 3519 923
918 1533 34
2537 1674 543
3511 3651 544
2986 687 17
915 1068 115
737 631 80
1584 1679 746
1238 669 396
2698 1365 13
963 2694 208
2208 3197 728
960 2659 543
1822 2850 292
666 3546 906
2701 2766 384
3652 2246 995
2922 3730 920
551 2827 607
1413 3214 124
2603 1808 281
1185 2445 217
3677 101 274
1372 2106 284
1435 2700 184
1266 3315 37
822 3081 922
1580 3655 809
1206 331 714
416 772 932
2790 568 643
2719 2819 844
950 3211 472
3148 2024 610
1799 2109 777
2741 1966 630
1151 3072 768
493 3287 971
3512 3356 154
3326 2465 465
493 1651 495
1481 3541 269
2510 2810 736
2710 3183 980
1481 2858 152
568 798 319
3125 1369 680
2797 2780 420
3303 1786 657
3827 152 911
1311 3335 889
1330 2968 998
830 2609 501
2964 1055 369
141 770 252
1459 1048 434
724 676 203
1246 3557 331
3844 3487 461
3588 3504 761
1860 3652 129
289 718 532
2302 940 596
348 3457 512
3514 1865 509
2042 540 260
3005 3862 251
1666 1518 646
1794 2904 81
429 1207 463
959 2236 68
304 1843 63
1478 591 865
1807 2421 971
726 2838 102
2322 513 204
675 132 179
2392 745 921
812 1601 443
3435 597 522
1355 2790 243
3647 3826 919
843 3235 786
1448 1147 223
1328 1915 386
448 2275 155
83 2500 532
1216 2816 292
1604 2894 26
3179 3214 19
3708 531 677
2223 1925 293
1309 1614 255
1166 1393 521
2919 3864 953
3866 2064 388
2752 205 324
3178 2686 605
3621 2111 408
2377 1753 276
2068 3659 248
3591 2595 954
3604 3735 721
39 2935 793
1809 387 245
1318 3701 698
2249 1914 662
2827 1233 229
590 703 732
661 2867 764
3071 511 953
3496 3880 79
3399 2981 967
1145 2782 307
3251 2002 771
1823 2305 764
2639 918 155
3540 414 170
3109 171 341
11 1153 128
3036 795 689
2318 2860 419
3538 1362 198
2674 3712 967
1009 339 9
3330 3130 895
1411 3256 375
1086 3690 452
3698 838 763
902 3772 799
491 1655 438
2022 3464 987
655 441 170
508 1632 33
1329 701 317
2309 1623 826
969 2235 582
1368 3662 413
1833 1894 926
1507 204 387
1490 2145 70
891 1178 15
270 2188 950
2036 1701 165
648 2795 647
2886 3430 839
705 3584 891
119 1424 721
3194 1294 53
1117 2063 187
305 3774 987
1172 2623 289
2379 3310 956
643 553 422
915 3087 259
3348 2991 883
2157 3684 602
1397 1749 825
2552 820 193
2270 377 796
621 2761 900
1143 416 135
1578 2151 726
2558 298 312
297 3610 899
1403 377 71
971 3393 564
1592 2587 47
3275 2068 489
3139 1310 274
542 578 456
623 2691 634
2796 1633 221
1202 2944 500
1929 3886 244
2344 2033 227
3546 3085 152
3498 3789 734
751 825 124
2138 246 946
1581 1611 403
2477 3732 330
308 638 690
1047 1091 68
402 2644 527
2301 2432 639
3550 1030 265
910 2475 503
2875 705 423
2432 2313 820
2959 231 59
1507 2277 857
1432 2809 324
657 1069 146
1470 2437 183
525 3245 760
2132 3338 637
556 679 401
162 2396 754
2966 3802 186
1102 2290 747
392 3171 12
3531 1275 448
2085 1852 205
670 3514 542
1867 3213 63
3551 2241 104
118 3459 170
3880 2427 302
2149 3827 598
937 2798 946
547 3153 562
181 2749 169
3186 1503 153
3810 848 159
3740 1740 180
1317 3304 253
1630 3085 860
2928 3423 291
1783 148 557
1637 2374 482
198 135 675
2897 570 217
3342 2873 334
2493 467 207
348 2603 906
3495 2051 211
3362 340 828
22 3449 574
1368 2570 354
1079 2202 492
3737 2476 129
3043 3412 830
1678 3492 182
348 1992 948
3197 876 505
2718 3158 892
89 3099 189
2706 2447 143
2944 2900 184
2867 3504 654
2258 2516 466
806 2670 523
2680 58 903
152 1196 68
1687 2484 775
3503 3645 436
723 2659 853
400 1595 244
3072 1605 104
1156 2807 78
1408 2226 874
74 2387 146
131 211 563
884 3629 183
545 1473 976
1969 1170 161
1687 266 900
3634 1016 606
1710 2654 251
1798 2695 298
3666 2357 623
2035 311 316
2167 3886 152
78 1882 191
1740 3256 454
2826 2262 158
1622 1407 938
291 3304 755
1524 55 682
1005 3434 684
2708 1247 616
890 1552 857
1915 2069 262
2174 194 129
549 2309 475
448 1764 71
753 3264 662
711 864 183
2132 2575 531
458 3656 382
548 1046 511
2290 1305 206
1188 2253 290
2242 3449 313
1739 2624 431
681 2900 289
3482 718 217
1311 219 238
2107 759 437
2847 3341 646
1380 141 744
3029 484 860
354 3701 611
3657 1250 200
3142 2895 161
1367 957 802
3185 2022 999
3732 3235 26
2733 209 452
177 3412 144
2737 2448 449
719 1647 619
3332 2113 982
3179 52 774
2638 208 782
617 468 281
2315 598 995
1168 637 575
3175 715 955
30 803 299
2391 2560 891
900 3732 681
2341 1986 253
2899 2366 871
968 113 601
3545 3422 643
2467 2319 892
2352 1374 932
1799 927 687
2348 2230 530
1432 3032 271
3305 3832 797
928 519 870
3313 68 16
1312 2378 739
1972 3437 939
893 240 98
921 3725 155
998 1907 277
151 2037 518
3037 1521 843
3493 2665 167
3399 3744 454
965 1998 816
2758 700 630
3364 1368 824
1036 3267 86
1625 3634 38
70 1889 82
3152 2787 719
3313 1657 673
1144 75 740
768 2023 120
85 322 935
501 924 909
2375 1776 844
3204 194 530
2132 2755 772
1910 2304 549
1176 2596 795
2382 1316 693
980 3010 744
2102 395 432
3132 1368 623
2892 770 530
3056 444 467
977 291 570
1284 126 601
223 3184 574
3489 2909 878
1067 640 276
698 3416 284
19 3857 530
3009 2645 899
1766 3744 606
864 1275 71
1664 2171 237
1185 3819 907
1404 1321 714
2627 735 293
2349 1350 390
1508 1911 980
2807 2469 876
3084 3200 846
1103 1683 510
1454 515 677
718 3600 53
772 1037 273
1127 699 979
1857 2309 977
3420 3514 279
539 1922 369
1573 1290 448
1178 1107 494
260 2995 602
3001 1333 778
3778 1364 560
3104 2614 976
3080 321 837
3588 3265 630
1846 1787 969
2762 2246 158
1555 1986 496
3201 2250 304
3426 2500 870
1135 2827 328
2354 2444 37
3558 177 669
2820 1547 718
47 2282 322
196 2498 718
3597 3412 10
2956 2092 97
720 3195 8
38 2000 937
1792 2530 765
1485 2129 554
3695 1759 376
1901 3482 128
148 3116 724
690 3722 526
50 1662 886
3070 2254 710
2756 1080 156
3150 161 274
879 1690 855
3152 2968 411
187 1628 256
2110 2498 491
467 1959 492
1421 3760 455
2794 856 359
2777 3658 528
3861 2123 81
2424 2860 685
3669 1581 464
2119 2825 699
2114 3575 434
396 2583 502
2544 3405 836
1424 3502 397
3582 3708 443
498 2666 54
1066 1763 744
1524 3085 656
969 1460 634
2445 45 300
758 3305 486
128 252 870
1195 2105 690
1138 2490 578
1875 666 111
3764 1525 31
638 1483 173
2663 59 132
1538 1482 752
436 191 329
2743 1354 174
336 2854 813
1630 2912 613
1493 828 593
564 823 386
1537 2891 621
3600 3485 878
3755 3361 502
1378 3801 361
2520 3673 615
2369 1468 38
1249 1885 117
209 1297 286
3187 1722 822
1314 283 994
3774 3696 815
2498 3250 88
2947 1965 958
1607 1538 396
3273 3007 847
2745 3411 531
908 2453 352
664 3844 500
1613 1416 881
3624 2201 104
996 2737 639
304 1209 119
2349 457 676
3625 1173 68
2295 3570 968
1783 1335 671
2862 1575 289
694 2297 432
189 986 902
1707 3109 95
3774 3294 660
1479 3307 806
2323 1503 715
328 986 449
3786 1202 943
1056 1283 164
1408 2539 426
2198 1287 286
2021 2269 503
1239 197 904
1567 2116 608
3632 2319 66
3788 236 791
3322 647 358
1959 247 922
3147 2509 314
2262 232 913
3498 78 394
771 112 898
152 732 258
2280 2218 900
2751 2600 486
632 2141 491
2971 2543 567
1666 947 855
1723 3162 191
70 2403 884
1365 2720 878
38 2022 324
443 2232 330
2050 1782 49
2394 507 608
3714 3752 681
617 2977 37
2279 8 412
1848 3061 547
1677 3479 304
1584 2190 556
456 3574 786
2215 3407 437
1723 707 718
433 3187 210
2345 3603 513
2690 216 528
1493 490 201
2575 3240 577
1281 1677 247
1591 1546 277
2344 1610 940
231 2878 896
1947 1362 925
3563 1769 726
2618 665 741
1295 614 671
3507 2672 722
1617 1220 204
2891 2785 925
3392 140 737
609 2654 596
249 1661 10
155 642 400
2138 677 870
1793 1880 305
2065 2599 724
424 746 659
656 227 786
821 3277 420
1529 3690 224
336 1912 980
3758 3766 342
3479 632 195
1664 1683 183
3289 1824 886
160 3155 459
456 2592 820
1967 3168 112
161 3431 346
1544 989 766
1071 3430 359
1013 1255 58
150 3310 138
1012 1896 219
3147 582 734
2085 222 779
3373 1642 382
2014 694 401
1782 1005 448
329 1930 506
1771 2864 282
3245 793 814
3411 2662 270
3443 502 934
1352 1239 320
81 1756 785
1280 515 532
2626 2560 473
2501 2779 72
194 2163 722
826 235 480
2375 1555 868
3723 1476 607
2517 1785 943
1034 3086 585
3714 615 680
3534 776 771
881 2789 204
356 1378 966
1829 2149 710
3827 718 212
2895 901 855
1691 3298 247
432 403 100
2545 2580 80
2157 3378 366
1995 2813 656
210 1717 998
1347 3016 854
968 1601 671
1376 2880 858
2944 183 252
835 1332 698
2232 2063 771
664 2312 115
3840 30 62
1683 1035 280
478 3496 863
3156 3283 797
2165 2402 209
1825 3889 666
1262 3390 528
2317 1942 468
3418 3374 36
994 2071 5
3106 122 297
3661 629 120
1717 3700 891
1324 135 569
746 1589 235
1213 2091 642
2887 2480 471
2553 127 869
1717 2292 264
3078 3757 715
386 2239 257
1548 3016 193
2902 3130 742
3028 3398 488
3282 684 81
3366 2363 70
2131 342 452
1580 1645 650
2305 966 55
1098 1481 105
567 3825 507
1069 1391 537
3734 3522 366
507 2877 229
1029 3142 595
433 3368 856
1397 542 816
215 10 542
2811 13 24
1950 2001 227
1026 1380 754
1789 645 875
1897 527 761
940 36 700
963 3836 85
1960 1509 811
3549 3019 572
772 1880 589
444 1868 614
958 3351 33
665 3491 223
3283 2435 400
2347 90 571
628 1978 147
1364 2058 414
117 2858 570
2233 1024 346
2235 2532 292
1717 1518 237
2993 3257 901
1600 2916 959
1497 2454 466
2717 618 355
2636 928 364
641 3770 370
2760 3106 842
3476 1293 435
790 326 721
3438 671 803
2800 2296 448
2628 1442 399
545 1981 802
206 1309 532
3448 464 195
3701 2840 786
3295 3531 553
1494 2761 601
2501 1509 222
853 3771 601
3320 1332 507
901 3247 454
702 309 538
1993 1365 263
2340 3736 312
643 3571 6
1060 1442 960
1990 3104 99
1882 837 465
1310 1941 324
2731 1443 243
359 1176 415
1884 3790 823
2446 2871 456
3815 661 210
2294 2176 774
1264 3343 439
2039 226 142
3606 1620 435
989 630 538
3429 3510 603
1369 645 22
523 3481 780
174 1331 208
2747 2045 748
3108 1753 317
3551 1153 620
475 2322 186
2449 1926 588
802 659 141
1255 2109 798
2127 1878 345
2777 472 415
647 391 837
3505 1026 46
914 3471 236
2695 2569 88
2947 1789 519
3277 2280 485
3636 1578 128
1631 1890 585
2051 650 90
1744 214 791
3204 765 652
1157 1022 708
994 1025 517
1309 2177 749
1114 1086 968
1586 3888 247
1791 1738 855
3237 3199 549
2428 3452 243
2204 890 132
2013 744 581
1288 2286 261
1338 3491 376
2007 2663 846
2347 655 513
906 3722 271
831 1949 476
988 1017 831
1790 1804 843
2503 2584 727
3317 2534 613
2392 2148 485
1204 2897 903
1231 2769 704
2671 2453 321
21 3537 765
2998 297 186
2706 1835 134
2394 462 377
33 326 639
2942 3201 754
1596 71 645
3665 3408 817
3823 152 953
2805 3722 226
103 1617 390
1630 3039 782
3152 2322 135
2417 2205 864
3385 2649 43
2186 1860 508
1084 256 759
1119 3625 323
2792 1043 32
1389 1757 834
2530 117 779
2858 608 4
1581 2850 538
3384 1028 731
3465 2289 279
3586 798 71
3797 2609 180
3416 1816 427
451 396 914
525 2077 262
1496 1903 989
633 118 851
490 524 17
2685 893 859
612 1577 862
400 226 643
919 949 911
1469 148 616
2838 694 552
3825 626 314
1676 276 728
874 840 5
2196 3855 267
1716 2949 347
577 2013 740
2948 3576 21
3410 257 825
3799 3141 663
1952 731 496
1250 3759 317
1615 3484 953
1666 1175 586
3778 2187 792
3082 2932 586
1672 3230 680
3355 2692 725
1887 3240 888
2803 2360 454
1232 3185 819
3673 1276 847
904 2855 26
374 2218 327
24 1447 208
1484 915 183
1133 2150 818
1947 1892 693
975 488 347
2070 624 217
17 1962 548
3418 3640 950
2273 3586 628
3562 2474 195
1026 358 30
3625 3885 375
3036 1141 542
3766 3471 364
613 1299 897
3357 2647 842
1512 3624 611
847 360 482
2150 3511 619
2534 3666 502
3828 65 780
3832 3532 229
1829 3850 88
3380 2535 295
2415 2413 261
2808 1608 372
2013 2712 567
3644 935 332
697 1169 646
3439 2363 651
1055 1733 600
927 3162 119
215 321 125
1700 2439 271
3156 63 906
3601 3611 93
926 494 935
2696 1719 671
2720 2066 146
110 3208 354
379 3235 429
314 281 336
2714 3506 560
2031 156 455
2056 2192 820
2723 1505 948
1860 2826 459
3177 522 147
723 2616 726
573 901 327
2684 2960 516
372 2067 292
2956 902 740
2778 3679 303
2006 1330 616
3662 765 256
2058 280 158
194 2908 534
2446 2432 902
2721 2950 884
3563 1131 578
1426 519 382
3490 304 600
2999 3395 857
929 1674 360
1380 839 648
41 659 439
2878 1844 526
369 2825 327
851 1270 730
1635 3509 454
3577 2482 302
2227 2150 152
1133 755 205
3583 2389 312
2923 1421 503
3080 2360 705
3407 211 352
1135 2807 189
1114 569 36
3759 265 173
882 2155 443
835 1987 559
191 3005 736
394 339 151
3197 3478 170
270 2587 595
981 1521 16
3137 381 206
2398 546 477
2203 568 579
1567 421 300
275 3260 66
1386 2673 41
3167 3534 367
76 2558 865
934 3545 37
1192 1702 918
3165 3539 987
2294 2801 277
3853 810 30
554 2411 110
54 994 852
2888 2544 440
1160 1334 744
3113 1779 877
959 2617 315
1434 885 252
2327 2529 504
3090 3284 490
177 2153 380
1841 1735 322
3560 1150 340
2918 2418 738
603 1282 304
1480 3364 297
2287 2131 79
1706 1436 364
592 3348 838
1665 16 459
1089 851 441
1752 2451 158
2644 1656 376
349 2836 397
140 2116 196
2395 1494 994
18 1840 561
109 1718 203
802 3434 81
2238 1637 133
583 1781 476
2782 1982 790
1334 1313 546
857 2073 38
3681 2286 711
3752 3163 83
2136 2939 513
1700 1245 702
1068 2544 598
1443 3839 130
749 1603 734
2744 314 105
1318 129 844
1018 1165 663
1038 3115 87
1072 1831 464
1668 3075 827
3394 2020 881
1015 956 473
426 637 881
1736 3770 996
2850 1558 205
2572 1875 203
279 190 349
2809 313 194
1740 2828 758
1439 3675 722
1386 984 989
1649 245 569
677 461 779
3285 2738 463
724 2635 449
801 463 820
1289 1413 469
2287 2302 733
1828 116 798
405 3481 772
328 715 227
2458 1350 168
1202 1510 914
3795 2609 3
498 1723 724
75 1290 63
434 2640 190
3503 2715 752
2857 1919 625
1621 1056 171
113 2134 281
3609 2413 684
2413 1682 21
1380 1796 672
2331 152 756
2470 3656 714
2240 1167 770
2347 2752 537
868 372 990
805 193 902
3123 1403 193
2904 1840 585
409 1457 21
2826 2954 964
1082 2141 77
731 1689 412
3770 389 310
1901 1100 337
2352 1872 13
1273 989 908
3167 3504 602
1289 3750 862
2371 87 701
478 2055 112
1164 98 791
1776 2940 16
1928 370 327
2369 2070 167
1655 2038 431
2843 2462 76
1626 2040 899
3893 531 291
1940 2310 160
2283 2692 247
1166 525 784
225 2792 218
2339 179 241
1527 599 652
1302 2958 846
2251 555 230
791 3128 37
2245 2186 150
271 2092 891
1034 2537 69
1446 79 510
2504 1071 533
1602 2963 718
3880 2625 666
350 1478 911
2748 2376 374
2338 2282 211
723 2338 251
1655 3729 191
1365 122 282
1709 3781 355
1983 3592 949
1194 3316 511
1995 586 415
2496 734 183
446 2982 802
806 3332 128
686 351 229
1525 1094 169
2130 2501 771
2582 2139 251
2122 1836 241
1488 1849 471
2924 1021 577
1113 3685 797
3013 2419 469
918 336 766
2994 3722 374
1571 3368 237
3545 2483 128
2107 2232 439
193 2065 785
1416 2164 837
883 2835 897
1342 911 985
2461 1805 471
1470 3463 250
30 3191 62
1959 2027 618
306 925 869
3350 634 649
2925 3549 67
2533 15 51
615 2088 3
3748 1429 615
1907 3613 14
743 1998 871
3019 3636 771
3641 3846 124
2589 1734 783
2457 2331 367
3705 3088 976
403 998 300
3674 113 724
2168 3787 694
3709 2701 562
2893 3818 259
951 2896 34
2838 3137 381
3629 1112 102
3005 1508 700
1121 2796 519
2979 1285 410
1358 1951 546
79 3174 485
1512 2675 107
1426 3448 129
296 1902 207
3014 2555 282
1991 1202 367
1852 1352 343
1905 1501 768
2110 2085 355
2190 1818 734
1405 1506 791
3421 464 511
3537 1840 651
417 1955 336
1660 1331 524
1939 3574 592
2636 2604 63
70 2286 557
788 2432 458
1848 231 653
3503 1319 857
3154 2644 741
1077 2501 185
293 409 569
3556 2914 543
482 1685 366
2960 213 702
1789 2538 897
512 3157 36
2737 3165 750
3728 442 864
2377 3461 228
1619 1615 786
578 3799 480
3542 1152 812
1086 702 36
888 587 834
66 3435 884
428 3380 70
1317 1236 358
2762 1137 617
1407 3582 790
527 45 189
2465 594 252
2822 1073 583
437 1894 376
3063 422 641
167 3190 883
1161 3171 166
1135 40 323
1476 1593 21
364 1035 310
3473 137 28
2388 655 120
3267 749 451
2860 1529 673
2332 2341 102
644 530 141
3374 2764 143
924 2259 435
2405 338 299
404 390 747
657 3631 668
2877 1517 707
2480 205 681
3325 3666 412
2138 529 742
2376 1121 620
2938 559 335
772 1840 769
2096 3151 130
2733 900 988
1494 1210 807
3177 3885 136
1296 342 784
1355 2726 726
986 494 39
1431 1712 956
1049 892 796
2002 1982 904
313 3337 868
1992 1988 639
1007 3105 659
3446 927 280
1014 2857 314
3410 728 418
3571 2667 640
2597 2929 424
3123 519 156
2108 761 60
1949 1665 460
140 952 888
1080 824 603
2655 256 841
1859 756 667
3118 3152 435
851 2838 430
1021 497 74
546 1328 857
660 3269 842
1540 3438 773
3773 3808 825
3047 3658 224
1070 3730 310
3754 1848 107
322 886 936
1189 3471 805
1455 194 954
907 1076 799
1774 424 799
1185 2553 118
1629 2951 781
745 2491 93
2307 2793 698
1195 3414 98
2160 1871 645
3737 1062 352
1120 2238 293
520 913 422
1549 588 96
2423 3396 155
1850 2424 479
702 3601 759
1407 692 517
3777 3891 378
2986 953 555
1685 3658 905
1661 514 607
1479 3045 283
3015 1019 150
1946 552 938
783 2921 771
2744 3284 825
573 2287 314
3678 1327 188
2695 975 367
666 1943 638
3880 3646 265
1504 41 318
3377 1568 579
3234 1654 107
3428 3570 556
696 967 382
864 657 220
960 3645 926
690 348 690
285 1546 733
191 2360 675
1743 3069 24
2872 2637 158
1651 2665 423
75 76 222
618 2784 122
2375 2776 849
775 40 397
1995 2519 485
2967 794 114
2481 19 71
2723 1268 289
3870 2835 453
3787 2717 110
2658 1138 397
1473 95 830
3306 1230 577
3732 1834 141
3871 869 975
2451 2396 297
345 2985 116
1795 3840 214
974 1404 175
242 700 825
3257 3220 5
2538 914 294
3011 363 617
433 2140 734
3142 2060 498
1498 2583 27
3144 2924 507
2585 978 888
3712 1138 414
1824 3193 191
2528 330 202
3583 547 816
763 2184 693
3823 3555 466
2017 1588 887
1917 1346 459
2962 406 92
1107 2918 280
1775 1725 208
1766 631 592
3236 2191 815
3533 2852 35
950 344 538
1273 131 736
3331 2690 466
1504 2548 173
2001 3810 180
821 2257 733
95 2385 722
2395 3061 526
2173 2574 519
1015 2931 648
2343 2997 556
601 2196 990
3424 2213 745
3441 763 339
2239 3752 715
1695 3522 686
3286 2971 488
2771 3573 288
3065 3251 776
3048 523 841
1638 691 611
1204 2549 276
511 435 451
2923 2457 505
2415 1269 548
1579 3106 660
3522 3160 583
1012 1694 496
378 3151 626
1849 3369 146
2784 142 617
2453 1761 325
2388 1413 211
2012 1337 708
2396 929 601
3826 1369 567
3829 3831 77
3221 3480 633
2522 3575 986
1148 3611 187
2480 1418 205
2574 376 65
2939 691 357
788 613 989
798 1282 264
1047 2904 952
3788 3249 75
1039 456 446
2218 3611 710
455 1149 751
2440 814 103
3670 3171 393
1292 1490 655
3459 3633 440
3592 1871 378
1656 2775 922
2242 2103 805
447 693 188
418 2034 1000
1203 3634 814
1092 853 177
1917 1080 506
841 28 569
261 3028 592
275 3530 201
428 3265 982
1267 830 819
1163 502 310
2236 1147 734
837 55 92
1458 1227 99
3729 38 32
1247 148 916
441 1897 231
3354 1935 603
1346 2208 9
1751 2105 666
2103 532 51
580 1787 141
226 1890 532
798 76 585
1109 2676 179
3003 3564 214
3362 804 133
3426 3521 608
1532 2682 384
2765 3158 375
1108 2075 642
320 741 862
3036 2328 967
1773 715 229
436 1048 21
2949 2196 136
205 400 813
664 2937 281
490 1689 705
1855 1499 18
1039 2447 970
3850 1225 931
1390 3310 710
3365 3377 867
1141 974 608
3898 3008 623
2122 42 401
1382 969 488
3619 3475 550
6 2385 18
1000 1402 508
1669 1194 819
1662 3494 261
2100 209 247
1633 3081 510
2942 2155 539
1093 1903 167
1524 579 34
2346 6 552
2962 2638 300
225 3364 839
3451 2961 230
1393 178 636
1892 2688 817
1997 1988 209
3713 1431 898
1323 309 939
2483 94 997
2573 67 247
1948 1844 558
1261 2239 491
3244 1784 458
2030 1594 397
67 878 389
745 2314 114
446 1447 624
2176 507 73
542 3256 452
216 3440 851
1178 2173 766
3619 3630 83
880 1979 166
2178 2163 523
3033 2009 6
1891 2530 93
3572 1333 507
2991 2939 567
3056 1164 547
659 114 79
942 1690 253
364 606 117
1698 3708 93
1692 568 898
361 3456 370
1997 1040 213
1766 2260 197
1664 868 447
285 2075 337
2359 1420 683
2364 541 419
330 903 347
1910 859 932
565 2528 323
3543 2400 220
1809 2287 625
