2900 5390
874 1824 528
1909 2538 459
1969 2695 560
1813 441 611
616 2150 46
2765 2051 59
2156 676 580
2173 871 750
1779 1304 96
1179 2622 155
1458 2343 672
2273 2051 391
1405 2879 200
2367 2597 225
281 51 402
1383 1450 912
1221 121 296
229 1149 87
1521 2492 270
2651 115 83
1678 1488 36
851 2722 673
1286 2268 332
1103 574 791
1377 973 762
386 1477 285
2144 2826 84
168 32 814
1564 1547 178
1583 1529 911
2697 689 196
1121 835 174
2460 579 818
1099 2860 384
525 2280 826
1499 158 811
549 2186 281
849 25 242
1693 596 173
1965 1812 262
1382 1385 915
296 1303 729
962 2810 85
1123 719 412
104 1889 252
1713 1944 688
2708 2452 234
1083 2836 773
2396 480 230
646 2856 502
1436 524 657
784 2661 672
2660 2121 94
1778 1398 573
2008 1020 491
2839 886 471
1519 2889 299
809 457 806
349 2704 752
603 1946 36
2113 1470 119
1772 1000 155
2143 2785 984
2324 1398 408
1543 1361 279
1754 2863 305
633 2271 42
16 853 556
240 659 877
2305 126 193
1188 1243 820
896 946 86
849 2544 5
2736 2364 115
1902 767 682
1935 1678 554
1891 484 844
1754 1530 71
884 2295 484
2209 779 794
805 139 501
2826 1346 392
1781 572 480
2045 203 12
587 2273 279
1622 1399 198
2711 2761 775
1923 2806 791
1230 612 833
585 1694 736
1875 1487 586
2830 638 360
710 779 374
1493 679 259
789 597 444
339 1144 192
394 2532 268
2573 319 43
1173 148 746
1181 925 906
773 393 422
1592 1717 476
1193 1976 239
1969 2611 476
287 1807 850
2795 557 44
1770 1714 173
2724 2394 124
111 2099 101
2238 2612 8
2685 839 413
1779 2879 707
710 902 723
2783 1343 256
2180 2850 814
63 2419 755
801 1293 995
2136 1112 57
1497 793 907
2840 987 969
1594 2299 496
2663 1494 759
2427 1993 447
2593 1956 143
1485 1363 259
2018 1169 364
669 932 420
2225 2482 641
2054 1197 660
1500 2504 361
566 605 233
2560 1361 97
1040 1453 536
1227 1119 14
2848 1395 881
36 1670 545
625 2051 349
1226 1182 464
1936 1910 175
231 125 302
2805 2851 642
829 153 656
2647 1192 359
84 1789 228
388 549 602
2131 2695 963
2569 2240 152
462 315 865
1536 1516 583
1787 1781 67
2019 134 557
1929 940 33
1445 2760 643
1961 176 576
1340 30 491
743 1688 339
460 2693 58
1401 2510 570
2747 1270 684
283 1082 183
2150 281 189
2532 1018 935
1147 487 681
1526 998 878
929 1066 240
1538 1123 421
1604 396 38
790 800 316
638 224 268
908 892 692
1162 1472 470
672 1712 60
419 1407 911
138 858 3
1718 962 47
1589 2452 976
1945 2084 311
2153 2418 284
1420 2599 737
874 844 883
434 2598 862
1780 2883 614
1289 2426 880
1498 2137 557
2204 2292 800
305 2875 486
1514 283 793
1930 1405 802
449 2642 600
2208 2647 17
241 2663 280
611 295 696
603 2170 97
1335 2289 706
1444 661 878
2763 1080 115
2092 2809 505
2277 498 748
594 476 601
2370 248 703
2187 2162 761
2889 1697 844
1559 1108 846
151 2223 842
1303 1975 312
1810 1086 189
2245 1753 154
108 2876 483
9 1730 77
2405 1625 552
1382 1490 870
67 2169 771
1845 2416 76
463 2806 543
1434 895 456
2652 2182 503
1565 899 81
1550 1677 157
637 992 973
1825 492 295
685 2825 24
1315 728 653
1333 836 276
1572 786 278
1648 1061 685
471 1833 845
725 1501 773
2343 2334 206
1625 785 552
2639 2431 246
638 2345 840
668 254 159
1236 337 585
229 162 906
892 1581 499
341 2046 700
1715 2364 441
2016 2315 450
1142 606 610
433 2190 763
911 269 826
323 2894 890
1298 1074 778
1129 1673 839
2175 1773 894
931 1873 698
767 844 736
2198 2212 571
1680 308 442
1508 2737 770
337 2069 684
1843 1361 998
1849 894 550
1820 52 530
580 2539 803
819 956 677
138 2386 285
2151 2599 165
2531 2108 682
1066 902 218
1760 238 215
2137 1931 833
1156 2737 182
73 1490 631
548 2113 511
1808 1655 77
2455 1476 103
1447 2140 63
2805 581 647
1893 1693 310
1107 2371 693
2851 2152 890
2252 2335 208
1632 414 934
2637 2859 290
904 223 2
2118 582 638
586 1416 979
1248 378 126
729 790 7
2132 533 41
496 19 457
1383 2385 210
1917 1220 915
2059 1262 791
1720 1948 324
522 2670 747
826 2178 59
2085 1017 845
1719 2489 677
2033 1070 256
167 2282 299
2658 449 876
1586 1898 631
2191 2603 15
952 1873 933
2843 1665 777
1818 2357 214
2118 1700 17
2524 1743 85
2027 2794 518
1433 1009 324
1596 2394 437
2602 2384 444
1195 1998 980
2202 2833 593
2337 1868 945
1968 2772 64
433 1186 746
2581 1141 197
465 123 221
1988 2460 85
394 1917 896
704 975 652
2866 117 58
2724 565 178
733 1212 893
754 407 439
2243 28 15
2497 2716 418
1724 1569 520
343 1700 817
187 1658 644
2496 1083 301
1397 2541 347
2603 2391 37
456 1783 791
1914 1245 538
682 743 497
1744 258 619
2793 1855 91
515 2673 284
2015 532 104
687 1694 850
1375 574 80
1515 134 503
2041 2100 954
1651 1923 998
2292 586 444
2592 1768 285
1767 1609 102
575 677 854
646 1025 145
251 1962 993
2645 1171 612
138 2292 450
267 2085 536
2290 1083 311
350 13 750
760 1933 742
2162 2201 163
167 2352 990
2240 2132 171
1663 1880 302
1754 2169 945
1260 1432 260
1282 1503 838
2012 614 216
947 501 498
1926 1325 629
837 2686 708
1305 1807 279
146 519 449
816 1634 327
1991 847 723
756 2605 66
1746 831 528
1013 960 301
249 694 462
1058 693 90
1870 1501 183
74 1598 486
2026 2224 541
2166 2295 529
2742 2694 286
787 1101 113
2034 2117 217
2716 1936 972
213 1824 506
2020 579 871
2221 300 278
443 348 719
44 685 844
1724 228 365
1112 1025 642
915 74 944
1853 1262 547
1574 1999 781
53 774 259
2796 1796 242
1168 677 140
449 722 672
1255 2409 726
1804 181 975
2263 2460 568
1506 1196 290
797 809 490
2752 2426 730
1626 1909 323
1980 512 746
24 316 691
1159 537 448
633 2024 533
1048 940 269
1717 594 882
1839 356 265
2410 2028 16
2743 1912 798
353 745 355
1148 1854 880
2735 303 465
702 2853 917
1284 1714 759
2219 2185 68
2193 1272 476
297 1755 937
2796 2815 633
2744 628 673
2112 602 832
1695 1374 938
1839 1354 757
180 1893 608
1971 1276 825
1438 2074 136
169 221 130
2836 2430 838
1951 2471 275
179 141 906
1092 989 489
2494 2544 588
1399 2065 219
1173 2681 196
1397 2822 126
1506 964 588
2063 2812 450
479 2152 784
1456 2124 244
1937 1651 980
698 2830 443
616 1656 383
648 1793 189
917 2882 825
940 1289 987
276 1361 453
1506 1306 671
2411 263 18
1741 2546 928
1253 705 254
1909 1644 76
1853 435 951
2680 2673 641
656 2310 145
2174 2872 408
460 2640 965
1411 1612 621
345 304 264
778 519 366
1534 2320 25
2107 2224 871
537 794 257
1927 1592 620
1815 1123 5
1553 1925 446
2551 1264 781
1089 412 267
19 1819 899
855 2729 995
92 1223 714
2806 1401 708
1013 2754 380
2726 1348 923
2133 1887 694
1502 1451 365
2500 2552 460
285 499 556
2486 475 587
2074 1812 754
2872 656 973
2748 172 364
2436 1087 874
139 2654 862
2198 2028 198
2375 851 109
1535 1519 53
179 1855 169
584 2561 63
681 407 316
2203 2696 869
2790 1857 780
803 1321 419
1829 1491 336
1549 2547 301
1756 1640 376
379 2269 66
1359 499 807
211 2687 409
648 401 102
1691 636 240
182 338 12
757 2457 47
1209 2030 152
139 2353 686
2033 179 196
1474 167 720
2797 0 733
1535 1264 452
2488 2233 272
1043 2378 235
2294 40 730
1261 1856 153
2325 1301 268
1351 924 343
2281 1546 836
1403 1673 849
131 483 485
2365 2637 250
1879 256 899
403 2846 441
1837 1684 946
2403 587 75
1139 1460 409
2175 2035 856
2583 891 969
911 2628 129
294 2812 648
2481 2359 181
518 2026 346
668 604 557
1033 2603 210
985 128 112
2122 1188 424
2387 1553 483
1564 205 315
2690 1437 270
2817 425 562
2556 2203 145
1597 164 82
24 2702 870
2124 1387 257
33 2603 969
1097 2352 517
1043 1364 826
2589 2125 468
1386 1880 993
2544 2276 322
1480 2427 84
1752 2669 400
1738 2635 645
1932 1802 186
1733 220 614
1315 1279 283
906 631 893
2894 400 608
687 1064 453
1805 2205 750
2435 989 113
2081 37 281
274 1371 474
170 1478 506
1567 331 789
468 2389 212
44 2020 894
129 755 747
386 900 506
2743 2649 505
2459 1217 392
540 220 161
2258 1656 44
2419 2335 927
1233 10 757
10 2804 526
1210 1058 170
1399 389 726
658 179 220
976 1648 857
1999 2795 381
507 424 620
1021 2307 348
1860 1095 456
706 1954 400
2275 1321 890
1316 2285 964
1342 536 923
1151 2531 160
2658 13 543
1374 2426 677
1269 2176 77
765 833 849
980 1822 133
374 1301 727
1707 2435 965
1675 2022 13
1342 2058 257
1234 2350 374
2782 590 514
1841 2595 209
1898 1923 703
2382 518 376
2263 1015 237
2305 557 494
2471 101 769
1648 2533 429
324 1357 9
1256 799 728
2595 85 769
782 1122 267
534 94 293
2573 1110 367
239 1174 389
943 2647 724
1321 1267 793
2064 2542 561
1705 706 952
2442 2513 517
2083 2360 854
2434 2084 376
1609 178 704
840 856 413
605 2553 399
645 2301 221
2249 144 538
1984 2756 743
941 1929 438
952 1243 816
1227 1411 906
606 384 221
2690 1798 969
1134 1175 779
1821 1289 440
738 1428 954
21 1722 971
196 1522 170
664 1601 597
396 881 315
1272 1073 230
1977 2033 1
2035 2811 739
2838 2709 563
2034 2191 853
29 1400 491
891 2446 170
1037 1437 105
2110 94 584
726 695 466
876 2116 807
2487 1499 31
634 169 864
148 1564 128
2431 357 992
217 1857 120
1552 1384 410
2511 969 969
2383 2454 844
1521 1525 278
251 712 33
563 2257 947
494 1909 198
1029 284 94
2144 370 155
152 2199 515
480 279 64
1572 2178 162
768 585 997
648 1131 750
1219 1849 261
1585 2043 922
2577 2621 258
1546 2381 200
1990 872 111
691 1991 975
965 2748 726
41 1649 396
88 1596 47
1810 600 973
1152 1135 952
2103 1373 673
258 652 420
2053 1868 316
2651 2685 838
2644 1442 717
2773 225 587
1153 2435 98
2530 1660 18
2415 2228 730
2522 96 717
2781 115 631
2862 2025 114
2811 485 818
1600 482 263
1253 1448 534
1400 1684 557
794 5 607
2119 288 723
688 1744 868
1934 2380 976
960 1461 931
1075 1811 805
1028 1667 183
120 761 944
2660 1107 849
2444 1219 409
1328 460 61
1779 1536 42
636 2286 607
1942 875 192
156 1587 815
2881 1791 366
1506 1811 145
229 2413 625
1010 643 625
2574 1599 130
346 1658 251
410 1357 917
1969 2089 976
500 702 274
1652 2744 467
1562 1623 411
771 1791 320
1262 1503 60
613 405 744
612 2695 123
2856 1903 360
1922 2569 906
2042 2735 395
1318 1680 566
513 2163 923
2500 772 960
864 2523 632
896 2813 907
751 2669 93
308 604 685
1213 907 33
2797 781 989
986 1477 127
2180 1538 710
2735 1058 888
2068 2893 737
2503 464 65
1059 594 974
2009 1298 711
2199 196 388
1022 1077 114
1430 103 129
1979 2796 701
443 2038 473
475 1230 61
1125 386 95
2400 499 303
1491 174 433
2392 1705 299
2255 942 301
1652 799 970
1671 2356 988
1340 2004 680
2403 1288 951
534 2555 97
1885 2872 940
580 1631 117
2710 1391 218
1357 1257 263
2148 661 321
868 1130 321
693 2767 341
602 281 186
1621 1652 304
117 2142 867
2176 1192 775
2345 821 418
2178 1256 357
965 933 815
206 111 187
786 1658 253
863 1312 16
2603 534 827
1856 2301 472
1471 1269 432
628 745 428
1177 348 678
2541 932 524
1413 446 412
2205 674 307
560 1640 861
988 530 664
360 2127 779
532 1413 734
875 265 763
1642 539 151
484 1957 958
2312 183 290
1141 1091 100
1591 2755 688
2586 431 237
1184 420 92
2466 516 701
1407 1410 747
658 2648 610
1876 2255 117
1644 406 171
1842 142 591
2655 307 34
1513 190 873
1227 84 653
1160 995 26
1250 1403 888
2428 1405 402
2243 1325 408
1924 1941 809
1009 2244 40
1900 260 986
54 2122 606
2009 519 198
2789 1112 878
1040 2382 374
1902 2148 603
274 2103 337
1942 1583 632
2128 1466 887
956 2825 93
2307 755 759
2666 879 927
2280 2461 698
2739 892 709
1080 1019 359
2879 2562 445
47 1275 528
2317 1380 224
2467 2257 556
1287 2145 596
1902 2292 552
1704 2430 572
2279 2402 716
2104 1221 155
2317 1405 577
1862 856 296
2431 2130 358
1689 2680 749
336 1176 700
250 1018 925
2734 1036 401
2513 1674 848
2795 2472 407
1534 1576 154
995 1663 945
1574 2871 911
1488 1935 861
2139 1494 599
854 761 572
617 2669 853
2442 166 177
388 1299 840
102 336 810
997 2703 455
1107 1307 594
407 1117 613
998 83 924
801 2261 668
1554 2036 769
357 2499 83
1228 2495 371
2148 584 387
611 439 854
737 1757 922
1079 665 16
1160 2406 18
297 798 985
2177 1833 260
982 2847 787
1671 2594 807
698 324 908
1194 1090 533
193 1780 909
1867 1241 293
590 1497 190
2125 714 388
173 1890 48
2013 185 285
2873 443 292
1171 1545 6
521 2565 109
57 912 526
987 511 505
2189 265 210
1108 2293 573
21 318 298
450 5 693
949 1919 702
30 2155 537
771 668 14
1440 540 826
1922 127 580
2406 2772 340
1389 2325 574
731 1744 626
1303 2712 881
2706 2028 497
1204 1682 243
1205 1821 484
872 1006 899
785 1471 606
2872 1969 674
665 2025 62
1252 849 494
2879 2819 303
828 2739 91
2357 1131 397
2659 68 595
991 1134 831
1518 643 466
2111 1449 872
2277 1922 164
1306 2782 881
755 313 942
2582 2296 531
2688 842 551
1804 151 668
2758 2508 28
1925 2781 992
764 1605 109
1515 1280 492
2526 1428 175
1807 1491 384
776 1601 439
281 858 973
873 267 678
2334 1072 616
109 1750 813
623 58 346
267 2033 58
434 2566 239
103 621 788
513 2246 691
416 749 74
191 2096 388
2383 446 730
990 32 741
2028 8 349
987 2782 534
29 2614 1000
1087 912 315
1089 2465 380
146 1410 203
2402 2245 940
2823 1776 602
1259 142 538
2104 108 667
1962 1498 354
1478 2113 402
991 313 785
197 1321 629
1777 1204 318
832 188 359
2841 1020 474
1923 832 959
2780 1698 375
322 1703 535
1757 1251 408
2561 2239 852
1603 2584 434
2264 1039 694
1022 676 562
888 201 342
314 2233 48
2817 1827 997
579 474 531
2151 2037 788
637 721 743
1310 2831 33
758 2542 928
661 330 6
542 2704 673
1611 475 191
1206 1179 574
847 2316 747
2461 1377 764
225 635 589
1060 1461 693
2036 2416 404
1834 797 655
995 1316 259
274 1612 261
1780 2169 874
1767 2095 660
1432 641 512
2589 600 139
569 2881 3
793 2296 272
120 431 89
2470 189 753
1398 1035 323
2579 2609 459
2543 91 843
1760 2102 943
226 422 221
1073 2294 493
2829 1519 57
1117 2647 674
2361 1002 745
739 2839 63
1785 2700 545
1602 2123 520
170 1718 56
1725 1230 634
2578 1060 872
2161 2800 492
1188 27 148
1783 1831 543
824 1347 998
506 753 132
2583 2013 283
1468 483 563
854 756 68
930 1627 757
975 336 923
1516 2015 741
844 1954 225
1069 596 440
1140 1233 943
547 2353 15
1048 2112 156
2730 637 915
1342 2795 80
603 2062 710
2440 2130 660
1409 2404 31
1965 1272 1000
185 2820 607
1150 1378 242
301 1985 105
2121 1765 552
2433 2532 711
1905 148 447
2849 706 736
1494 2376 514
440 1316 190
241 1839 858
1937 157 970
594 534 944
972 718 144
2444 2368 569
738 459 299
1425 605 252
860 2443 129
827 428 321
2810 1896 875
1299 794 858
2398 375 948
1812 863 232
917 1717 915
501 1171 57
2522 2772 39
1908 508 863
122 863 268
401 2728 927
199 1879 381
45 2001 148
1366 1664 556
516 97 874
593 2363 680
663 1587 805
2785 2848 302
2627 1402 739
1566 263 251
1380 785 585
2850 403 733
1063 2210 862
1338 2234 897
2055 1023 768
400 2078 781
1485 2661 269
1696 362 541
2485 1083 754
567 230 925
157 2245 723
730 1879 757
1110 2041 117
1964 531 349
2742 712 741
17 724 412
403 728 672
2634 1506 473
2640 2317 275
2214 732 964
1222 1679 284
1962 2558 87
2220 728 253
2853 567 438
2824 190 969
1698 1576 347
1684 1992 864
1061 1431 151
2892 1831 446
2567 320 372
2087 1172 176
1759 837 439
1044 1333 938
301 2647 322
2766 1686 97
2848 1736 224
792 2737 159
948 775 103
1850 617 278
2662 337 920
138 2102 390
2637 1506 224
1267 1673 908
1019 2278 196
2112 371 557
1242 2030 982
806 1497 207
1382 1786 131
2710 1773 604
947 807 877
976 2513 530
991 1779 523
2361 247 743
162 223 896
953 435 852
479 2306 451
1279 2587 646
6 2044 935
1488 2684 398
1517 2116 493
2169 1622 656
1088 1992 375
885 1207 371
207 1673 175
1865 1003 973
699 665 564
434 1390 39
2692 1934 950
1608 1628 298
2831 1428 750
435 1649 752
1815 2044 814
1508 519 175
2109 483 917
276 1285 202
1621 2800 290
76 1326 924
29 2367 354
1929 218 773
2601 1768 995
1754 151 402
1545 1645 44
14 1404 273
1098 1699 47
146 2210 325
202 66 356
1221 2203 307
2657 1497 857
2156 1991 431
1377 2794 333
2709 246 736
993 1990 800
1311 2675 943
2384 2677 436
113 2116 198
2067 84 47
1585 1695 432
1223 885 479
529 1699 723
1276 236 439
1860 2330 910
2563 292 501
837 2613 838
1154 1206 252
2111 2897 754
790 1910 955
192 928 962
2882 993 681
410 2461 854
809 2871 310
1317 1534 833
2438 1658 745
2601 972 701
791 1743 82
957 818 998
2506 1182 661
2111 1028 201
982 427 757
1213 2867 883
673 1736 844
2827 2738 576
1483 2828 505
2550 1494 890
2601 45 84
1905 1795 480
2212 2207 837
1239 2438 135
831 1413 531
1602 481 646
2534 587 607
2707 569 419
1879 1350 552
1270 409 102
465 776 248
521 2106 372
296 992 812
206 96 660
1529 2046 356
314 2420 568
737 1090 39
1863 1832 593
1250 1246 780
1552 265 257
1892 1053 906
1971 242 752
2653 1317 250
1721 867 875
1990 1903 848
1086 855 192
2045 645 9
495 1112 218
1741 790 416
1870 1576 652
517 2489 262
2412 929 663
1294 2741 556
1131 1497 222
1190 1110 671
1447 158 449
671 293 374
497 2206 994
187 1912 799
937 1952 849
692 1513 821
245 433 503
2401 604 419
2409 904 878
245 869 355
1971 1552 95
2509 675 148
443 2620 824
1994 1641 808
1422 1797 286
1936 2592 338
1752 1952 896
668 401 864
2710 2804 817
2072 1263 553
2147 363 285
332 34 389
475 2240 14
1769 2678 579
537 2624 835
1873 111 497
779 649 353
2899 513 785
2567 2549 836
2454 2174 932
1329 59 270
950 2786 231
2229 475 121
1278 27 102
1254 656 954
142 191 564
2738 1444 266
1478 2523 560
1238 852 172
1687 1216 691
2711 2689 609
1108 323 524
1248 1606 105
766 833 977
170 1663 813
1689 295 791
2479 30 484
1403 29 267
1327 1814 875
1237 2729 288
2404 1602 363
2599 2614 251
963 2206 40
1372 2854 599
2408 2582 518
792 1192 335
217 651 426
1678 1284 155
139 530 634
1027 2441 622
1106 2015 597
551 592 65
2424 2798 236
2218 2894 432
1017 2129 201
2545 2072 237
2257 1225 169
1616 2241 937
2883 1069 321
870 2097 911
1771 251 130
2603 571 682
1949 191 799
1327 2574 53
2786 1048 596
2641 2113 205
2692 2775 628
1555 1748 784
1330 2628 501
2175 304 995
507 1664 445
2840 1570 462
1262 2808 602
1114 2077 355
1404 1636 623
2344 2305 938
419 1347 692
2296 1212 473
497 507 915
1872 909 346
2538 369 619
2687 1876 88
357 638 45
2644 1351 542
1255 1865 259
353 259 798
1191 1545 607
2607 2300 1000
2545 2328 523
1165 2132 555
2508 1970 916
1289 2308 910
2099 2893 364
2621 6 590
333 378 727
1291 1395 841
1461 1240 678
1061 354 100
912 1690 201
2122 2792 392
1372 2538 637
1720 414 710
847 2141 842
1809 1379 477
384 703 650
1054 364 806
1079 2140 480
2729 1118 403
607 2084 118
1271 1001 917
1651 1475 763
691 1341 818
1276 744 512
1299 1594 668
1245 1808 722
2697 972 79
1575 890 736
2691 269 365
2227 514 166
1785 1573 188
1251 2701 588
619 1982 606
44 2365 773
1412 1410 560
1030 452 751
29 2557 266
1193 2725 626
2123 2029 707
932 2357 553
1555 2324 700
483 117 768
2848 243 778
984 889 137
1437 2255 264
234 2709 374
1651 1509 347
2445 169 447
699 1996 464
1451 1356 133
2672 2325 509
929 65 941
1266 2537 399
329 1136 221
2238 1953 254
132 906 141
350 547 998
1266 2656 670
31 309 177
1474 2426 822
839 1456 314
2461 397 227
2667 1538 707
1523 2136 312
2133 2454 334
311 2441 937
337 2012 993
2389 2893 638
1942 2812 714
1743 1924 358
1209 2621 345
1041 1579 99
1150 944 103
308 664 789
264 2662 67
966 2825 476
2872 2638 149
1274 2401 438
1016 2863 211
435 1060 117
2544 83 892
1093 1802 539
208 2602 245
2355 1469 791
25 526 548
2493 1248 885
38 488 580
455 951 862
936 1488 369
507 2401 230
596 739 399
2362 1996 577
1399 155 351
1142 933 225
596 217 2
405 1517 547
0 2329 70
79 613 292
2522 247 686
286 2012 326
946 91 498
1714 1108 46
977 527 53
2626 2878 926
311 2681 969
2316 339 331
546 2899 566
1315 1337 451
2211 485 762
1290 892 949
1821 710 816
184 1255 736
37 2407 607
2677 2060 269
629 37 205
1435 2741 672
1844 249 823
1309 655 328
2351 1515 374
637 184 576
498 2008 650
320 2485 198
302 2535 790
1886 2850 423
77 1508 418
1456 2454 332
934 755 837
685 1501 1
1386 2505 115
1633 1934 241
2718 617 2
588 952 987
267 213 918
465 1404 702
1085 250 733
1944 647 776
2085 1507 576
226 1510 727
1666 1395 47
190 994 298
2759 2538 386
438 883 519
1669 733 800
1913 958 596
1607 1952 764
2542 1100 41
2647 2278 36
1973 2040 443
1207 477 700
548 180 489
752 809 225
1842 1031 677
2335 915 77
2015 690 233
2723 407 857
1891 2009 529
2510 349 534
2400 2857 544
658 739 264
1110 2162 494
366 1156 552
2863 2165 582
1353 1364 906
2032 1382 424
1147 1227 579
2762 1453 179
2563 459 547
1354 468 580
1820 2723 126
1123 2129 749
964 1943 795
1331 1856 908
2537 1646 521
97 2069 584
2402 2133 941
1070 225 61
1345 2000 17
1672 1135 17
190 321 364
559 1615 581
726 1840 759
2857 2075 852
142 2379 305
22 2682 898
883 1930 925
381 894 765
433 2856 933
2743 1636 286
1906 2767 222
2707 874 794
1395 2809 6
1065 218 230
1133 266 914
213 880 477
436 2086 241
800 309 201
2788 1333 299
1892 2134 399
1940 1733 196
2614 383 317
165 927 327
955 2464 425
2497 753 413
1022 166 669
963 1673 931
2609 2854 221
1121 2813 516
938 588 679
847 789 696
1432 341 402
1002 758 505
2191 1670 521
837 2868 612
690 589 622
200 2125 290
2140 907 547
2679 2564 295
1677 2859 364
1599 2683 973
2248 425 287
493 1817 545
523 419 429
1795 1838 973
418 2268 373
2662 2721 317
1754 2400 571
1453 2741 179
1731 254 627
1131 2327 252
1130 519 384
2403 2768 676
1422 2343 545
1351 1425 521
2769 1978 414
2848 711 50
1580 717 274
374 1030 332
613 1719 193
2633 1730 161
2870 1104 998
2142 2355 37
1641 2134 512
1684 2173 367
520 169 636
679 1746 495
2286 1293 329
1167 2349 280
837 2516 988
1115 1853 719
1636 1858 211
1689 978 805
1706 2133 515
2251 897 112
1657 2174 493
2314 1418 480
2189 772 399
1754 2243 260
1095 2213 259
1278 1059 293
189 2445 386
88 2824 849
2102 557 794
2185 985 367
2791 368 603
2822 2729 774
1073 9 506
2140 2839 789
2560 1416 279
6 1470 96
2017 2872 705
1007 1320 352
658 799 950
1877 1356 213
2560 974 895
471 918 419
1498 1099 201
2634 1990 941
529 2571 907
439 498 231
1745 1380 762
1897 701 232
697 2027 157
2236 2027 634
467 127 868
2492 1681 8
1010 847 726
870 644 362
1809 2638 936
560 2159 844
1247 2415 339
434 2278 498
2442 2246 857
1935 1506 798
2363 783 504
110 1296 889
1161 2390 254
459 525 178
2496 1087 559
1143 1938 642
2798 2877 687
2767 2669 60
1665 699 551
1075 2437 397
678 1307 91
57 1686 460
2777 1485 466
2406 349 561
98 109 829
152 628 872
1847 624 840
220 638 443
2888 952 295
595 2009 847
2409 574 216
1914 148 695
