5100 8227
817 4823 917
4852 3785 379
4346 5055 71
4773 2349 406
1539 2509 600
2147 1525 993
2280 158 927
74 2594 242
3495 3772 203
3611 1551 167
4604 2088 981
141 921 997
2124 4240 21
4549 1760 941
2954 3841 799
1496 3011 652
2722 775 352
3596 1989 377
2921 4136 422
983 4703 615
2024 4786 4
1921 686 598
4190 3916 375
1236 1637 325
4631 802 297
275 3569 206
3791 3273 285
2692 2888 985
1131 2822 418
1144 974 432
2204 2392 983
3434 2868 34
4769 3089 905
3960 3775 718
2948 576 368
197 4824 399
3324 3405 139
1713 325 181
127 1390 952
947 4842 41
2134 1691 137
3881 3837 832
1415 665 733
3950 4806 218
3758 915 336
3457 2480 551
4478 499 583
5048 3670 115
2675 2112 118
3254 4695 217
219 2539 590
3291 2216 499
2971 544 745
3309 1884 2
4337 2618 217
3143 3601 939
1559 2261 790
1528 1647 142
1917 361 965
1598 2625 742
5004 3745 411
1072 724 812
307 1566 191
2450 4151 493
3143 2556 105
2343 4025 366
1205 2696 647
2775 2293 760
2269 1661 193
4638 3383 933
588 1006 498
3593 2797 137
945 1478 714
2181 4991 810
2996 60 44
1809 1447 2
2652 1220 381
1827 3779 487
3279 3328 143
2143 1980 270
1504 5072 998
1545 4199 301
1057 331 835
3606 31 748
3157 680 535
2387 3607 447
2459 2511 731
4573 1987 120
4345 3600 115
4157 623 333
1495 3274 97
2640 64 524
2130 327 348
312 1970 251
920 1661 966
615 2843 443
3810 997 808
4521 2970 648
4664 3147 297
11 110 741
655 2063 807
3172 3373 147
4582 3530 867
781 173 206
4641 1150 386
3126 4551 80
2118 4460 131
2017 284 128
4130 1207 313
3540 940 242
3744 3740 188
297 145 929
2509 3064 820
2212 354 8
340 3008 673
742 1433 151
4566 1500 371
947 979 746
4881 2110 369
4508 407 568
38 3604 988
4042 3855 126
1360 106 36
3813 1777 142
1594 613 817
4522 3881 603
3592 378 528
3309 680 574
759 2023 987
1489 2216 856
2833 1421 65
562 2184 281
1618 1652 663
969 5035 357
2623 3943 733
2702 932 979
634 4154 652
1201 4558 39
4264 4843 729
394 2104 649
4695 4571 206
673 1044 570
38 3140 706
3533 985 688
1597 3339 371
5084 310 152
4006 1666 139
3831 4354 928
1678 181 943
3829 912 6
2195 2016 670
3781 1833 278
2445 2167 558
185 2256 630
1051 1226 890
4381 1572 601
5080 2291 582
24 2900 928
4579 2548 121
739 4462 763
3141 318 142
1428 2714 154
3924 2258 780
2002 1938 385
2930 3096 127
1115 4511 335
3728 3885 789
1079 3760 846
4695 4111 269
4777 20 755
2344 1584 335
472 1292 881
4925 1550 674
4468 1998 741
1820 452 109
868 3932 991
4468 1181 848
3493 1360 775
3853 4721 357
1291 2685 538
961 710 409
1721 1139 816
2260 724 32
4096 1242 448
4958 1924 533
1217 2670 881
5039 1342 600
3344 924 864
2500 2809 151
4251 4360 628
4129 368 853
3466 134 911
1953 3983 821
4461 3 401
2269 935 197
62 3905 600
251 3430 410
2233 708 755
4024 4591 959
3019 4976 666
4572 3140 25
1943 4513 232
1613 4591 19
3803 3004 315
2862 3550 96
803 630 966
4724 675 129
1747 4483 538
4231 1755 231
1710 604 202
4724 3841 435
688 4171 777
3531 3449 668
1919 3908 922
4888 4499 193
2549 2728 513
1018 2015 797
2104 440 739
2921 2451 1
1775 3002 760
4462 1194 793
1636 268 733
2869 2670 136
286 2706 932
1 4936 43
981 4597 34
3556 4734 136
623 669 227
3993 2727 620
2238 3019 263
137 86 815
787 133 219
1309 3160 795
42 1196 730
2824 567 232
3844 3199 883
3960 1239 92
3992 3401 786
904 2446 882
4007 4688 397
2761 1200 299
2359 2954 396
1999 3962 331
2601 1063 595
4576 2224 316
2187 3970 530
265 4313 495
2739 4301 373
3809 3669 801
3822 2704 647
2170 1195 937
1437 2658 732
3518 3115 78
250 5017 510
1640 2500 622
3387 4732 600
4500 4031 580
1363 3158 273
842 404 970
1287 2625 333
3063 1131 697
492 1982 182
2840 3713 216
2251 4897 517
3099 4134 280
3843 495 260
3327 1454 875
446 314 271
1961 3363 555
3609 4467 228
648 2672 571
263 193 884
4726 2384 481
4285 1521 459
614 3964 94
502 1978 137
2863 1120 461
1361 3197 316
2637 4333 316
3275 4980 216
3797 4593 133
1960 4413 826
3447 3703 469
1026 1143 785
1196 4376 468
544 18 596
2793 3813 458
3501 111 349
195 3344 254
1268 2583 794
4938 3697 638
2217 774 275
1635 522 821
4786 2089 980
4200 1869 744
3370 2070 156
1062 2427 20
4429 3941 267
2812 3899 431
3398 4716 856
2206 4752 159
4277 274 32
1753 2361 250
5029 629 963
1815 744 973
864 3899 601
4269 3944 442
840 708 817
2926 4888 156
1494 2933 594
4465 2819 581
1853 3793 358
2008 3403 231
810 3734 920
146 1524 129
1699 4430 682
2824 5073 182
1584 3575 625
4869 2399 914
2767 3347 529
3577 3961 379
2815 4676 449
75 4401 497
2993 2352 657
2659 288 356
1671 2726 382
1846 2273 466
2750 2358 771
705 4161 570
2981 3789 891
346 2618 537
4799 1007 188
3139 2680 606
3359 1096 410
2211 1599 793
427 4500 470
1911 4778 578
1907 2011 499
4728 2420 114
1170 2921 15
3219 4702 507
2252 3723 154
3328 84 742
3753 2337 387
2046 3699 617
855 785 781
337 4356 159
3595 730 228
2785 1546 408
3780 3409 83
1412 4518 376
3870 2996 967
1223 4488 175
1305 2525 785
3291 4805 622
5039 4594 570
3341 2692 915
1745 1636 583
322 390 681
1833 3247 832
1400 2847 535
2314 2148 120
2301 471 436
2833 3477 143
720 801 874
4513 4757 295
826 3748 766
3863 407 985
919 3808 709
1567 1368 13
4296 2921 275
3664 1540 206
3740 252 352
3816 4831 463
2587 1956 827
4603 1658 731
3138 1530 512
3336 544 877
3955 1760 862
2974 417 859
2853 446 799
4878 2935 894
4401 4743 145
1158 3003 922
471 1468 87
657 3226 799
382 1847 537
1072 409 682
851 1135 125
1355 3736 763
451 2391 819
756 1308 350
939 3885 55
2069 727 821
1825 4978 868
756 3082 964
4977 2535 913
613 4144 938
1113 2556 795
1629 2832 400
4258 610 442
3235 2443 914
3192 436 984
3246 3898 451
2551 499 382
2407 428 21
1414 2750 616
4846 2066 418
4588 807 39
4016 2680 907
1108 3585 327
1896 3764 666
3730 1042 597
2641 2746 876
557 2642 178
3255 2046 880
2728 1366 359
3448 399 319
4698 4308 639
3659 3273 70
818 65 54
3965 2620 999
5071 1329 842
3555 2441 169
2927 728 277
3097 3844 72
1958 2807 734
1556 1327 288
4110 1600 750
4029 2309 759
2865 2332 357
2827 1433 671
945 4822 284
775 4597 352
4804 5035 709
1413 810 937
797 451 872
4131 2730 89
2312 2250 345
3447 571 20
3345 762 323
2880 3837 100
2141 3253 576
3854 2022 269
4945 146 112
3924 4685 355
2248 734 805
2704 4303 796
1763 3356 875
3018 1864 605
44 3377 451
3553 1525 914
4950 2990 226
907 180 933
1795 423 275
4877 2811 822
1828 3639 102
4659 2264 195
3540 3450 949
4610 3748 750
147 3414 573
4960 4104 266
4525 1635 200
2803 4432 618
3923 1734 688
681 2412 729
3436 2779 335
1944 1445 829
70 3532 645
865 2258 670
5074 3853 17
4686 3887 437
680 2944 16
1375 2263 588
2236 4474 269
1547 1413 401
3962 470 171
1309 336 278
1441 112 759
442 4425 649
3971 941 790
1814 4304 412
673 1964 578
2700 3290 865
4875 18 517
1720 4131 683
1942 134 274
1991 4556 15
3105 2658 725
4063 4335 266
3868 4131 614
3617 2261 875
3631 1714 587
2490 1123 856
1775 1630 48
2278 3423 726
1672 1301 162
690 3949 898
2428 4793 26
3619 2851 594
1638 729 566
3974 1075 112
4072 2607 710
4191 2717 161
2494 2616 585
3089 2406 535
4299 1275 744
3267 2574 2
3001 165 162
1883 2640 786
4109 4355 636
3309 1504 269
1577 3202 5
3880 2825 922
480 1355 191
2154 972 983
885 4832 235
4498 2473 261
3186 94 371
2957 2202 985
486 4578 824
460 3065 923
3877 4274 948
3490 365 251
4488 192 706
2850 1391 812
744 4600 73
628 525 61
3601 2116 717
925 3408 670
488 4807 400
1851 923 269
1849 1579 864
4492 109 371
2718 3119 130
4377 4058 28
2854 1994 867
320 302 512
3021 683 416
4887 1512 899
4370 4536 113
514 1096 697
948 2368 143
4349 524 475
3380 4504 204
1457 2821 833
4749 324 102
523 3434 473
3824 2465 969
4600 4071 229
3783 3458 730
4635 3200 480
3244 2333 296
4398 1986 928
2738 3927 315
1295 3368 632
96 3492 344
386 4554 946
2583 1934 759
3037 47 364
2077 1433 678
1815 3637 331
2281 3839 640
2619 4499 146
2907 2038 408
1353 3729 132
3331 74 59
3649 1588 210
3992 622 82
1426 1319 573
1218 4852 598
77 3889 353
3305 831 764
174 4981 41
577 4526 902
4238 1865 663
4416 2780 550
1385 1594 270
4900 1821 780
4565 3433 395
2336 1965 729
4442 4792 881
1863 1942 147
1277 4002 664
1214 1078 228
1811 4109 863
1493 4698 776
1698 1748 633
3497 3381 720
2605 1539 143
994 3272 885
4348 155 607
956 4554 416
771 184 355
1686 579 307
703 2020 875
4147 1386 553
1839 1358 942
3467 1243 619
4675 2925 343
417 57 169
3787 2621 512
2014 124 400
4599 258 15
4514 2762 807
2118 2886 797
1221 4186 324
1347 4944 172
2458 3233 192
1375 842 372
725 4960 244
3286 3040 232
3777 3171 569
5048 3828 941
244 259 730
3886 136 541
232 4838 70
1780 4588 753
2770 3832 374
3606 3291 744
3229 4024 38
3003 1311 670
3782 1957 849
4647 2347 315
1927 1223 913
5091 664 667
4106 4169 919
2343 2733 167
2947 2559 15
3516 1917 670
4504 1627 151
1523 4147 432
628 482 533
2580 3659 645
1037 1941 178
881 2702 625
3201 4809 695
2452 4907 202
516 3475 452
4701 1051 872
849 120 718
3923 4578 121
2345 2927 75
69 2381 437
4410 3369 84
2758 1676 435
2070 2493 619
152 1794 116
4495 2610 507
375 4994 477
2451 1503 250
2440 2786 593
465 3793 838
2436 3181 379
4382 773 454
4208 1033 706
3302 2182 74
1535 2231 383
2199 1336 63
3276 3160 544
1629 1328 254
4486 4369 510
3984 4681 379
2961 4608 999
1469 2073 514
1252 4591 610
4315 4046 30
3257 5059 549
1273 1791 799
363 4733 99
3981 4606 364
1548 732 286
2721 1323 995
359 3038 959
3282 3037 668
1554 702 773
2029 2317 630
2628 739 209
2919 1027 145
3036 37 959
2262 215 246
972 62 214
637 108 655
2619 4068 777
4401 2668 140
4780 5014 450
2523 1782 687
3023 2915 306
2259 1577 994
2968 4224 162
4669 3163 320
3161 953 994
2967 3154 474
1243 4403 316
2011 3218 587
3884 3059 777
3661 2755 747
3244 839 137
3729 2275 939
4493 1106 676
2692 2629 138
3823 4619 148
4549 826 750
2644 1654 290
731 5000 332
2860 2966 59
2874 3361 771
2210 4495 285
712 2032 948
3075 1614 194
233 1617 218
4509 3659 755
110 4273 845
494 209 79
601 2619 161
2839 2178 92
1793 3025 429
2367 4281 320
241 1109 729
3542 4792 613
1637 3083 259
4981 1750 458
510 3132 973
4330 330 34
3267 4533 303
2481 4909 475
3131 4458 979
3241 3460 67
1384 702 181
1588 4860 392
3022 4247 938
1521 166 301
4988 3927 870
3224 294 601
3983 472 600
844 2233 296
4959 651 836
2373 30 216
3748 1717 85
996 2185 528
3192 1878 792
4097 1620 266
516 656 792
2630 2458 941
982 1206 753
2186 3308 477
2682 1277 405
3292 788 525
1677 179 355
4813 2246 24
2779 4188 777
2547 4736 1
4997 3237 202
5067 3610 129
1823 2930 803
4980 361 308
3506 2016 626
3350 382 224
125 3535 399
4636 2108 151
1185 3441 812
3555 5019 97
1370 932 865
2671 2352 946
395 1481 639
3038 2233 119
3061 1691 116
1801 1277 764
1947 4122 40
4447 5006 556
4324 3160 750
80 2980 259
2489 1034 512
3063 2526 974
3562 1384 440
4402 1533 279
1207 1584 585
1055 1085 316
3776 2064 910
4419 69 352
165 1643 764
4834 2282 262
719 819 265
3984 1664 728
1965 1401 258
4186 4501 252
901 2192 741
2182 223 955
2241 4233 797
393 939 397
2520 524 587
3753 2677 34
3592 3181 75
4481 3810 464
4945 4433 916
3209 2104 799
3235 4575 335
2933 3860 913
4057 3336 975
1879 1303 90
1762 759 188
673 4830 697
2594 3745 992
2242 4804 794
427 2526 742
1577 119 793
2537 396 191
4710 2520 998
3992 3494 231
4902 4529 127
2471 1657 985
3759 1731 755
2960 305 843
4542 1996 175
966 3133 798
2682 2634 960
4189 845 97
3433 2601 774
2195 1064 903
1328 303 868
1838 1966 366
593 2855 320
3394 3263 443
4623 1617 121
1045 4148 367
4543 1742 267
3299 94 718
2914 4521 825
2013 2648 75
1590 4732 819
3167 4391 933
3114 2969 582
4061 637 620
1076 4441 548
1170 4546 737
663 1664 287
3874 648 104
4631 2223 199
1909 97 463
3874 271 919
1393 4940 976
3666 128 996
1871 3601 513
916 3611 719
3784 3477 116
1933 664 598
2771 3735 532
1532 3516 67
3607 4576 432
2997 4207 997
4129 729 414
70 4590 362
1213 1156 824
732 2791 781
3904 140 938
3840 1587 734
241 73 220
4669 1019 60
2688 151 443
3314 760 235
2785 3989 584
1611 536 753
1352 4375 770
1910 4977 756
2606 2585 875
3771 1973 209
1425 2438 373
1178 2717 705
1322 1329 793
618 3063 84
4315 498 981
650 1307 84
1067 3231 815
2156 2254 261
3917 4926 579
490 3036 874
359 1846 467
2663 1491 679
1180 692 207
4649 4401 639
3410 895 94
1313 2987 83
4659 1971 381
373 2980 330
3544 3251 511
4445 489 790
1618 2580 814
806 1494 655
1384 496 789
1290 781 440
1521 88 912
5022 597 402
163 1674 145
289 2577 856
2176 2616 770
1906 4642 368
1597 2841 302
2876 1632 36
818 3881 295
3008 4574 394
4023 1404 46
2220 3158 173
1487 3960 21
4089 4418 91
1733 1438 937
2752 3487 343
1899 4538 353
426 3876 720
1767 2201 45
3497 2017 214
4493 969 98
3188 40 718
3039 1197 829
3265 2381 285
1185 557 425
2456 5092 567
2446 1054 256
1184 2576 841
1495 4559 737
4878 3233 774
1209 1497 871
4475 291 323
688 973 904
2313 211 666
3263 2102 258
4160 2526 851
3343 664 56
2747 4572 175
4648 859 272
2279 600 280
2896 1187 147
3031 432 126
393 4271 553
3146 4688 541
5017 4886 210
3888 4062 510
4239 701 538
2785 682 438
307 4735 98
3959 4067 212
1826 1074 140
2057 3704 864
2796 4273 451
658 2364 286
4384 2474 418
791 4081 775
1451 2841 653
4023 4419 694
2007 2623 869
4937 1313 945
3048 744 712
3899 3421 601
472 1149 174
2111 4391 849
2431 2586 239
1015 4203 230
125 4495 511
1616 4015 207
2892 2416 2
525 2935 131
3750 4482 14
2525 3551 186
3329 1871 598
3025 2871 394
4555 4012 416
4020 1522 728
860 2053 738
1919 410 123
414 3048 205
799 1729 997
344 3263 311
4994 4943 211
453 3545 78
1456 2923 216
4791 4733 885
1287 522 490
4781 2706 64
2948 2298 20
3430 694 893
1915 2392 914
1510 3472 860
3847 363 59
1733 3132 559
2175 2491 938
282 2119 597
4079 3491 437
1121 1703 234
3040 1573 418
2576 1543 564
3421 2433 214
748 4526 602
2252 2323 393
2692 3323 884
2590 1502 14
89 735 51
4369 2114 394
2987 936 733
3591 1320 659
1809 4945 168
726 178 780
190 1716 696
3335 946 898
4498 1192 239
521 3818 449
3036 3366 302
2214 4415 138
3022 1425 395
4618 4527 118
4948 230 908
2434 4674 474
985 4656 22
1338 1797 1000
501 4430 279
1852 4659 993
3237 4106 387
584 568 655
2630 2763 697
3794 1737 748
950 956 628
2369 16 371
2790 4211 702
1896 4272 350
4858 2998 462
3039 3997 389
4144 3225 125
1433 977 112
442 3746 598
4060 4903 41
2431 3051 974
3505 2008 264
631 2669 183
3861 910 135
4765 3024 868
4384 4279 743
297 3628 747
4134 2788 968
336 4292 360
404 1506 443
775 3016 514
521 1052 301
564 4821 706
745 4151 803
1992 1359 547
4698 2984 707
4878 3036 564
1947 1192 529
4577 3279 613
2531 2519 795
3344 4182 45
3669 4407 386
2466 4745 18
3137 5001 173
2001 3287 327
2199 3222 722
3611 2683 504
4088 1848 635
1106 752 310
3598 540 676
2885 392 316
4068 4231 788
4861 2848 110
4412 2765 694
3584 445 309
4291 4166 815
3010 2216 720
940 1074 41
4422 1053 337
1160 4735 775
4050 2096 144
1896 1492 670
2284 1478 119
890 2884 981
2650 1007 38
3317 567 788
2119 3583 937
739 1049 8
2710 1400 566
2544 930 439
960 3826 228
1555 2671 17
2245 1435 775
4991 831 691
2370 3538 983
5065 2716 699
1791 4294 141
1359 2581 447
1371 3834 942
4221 1527 752
733 3332 859
2026 2727 797
2531 4285 689
3395 3057 710
2879 1869 161
2114 340 334
1306 3506 484
589 4639 183
1350 2845 574
1744 4908 739
2239 1897 396
4596 1689 192
1581 2178 266
4331 3987 479
2413 4560 44
2794 1626 841
4892 613 331
1784 4444 409
3318 4828 555
223 2393 867
754 1620 338
3547 2426 229
4851 3500 819
3454 4711 975
5080 3086 312
145 503 499
529 2471 904
4099 4080 490
1734 306 427
3193 1797 407
3202 2766 970
3155 284 502
265 1282 704
613 3058 16
3183 4237 23
3601 3927 156
2250 3684 988
3357 1923 478
2757 1120 801
3355 907 717
4111 4777 18
98 2361 115
3158 3283 713
2036 3706 911
2928 1302 803
2586 4330 386
3648 3282 110
169 4872 413
3102 5073 5
425 3803 949
3145 2806 397
400 1308 958
3400 1861 346
3460 2263 801
2446 2316 726
2266 2360 480
2506 4816 655
4338 712 173
1266 2129 176
2989 830 229
3483 4601 981
1743 1661 944
1511 2740 313
4453 2538 810
2211 3213 920
3650 4116 345
2885 4628 220
208 694 665
2522 1498 545
863 1158 449
2962 3338 800
449 736 316
4512 4643 2
5018 2209 75
2242 1011 643
2014 3495 33
3847 2503 469
2759 4110 940
799 1127 137
10 3774 189
3931 2165 490
1542 2173 941
3557 1521 268
4546 3746 976
185 2047 92
983 1158 654
2161 835 857
840 4563 199
2046 4495 590
939 1254 550
4143 926 875
2386 4082 65
1702 2992 79
239 29 222
1519 1199 663
1913 4710 913
2542 3429 967
3198 3267 92
441 467 252
218 3337 394
3891 1482 38
262 2951 907
1805 4812 630
4126 4405 176
2614 596 376
4831 3784 872
1411 4664 999
3966 1816 274
4805 3947 814
1268 1505 888
4378 1971 481
418 3162 69
4779 4333 172
2007 2524 422
1108 4754 331
2039 3850 483
4105 6 506
3072 3978 473
771 1472 495
2352 3217 258
4201 1293 994
1031 1521 434
863 4627 6
863 707 777
175 38 438
4683 710 339
1973 4448 504
4137 4570 541
2846 4670 379
4736 4422 84
4859 3876 458
3302 865 162
1349 4522 237
2952 3673 432
1141 3631 413
4836 818 949
4096 3786 896
2002 3910 470
1681 656 776
3090 2813 573
3576 2716 137
3055 4679 250
4530 1951 562
3870 3486 705
4895 3619 887
1537 1853 137
2880 5087 527
4669 1289 172
1327 2977 922
2804 4067 556
4717 4996 13
634 1204 436
3737 3986 838
3443 3880 21
1966 216 900
4910 2390 138
1898 4181 396
1965 1023 253
1310 5043 775
2890 3560 724
3528 1281 574
4208 2804 415
4567 816 610
57 554 358
3548 488 348
2223 2405 581
2848 3323 73
1949 3863 350
835 3272 320
1430 787 376
5004 1490 954
444 1897 518
2186 3155 834
2106 494 566
1291 1775 800
4571 540 421
166 1737 625
572 279 13
2896 3993 883
4323 295 134
2977 2281 543
2337 766 93
3610 494 464
3541 4026 257
925 1240 920
4615 3513 338
2333 2694 17
1821 2934 527
1007 4255 559
2235 3105 255
2026 771 442
1188 4174 432
2727 2425 420
3480 2310 343
2918 2063 625
2025 2835 409
311 2525 630
3398 3933 517
1631 135 776
1713 4009 689
2962 4318 362
4320 2915 244
2957 2162 138
875 4389 170
1020 491 470
2731 3045 865
4353 2066 6
2768 2170 365
3364 2506 764
4791 260 452
1732 1452 932
4505 2587 13
4230 2494 949
584 2758 351
4515 247 2
3115 838 157
4542 3833 833
3410 3659 22
1198 435 26
1720 1981 573
706 2093 194
1671 4014 910
4152 192 140
3778 826 847
3444 2082 51
762 1780 184
3395 1989 914
4752 1657 168
3060 3081 32
3936 4081 173
3265 2188 229
3654 66 153
949 1660 994
3587 2709 948
2446 2248 27
3188 3813 997
2951 758 215
3800 3041 342
2387 2705 778
391 1563 197
3330 1915 604
490 2855 364
4988 4640 965
3840 3930 230
1745 2436 161
4297 104 879
4412 755 264
4918 2164 836
3903 3708 896
2472 3301 645
2423 2421 339
1409 4044 512
4350 939 497
1599 4489 732
4473 4991 616
3997 459 355
2162 4393 109
3778 487 432
2713 3807 570
1990 2468 622
2265 4632 876
371 4643 519
2388 3433 380
1370 1520 242
4677 4467 365
1792 4503 717
4093 4495 617
4665 2672 970
3337 694 371
1551 4420 818
4758 1647 342
4918 5003 881
2903 471 711
1238 3799 79
41 3990 618
103 4463 437
276 2362 29
2336 2551 736
4048 1673 390
86 5049 858
1885 4330 199
1855 2229 139
3611 4934 390
1698 1726 330
3457 4048 24
2453 2104 255
3457 699 124
2118 3742 986
337 1521 270
4897 2361 729
4386 543 188
1529 1799 240
4952 1097 448
3390 2266 537
2689 4147 256
2895 3922 904
1309 1882 999
1930 3459 386
33 2981 585
3696 543 366
1915 504 252
1894 2610 959
3074 4497 520
4503 4230 309
388 4254 727
4831 3458 529
4230 2228 16
2982 3547 805
845 1474 135
3518 1779 46
776 1773 296
2297 1367 675
26 3446 555
4356 1733 660
3986 719 618
4294 3345 706
1853 2378 227
152 1427 19
2627 3406 138
3622 2237 815
2994 3930 12
2578 2083 432
3462 1838 692
1407 3219 922
4151 4873 94
4405 659 646
99 3693 622
803 776 111
2518 2074 564
1234 2690 889
1026 5017 511
177 3981 76
176 2736 512
1944 158 171
2962 4106 266
4486 4913 621
1436 4524 120
3160 262 264
34 2887 58
2081 3018 619
4885 1734 362
793 1581 269
1360 3224 242
2449 920 547
2541 2656 983
3577 1270 419
4432 5017 8
337 2290 834
3352 4975 455
4999 2334 834
5060 3141 679
3076 3865 749
25 2273 353
3666 2296 857
4091 401 871
627 3164 471
4559 336 580
1776 4672 907
2759 300 539
1026 5074 843
4267 3057 439
3864 3212 684
1896 807 413
3066 3879 569
614 1425 530
1444 1380 601
3219 1019 145
2921 1006 173
1752 5066 936
1842 3773 942
591 1940 324
2689 4779 978
1601 483 386
4110 2572 682
5092 26 1000
3063 4094 886
4791 3680 384
1146 320 85
4233 2162 686
4936 4305 926
2028 5032 110
4108 722 498
3648 1890 775
67 2811 754
3192 2088 33
4548 4142 816
2026 4174 488
989 3709 267
3352 3014 493
706 3789 259
1369 2759 201
914 4944 864
3181 1457 629
3710 354 960
1776 4719 650
157 4089 528
3444 3904 478
4980 1273 982
1068 60 385
1326 1143 737
2003 3602 177
2480 1509 856
1180 2397 659
1489 360 639
1887 1084 787
1902 2825 816
3567 2562 670
3795 4611 848
2975 962 514
4494 3603 150
4262 3296 199
4410 4017 619
666 5088 38
3450 2707 70
658 425 950
4694 2578 745
2854 317 537
4669 5072 713
1224 4214 644
3014 4783 683
1702 4298 254
757 3005 178
3088 3747 405
357 1367 554
2478 1637 290
4839 822 241
36 1849 359
