8900 12912
989 5991 358
2429 8645 576
3528 5447 585
7719 5667 452
2482 5403 233
7468 4070 133
1098 8527 56
1739 396 591
5978 4454 472
3389 3778 981
8534 607 371
3410 1002 950
2165 4811 964
8304 7000 173
7242 1417 956
7440 3781 331
7998 6130 62
8201 3693 191
6819 7668 173
1604 527 785
3433 249 822
6779 8790 895
8773 8341 755
1397 8138 825
660 4491 200
3995 7777 390
6484 133 977
6525 6892 585
5279 233 69
7276 5436 23
1471 8210 258
2934 540 870
5318 784 315
3756 7858 87
4622 7996 514
4653 4800 506
7221 309 473
6220 5311 689
1468 4555 867
6656 6036 962
4255 2573 2
2898 131 718
6774 5823 439
3352 5061 15
5381 3144 204
4379 5819 731
424 128 719
6860 4310 77
2189 6998 309
4988 5653 212
7178 1496 278
7109 4904 481
8603 1981 650
7282 5470 127
8026 5695 266
5966 8540 187
3862 6542 572
2594 4485 587
5513 4765 801
8380 6372 403
8304 5427 576
248 4282 926
6956 3300 36
695 6774 673
8870 2349 27
1727 288 294
7542 7861 907
1308 4333 269
3612 5996 320
5814 4841 559
3468 6873 933
859 3907 895
1466 4579 534
3365 333 723
7616 8657 50
2146 5488 871
6754 6695 650
2751 3299 807
903 8331 775
4373 3073 412
7024 8087 237
1653 4549 345
673 7205 837
1233 6008 442
5949 3098 106
1008 3809 902
2227 6632 607
1459 7680 997
785 8298 552
2725 1544 762
2246 2589 686
8773 6508 900
2261 7472 303
5573 1630 521
4679 6923 915
8747 4418 791
4040 8502 506
8553 3700 258
6248 4541 56
6888 2387 41
5645 5460 561
2836 6056 419
3813 7001 211
8777 2486 489
4283 6664 353
2663 8756 135
647 930 617
8581 3030 66
6985 5898 169
4462 3619 171
4889 4358 595
2079 2032 188
4333 5391 67
2892 6760 440
4033 524 71
7192 1806 826
4440 7182 140
4469 1815 314
4624 2209 694
404 2910 643
6351 8451 880
4097 6386 782
7750 306 877
3632 8871 781
5886 1904 191
3685 8609 891
8837 6933 890
7227 1931 523
8310 6147 261
539 8534 375
5367 2789 822
702 4553 952
4521 7927 786
6926 4877 241
140 1973 161
6430 3713 581
4622 5644 774
4611 2288 70
1250 7678 286
807 8327 133
1278 5757 591
1208 6435 653
2649 98 781
3435 8618 992
835 3376 818
4235 531 973
4680 2072 871
1199 8690 261
3408 729 362
7525 5800 134
1748 132 754
327 6785 216
3070 5048 457
893 418 540
4384 7508 841
3065 7954 972
3062 3862 698
234 2637 983
3705 5966 526
6734 5424 539
3163 2072 392
7703 7693 664
6553 205 423
8564 4975 216
4988 3066 181
6050 2342 957
6760 3903 99
6393 1880 926
1795 3691 322
2662 3548 877
107 1153 423
4518 8796 859
133 5077 687
1319 1083 327
8573 1830 714
7121 5958 973
6026 8832 190
5416 8002 61
4455 58 321
6112 6153 325
6292 6844 98
4083 4985 814
3259 5855 599
4961 4959 857
7601 3923 166
6489 1689 831
3205 7115 390
7232 4715 556
826 1731 829
6261 968 851
2811 7548 427
6817 8287 169
7296 233 853
3023 2582 361
6460 4737 105
559 5118 332
4297 2535 80
7034 7957 572
4229 5786 636
7782 3595 202
535 8633 96
8079 4889 248
7596 5827 447
8088 7716 200
4613 6025 60
1565 5759 175
8833 5002 933
8272 7229 663
8607 510 332
354 3268 883
4162 6479 401
2072 907 520
1457 7098 302
1308 6541 357
4162 1729 243
7105 1454 890
1504 2643 964
6853 5954 180
6910 2254 488
7444 2753 321
5473 2122 740
7626 3517 961
1080 8677 20
3119 686 665
8799 6291 698
2967 8633 951
1866 3749 254
4036 6893 761
1452 5686 741
5007 7889 288
2568 5726 904
6174 5122 515
4232 8270 828
2866 6942 122
7530 1035 210
2946 2391 656
5527 3350 259
1604 7436 360
1813 4779 571
2148 911 106
2352 1449 871
846 6646 860
7941 5933 604
7536 4643 529
8863 7308 771
8660 4416 849
8632 7563 752
8265 615 967
3907 6184 758
5626 1803 263
7625 5058 851
1095 757 983
6877 2032 122
864 8144 351
5524 3052 110
5093 2190 849
3022 1508 131
8321 8689 150
373 1976 876
5961 8832 274
5123 3754 585
6917 2842 438
1736 868 869
6825 2345 86
2072 426 75
4787 4896 168
6305 3078 661
6693 826 584
8282 7752 921
4185 6624 493
4958 588 696
7670 6873 97
7883 1327 708
4879 1199 939
463 8816 380
4726 3033 84
8413 8766 517
2795 5730 557
7333 1916 267
3549 163 523
5190 2975 201
6783 330 795
4987 5915 699
772 550 659
3811 7840 245
3893 5849 720
5317 6890 980
8078 5039 547
1720 8337 539
5239 5475 385
4350 239 94
1227 5968 163
4248 2740 848
6088 3796 907
8022 8703 309
442 5992 791
6470 5401 40
3514 6571 165
6533 5568 578
2404 6085 971
819 5878 304
2907 905 652
7660 1069 111
2698 2909 601
8463 7227 662
8285 8409 45
4342 6766 319
1583 261 958
8008 699 192
1456 8015 157
7226 2248 255
4314 6316 316
6034 1270 103
6232 3459 852
6620 2985 837
4540 5149 312
1894 5535 936
2503 3696 552
713 1098 379
1691 7173 484
1880 7754 286
1416 1471 5
4061 5970 953
5447 6952 384
5644 2532 966
47 2167 577
1085 1819 5
5514 3350 578
3350 1395 111
408 2782 670
1510 157 247
4042 7907 93
6650 3537 621
7437 3278 544
9 8090 437
3559 360 942
8208 7913 770
6696 8682 878
1132 3129 983
4252 5956 666
1215 6840 808
7165 6371 661
7874 1687 409
4643 6407 84
7954 4498 399
8081 7483 63
4180 5920 292
3213 7633 339
3468 3524 926
8590 5294 178
8848 7388 223
6428 1148 128
4029 3371 481
4877 4980 261
1766 7373 783
6347 6045 838
2526 8400 47
1463 2723 518
3105 141 536
6768 2697 691
6128 6872 101
3644 5842 118
2656 7032 255
2237 8648 747
139 3840 532
7954 1707 373
5332 4768 222
8438 7981 692
2634 8564 955
2369 8282 929
2575 46 834
7495 3138 4
1612 6996 729
1200 4867 929
7150 8162 597
2433 3940 704
6445 3171 554
4603 2986 992
2487 5551 340
1464 110 166
4966 3576 269
3644 4290 980
1137 4772 28
8736 1540 171
7264 557 615
2513 1635 854
4121 7055 333
7129 3382 231
2823 4775 591
6736 1793 132
4291 3495 283
5205 6195 413
3997 6972 662
5979 8351 26
5043 6102 118
1739 1384 359
4789 1703 785
2299 1592 151
4546 7730 37
8514 6098 38
3577 1890 237
354 1854 851
1757 8849 628
8706 3834 241
429 5555 199
1490 2761 533
7573 5319 454
3512 4667 3
5641 1237 830
7569 132 466
1640 2223 217
7885 2845 543
8359 7055 631
2644 887 65
3292 4267 565
6095 360 152
3986 8686 365
7520 416 660
6562 7009 112
4595 1516 154
3339 587 353
2198 4912 809
5642 6135 450
7068 1518 973
4059 1635 348
5168 5784 165
2739 7624 960
4934 8304 864
153 7576 247
5656 3402 114
6493 7904 327
1540 7458 738
4550 5582 965
7113 4130 631
3096 2874 727
6887 316 28
8078 7947 437
738 8807 205
5855 4265 329
3867 2811 771
6961 84 751
5772 2452 377
7437 2960 439
6368 5205 66
2792 8716 17
5133 6591 493
8062 6788 23
5878 1122 109
7184 8199 374
4130 5902 369
8069 3783 435
5111 5734 824
4434 2252 995
2036 2268 831
7075 1929 120
1702 7712 431
3148 3838 566
2463 6014 596
1891 4979 681
2369 6096 911
3066 7640 620
2168 1447 121
1409 2251 519
8439 6416 898
7235 548 46
3102 110 529
5130 3040 952
4048 1873 841
2876 6705 681
3102 3892 229
881 8181 810
5662 7530 722
3610 2789 360
6866 483 963
4625 3210 754
3025 7391 153
6497 1011 495
4404 7977 332
3222 5027 333
8441 4009 380
5468 2133 86
1399 6126 444
5410 3773 98
8284 7860 15
6891 3871 871
1656 1385 732
6001 6555 562
3682 7542 854
5827 8239 509
4780 1121 26
8089 1958 757
5763 5919 202
8257 177 75
4429 1009 330
6741 2061 835
6948 2322 811
8134 8160 685
5108 5541 174
6528 3604 748
2896 2284 732
1891 2968 85
5316 2004 529
3647 913 772
550 747 125
5850 7274 397
2973 1208 257
6343 8625 887
6321 5242 986
5042 5157 814
4849 2178 202
2576 3196 468
1219 1144 497
692 6710 730
3048 663 607
1140 8767 697
7069 2963 762
7450 2960 723
272 8703 370
7909 4471 100
5645 8364 184
5544 2547 639
8327 7192 564
6899 1323 769
5074 3749 340
3470 5911 335
5837 1071 792
5237 396 189
5898 2138 97
8098 1858 877
4883 7624 66
7054 6406 718
3558 4221 850
963 277 223
6865 6876 701
467 688 140
5527 2085 272
7915 4344 203
6920 8064 217
720 6992 784
2862 5803 168
1570 3998 487
479 8456 595
2145 4992 792
4652 5936 346
5823 7108 885
740 46 486
6017 720 868
840 1310 413
5877 7658 801
6541 3450 695
5766 184 121
8630 6318 199
4983 6079 448
1057 2424 854
4082 2936 856
2677 6678 321
7764 8510 262
2069 8129 159
1853 1704 369
3074 7314 599
4155 5654 282
8631 7850 72
3572 3266 649
948 8041 29
6323 2339 89
201 3910 277
4719 7902 630
8344 229 902
3712 6700 653
4300 1667 239
1089 7420 195
4981 5972 535
8609 4093 905
6851 8141 203
4089 5966 252
3558 8594 881
5581 8137 203
1028 7235 798
4411 2113 992
8248 342 189
1054 7905 78
6622 2811 821
7760 4891 934
4974 6680 768
5080 5249 50
1889 6101 67
7495 1414 718
4780 5348 733
5376 5220 482
8173 2151 595
5150 1675 85
2656 8280 170
8785 292 353
8324 4721 21
6022 5311 147
8805 4319 860
6588 367 520
8759 7256 341
5579 8192 909
3494 4620 236
5508 7064 7
1395 6733 990
2476 5841 507
2546 8388 396
2485 7546 199
6274 4004 558
462 7738 645
5130 5876 403
8187 1043 65
4534 714 83
491 2994 648
5744 6762 948
6561 5910 470
1629 8024 666
7164 6427 534
1425 4017 734
1760 1658 244
3796 4166 111
2760 560 671
6031 6444 349
874 7372 992
7152 1942 976
5556 7663 746
4059 4313 814
733 5716 637
5771 4966 948
107 6995 512
7888 6320 352
969 8668 600
877 8220 786
3602 1373 222
6520 7340 311
2705 6501 846
7239 1213 715
4942 3570 100
2450 5904 210
2592 6258 117
2465 8733 328
8822 8005 887
1891 7771 460
1687 1164 147
1740 4974 872
2617 2587 703
7122 4670 64
7912 7937 678
4860 2799 81
6049 8080 631
8046 6739 903
7601 5947 919
5364 8688 47
8474 4957 767
7114 8468 724
5253 5740 324
5319 3952 539
2498 1608 535
5347 4105 943
6465 6794 578
2199 5472 906
3069 864 58
1687 7063 847
3240 8752 885
7141 5016 510
7516 6305 948
3999 4734 512
3903 236 30
8344 4964 186
2107 2721 482
3367 222 53
2875 5221 270
7039 8760 981
2713 838 526
7122 2707 656
8827 2670 108
3974 3896 817
237 335 579
6849 8459 149
8037 3009 335
4272 1755 246
7607 922 227
8649 777 661
6425 4710 297
5875 4811 535
2489 5236 506
6048 271 486
931 6996 866
1334 3951 686
1188 8472 270
1873 4768 105
6371 38 621
7861 6569 539
3866 7859 503
3481 2804 932
4234 8763 323
2504 4091 502
22 8140 517
8874 4754 70
5596 1663 281
4292 4597 549
8131 1488 826
5971 5442 282
6025 3290 312
7447 7745 105
8746 5225 629
5846 2884 315
4642 5111 248
7298 2123 363
6247 4567 719
1905 6436 294
6492 2011 488
2125 4000 212
7231 5737 518
1167 1646 349
2315 7425 870
592 4898 970
8784 5474 21
7327 3410 392
741 2809 934
2361 1806 134
7303 2821 844
3093 3038 895
8158 6488 330
8031 1326 585
7260 3459 81
1026 4592 963
6834 5710 934
2641 5626 86
5731 579 715
194 6212 148
406 772 797
5265 5937 235
6857 8880 582
6296 5659 219
2267 1090 837
1940 2388 97
8609 7914 672
4028 993 176
4532 5889 99
1246 8480 746
423 1407 184
1058 1937 758
8735 4050 76
370 8727 649
2949 8530 293
796 3571 451
5899 7734 752
1132 22 709
4449 6955 146
7182 4728 365
222 3991 276
5620 344 863
1906 8430 941
2758 4402 454
1038 4496 52
3387 5110 195
8273 6318 382
1246 1271 993
946 4525 186
8338 1731 939
6164 8021 538
934 8044 541
5711 2605 534
2598 4892 214
239 625 964
8456 6721 638
333 1256 531
847 3474 39
679 1138 29
1495 1764 948
4469 6579 298
8565 6447 465
2089 739 280
4147 2687 876
4932 5199 799
5481 5226 664
1971 6744 996
8191 3745 403
1061 6947 918
954 623 91
3355 3763 319
3161 2997 897
3448 8033 568
4694 3000 109
3489 2867 76
236 4998 906
4959 3070 711
6041 7746 883
2222 3090 561
2528 6767 721
7583 1275 186
7005 1404 103
2119 7882 87
7271 7322 926
749 5432 167
6384 5609 98
7316 6614 95
5573 4953 375
7362 8157 892
2476 569 528
59 1500 62
1509 4832 707
5329 2452 137
1447 4228 381
7521 1523 597
4410 5626 993
2899 6873 772
5496 4259 493
7395 5628 239
3473 1838 576
4034 5294 665
8298 8640 89
2013 425 7
4844 8090 137
5411 3299 878
440 7439 517
4413 8121 574
5513 2468 919
6873 4814 88
7491 3238 413
6184 1844 326
8046 3519 855
2112 844 868
7 7791 351
6811 6983 278
7101 7049 171
8715 2687 84
4177 1549 412
3011 1689 27
8457 7966 792
1343 7448 517
1754 7779 928
3162 5236 751
8266 4696 984
6016 4178 115
2721 8402 169
1494 3122 145
6266 1921 803
270 4069 433
8364 6769 84
5353 929 89
3181 1759 895
3108 5605 383
4972 4750 106
2097 6962 670
5392 2907 799
5149 902 937
5610 5190 569
5569 3995 454
3446 6294 912
217 937 114
875 1958 622
1061 8020 305
3015 4084 311
162 7885 282
7020 5150 248
4986 3167 211
2998 5499 327
1197 6856 994
3811 6708 288
7110 8792 316
642 6348 271
7380 5714 962
7627 7695 348
4723 6431 686
4059 6953 817
4951 5420 580
7694 8837 810
7746 6965 370
1935 3928 597
7178 4498 528
6528 7479 657
4692 6251 399
859 8372 724
5661 4231 548
5537 5868 403
4805 1630 553
3291 1190 249
412 7982 679
8400 5646 350
3338 5193 129
1745 5882 91
8150 8845 473
8300 3525 162
8002 7233 71
6151 3604 302
8505 4870 298
207 4180 220
8088 6698 929
6081 7614 560
6092 7170 324
4522 4081 745
2423 1127 391
8770 8252 191
1004 883 383
5877 8178 734
2674 2575 893
1435 4608 480
1609 5934 128
3434 1195 379
7403 3092 267
8017 7380 443
8186 3529 302
2370 2700 528
2084 5914 260
8621 7485 107
7132 6891 659
2916 1831 487
1798 3393 650
2002 4845 515
1544 278 874
398 2066 416
3567 8539 731
466 3077 66
2879 5663 162
4926 1211 4
4358 309 659
7394 6682 79
753 1314 54
3070 6137 25
3473 1024 245
3264 376 992
1510 6764 127
5032 549 339
8655 6832 366
696 8529 349
3360 3089 888
3601 1378 467
2568 6818 672
4051 6259 370
5470 5351 573
1118 978 745
263 6467 16
512 2736 274
8624 6870 120
2920 53 949
5914 578 502
7344 3322 927
6489 8679 472
4769 3019 555
1013 2127 623
7137 2784 63
938 3295 391
527 946 52
2557 7458 416
944 7948 66
3590 6796 56
1862 5954 881
1651 4258 96
2188 7631 158
8705 2726 763
4363 3186 345
3266 6126 970
2003 27 84
8833 7336 830
123 6944 43
5906 5658 783
4779 6792 164
6079 2207 72
8514 7716 128
8384 2320 213
8611 6571 147
3166 7005 188
2008 8827 936
2588 4330 782
4100 172 613
1421 376 632
2319 6675 580
7217 8896 902
507 5354 294
6904 6922 352
2704 7316 658
5716 8187 714
5876 2994 923
4502 6524 259
2904 3242 396
8747 673 355
2896 2561 918
4550 8194 384
6531 5460 116
7576 5161 372
73 6674 552
7329 6741 325
2047 2413 546
8455 5471 198
8495 1700 799
2571 8305 901
8342 7146 605
412 4856 661
4245 4520 728
6239 4575 973
2602 7685 111
387 975 93
8838 7880 502
8797 2295 123
5855 1265 522
4459 7668 447
1453 537 976
4157 3719 795
8351 5879 89
1018 551 619
7903 5023 730
2526 2259 438
2682 7769 89
5868 4946 729
8351 5371 858
8116 3842 288
4393 8282 790
369 8296 536
54 5365 84
7020 7034 501
193 7138 633
6661 5713 354
3542 4520 480
1747 5556 936
5441 8856 206
691 3431 170
8772 1123 79
2754 2099 193
2586 794 972
5093 8579 292
8437 1078 237
8846 6541 442
7415 3544 70
6900 1661 687
6849 7914 896
1983 5257 29
8228 2585 198
6044 6522 561
8356 390 320
5783 2112 853
6924 6575 144
392 3488 567
891 1408 480
3641 584 822
8706 4983 564
8337 8408 15
4187 1520 185
7487 5024 267
3958 2046 748
4420 6376 365
524 7348 110
8806 8049 739
8229 1187 894
6569 6140 559
3057 8840 442
3833 1350 160
6475 5266 403
5926 3827 557
429 4120 566
1922 1230 661
1717 4944 661
1917 5543 960
7639 4377 503
5172 5210 994
4698 2313 847
4843 7610 741
6107 5701 973
7045 8759 207
7108 4187 734
5475 7268 991
5631 16 400
4244 1831 97
6965 7541 605
3763 2773 903
5317 7152 139
6307 1280 893
2024 7545 86
3878 6697 801
6014 1888 458
3748 1687 192
5438 3955 212
5015 5420 68
3617 6889 673
8402 3157 39
893 8028 932
2505 6880 629
8023 2274 362
2744 8076 49
3435 8498 236
5104 2493 257
2463 219 289
5869 2573 62
7317 2093 835
4280 3935 29
3286 6025 723
4750 6606 195
3019 3320 592
2233 1780 564
6264 5805 185
265 4357 788
1280 654 950
7468 8377 381
5399 4402 532
1643 6383 189
4727 8476 740
5680 8356 334
3789 6176 49
2059 6039 94
3513 1808 259
7397 7360 889
3805 5948 227
8763 7542 234
802 7331 664
6974 3396 794
3519 3922 321
4279 7000 412
5923 5217 401
7266 7678 441
7784 5827 853
4531 5333 670
802 7903 988
3778 7779 779
7245 7240 244
872 5582 375
2613 7125 923
1610 1104 200
152 251 916
7832 5876 527
6874 7593 771
4753 6373 632
3858 1545 912
3741 8219 912
5916 1491 179
95 7407 895
4444 7920 856
6830 2688 844
4454 1589 529
7234 7060 65
2768 2045 492
3289 6033 686
4100 6648 688
5841 3750 4
1621 666 880
7707 8578 399
7574 1252 526
6022 916 386
2622 5254 761
2512 5600 895
8067 997 825
3730 54 32
3952 7062 902
2863 3726 741
5756 2246 649
2400 2909 38
7552 626 930
1708 3520 148
3890 748 648
5678 491 779
7060 1954 863
4594 6029 843
4550 549 550
7476 3392 148
7170 5387 677
7092 7573 352
7526 1086 809
6215 6112 241
7182 147 929
5162 7656 785
4650 6810 825
2146 8450 220
6750 4881 177
4553 3638 384
3601 7621 361
1517 5675 903
1728 4485 443
2417 5354 562
2298 2945 120
427 7553 329
951 12 838
8755 2343 867
1767 8525 968
3162 8619 317
4248 316 161
7068 4566 904
545 140 542
4321 1441 911
3023 5187 441
3055 7227 626
4979 2301 415
3190 8574 828
1486 8207 415
8363 7752 723
4468 2198 475
5109 3341 493
8851 2261 750
1174 3915 424
4436 2742 195
7810 5897 336
6722 8047 537
6898 8112 418
6066 5304 526
1695 6413 475
6930 8173 116
8603 230 57
3729 3754 825
7547 5971 725
675 2479 778
2372 1779 790
6078 4902 972
5243 6186 19
1486 3258 292
5660 8339 973
613 4837 136
6458 2135 948
6390 3068 531
5621 3462 525
2440 218 246
8173 617 194
2531 2509 259
2579 1747 796
192 3537 827
5516 877 614
2282 512 471
8056 1210 819
2972 2170 880
6945 3585 566
8514 77 469
1767 3441 106
1993 2632 598
3150 6686 358
2570 6302 255
8620 2030 465
443 2224 853
3321 705 369
7592 4893 488
6888 8897 780
4402 7583 108
893 3402 818
1507 6172 592
978 1341 809
985 6612 565
1420 131 131
8654 5502 39
8725 1390 112
7004 3352 584
1474 7356 593
507 5594 639
6891 4690 478
4302 1663 703
664 3229 146
7891 7774 853
7711 5728 815
665 6392 25
1325 5094 53
2132 4524 406
8553 5638 167
4202 1672 648
90 323 501
6342 3897 86
5132 87 44
5993 380 77
2337 7674 337
2399 1634 268
7325 922 571
1418 2909 170
7929 5194 626
2249 3141 259
1678 7039 61
3514 3878 968
16 7671 802
3066 4536 218
2892 1527 389
1412 3589 430
2986 501 742
5207 4813 867
3668 2335 160
7873 1455 674
7834 975 945
1756 5051 505
5986 6777 48
4423 2658 420
395 2323 684
5768 3136 219
2016 3518 462
3807 8817 29
3709 1743 885
6440 3617 965
357 1249 963
3413 1612 174
3535 4239 788
2896 5294 279
5916 1046 50
7181 4945 580
8197 6211 420
806 3503 598
664 2455 628
1824 5063 426
4691 5145 932
6997 1960 311
5983 5752 481
5073 2093 990
6764 3819 754
5446 7644 434
3709 3645 831
1747 7631 165
6652 4695 192
5014 5215 75
8403 7385 282
8074 8657 34
3650 3395 982
7895 6010 509
4289 343 231
4287 3229 921
4190 309 972
8517 3952 848
6176 7249 917
6909 2957 802
2633 5429 411
4842 4219 386
353 7790 530
3843 2410 864
1205 3922 887
5759 700 746
1066 7596 599
736 1456 473
5795 7455 899
2513 1168 944
418 7210 601
3476 8010 439
7421 1529 361
8759 8532 449
1162 8568 91
493 4193 269
1685 4574 36
2377 2912 294
6263 6636 188
5662 5829 13
8014 6773 812
4135 1464 589
5740 6590 25
8041 2504 405
269 6650 246
5833 5616 304
3941 4014 735
3961 1292 426
8500 6262 310
5543 3199 73
3752 3385 513
2255 7736 716
7539 2616 905
6562 6706 296
8164 1278 994
8346 6014 465
726 8494 267
5825 5219 852
4608 902 719
222 1385 365
1295 8115 346
8378 5137 806
4911 8303 596
4592 6446 639
8441 7982 86
3920 384 268
1487 2099 175
2992 5373 334
4675 6996 382
6613 6642 697
2015 4736 646
8660 6635 378
497 8815 511
6121 3452 123
1862 5017 433
1086 8602 655
4453 6470 195
4631 1460 509
2341 487 444
6303 7513 939
3789 6290 661
8830 3055 483
1281 4250 565
6537 737 568
4399 4095 837
5524 4187 276
4483 3864 846
2951 3865 829
7286 2421 148
4918 1879 577
8261 2428 983
1863 5567 391
1101 6114 205
3247 895 701
5839 4480 969
4394 2228 868
7323 5848 158
3331 179 486
7118 797 474
3417 4666 256
454 2432 250
6201 8453 24
4952 3776 938
2367 857 199
8160 1642 589
7901 5651 417
757 4734 407
5139 5199 787
6404 4428 171
2507 5998 408
3671 4024 226
6287 722 864
8170 1838 237
6337 6697 231
3158 5425 478
7040 1153 586
1747 388 818
7616 4466 280
3062 2977 641
581 4354 623
8676 1883 678
2259 3000 509
6325 3171 778
4108 2683 16
4533 3830 313
8862 6737 648
1925 7712 326
3596 3522 587
6918 8464 494
5756 2923 897
548 2622 992
6616 3948 404
1314 4335 918
5456 6654 942
1503 441 739
7833 803 370
6000 8305 929
7222 7953 61
8230 5396 839
2786 6025 581
4104 4784 370
5319 7411 301
1821 6905 909
4306 4581 29
8114 3245 724
6924 308 260
7815 4576 575
7815 2963 805
1002 7781 708
8378 6046 370
5436 2920 40
6230 7248 821
2692 8170 292
3116 1765 275
3921 8405 740
1352 7608 767
35 921 817
549 3211 291
1017 7385 958
7870 5222 625
7558 1517 826
1905 5146 978
7031 2431 524
1970 8662 385
659 4273 381
216 6983 903
1296 606 799
2382 389 606
3052 6764 832
2897 2953 601
915 6749 235
4510 7829 762
6127 1114 138
7649 2906 521
7043 8241 489
251 8608 830
5497 4159 148
4688 1882 812
1428 6040 965
571 4092 85
5988 2151 455
1363 6951 117
2547 6074 288
5228 4889 322
4447 136 490
2200 92 537
6523 2959 170
6987 991 22
883 2872 152
6794 5650 402
2093 5495 828
8674 6735 600
7004 7064 93
7284 6553 877
41 6962 698
42 8269 169
5856 1850 380
6744 3356 703
1059 4239 761
5372 3760 711
7692 6028 646
3145 5513 138
8586 8108 65
7216 5058 854
7730 7441 400
6395 3036 623
6718 3557 673
4356 7806 599
3496 3588 393
5477 6162 565
1309 1661 610
2818 8484 440
2200 3810 735
3777 7745 502
6336 1955 91
5292 812 522
4392 3792 758
1531 5108 713
6317 4346 848
3902 5644 889
6752 2283 52
3607 3010 370
5859 8447 406
1462 8389 382
4815 4863 268
2737 8760 157
3029 3396 846
3396 3645 264
2043 6146 901
5427 5892 267
4867 7026 957
8645 5175 593
2749 1915 966
7247 5435 204
301 4681 645
6454 5146 268
3161 4346 161
280 1140 356
3526 4276 491
6459 3299 924
6210 8069 529
4814 6011 889
7095 1372 253
7274 3379 183
6304 3205 977
8869 1177 952
8726 3486 110
7370 7262 257
8715 1339 178
7090 7632 215
7802 6112 537
360 6419 637
6700 657 793
158 5158 254
5268 8049 814
4591 6748 270
6955 8412 27
4793 3335 712
7083 7917 293
8889 9 219
8478 8088 214
2859 6467 70
6593 765 6
2651 853 376
302 3100 61
3238 4057 771
1242 5660 450
5210 4366 25
4188 6073 320
3327 890 226
2891 399 641
3149 4927 305
8112 3065 550
8511 7827 300
7868 1563 183
3814 3584 496
1674 5433 535
2523 5599 463
3735 6471 973
6429 2685 339
8089 7299 491
1537 2161 177
5498 4715 649
4653 4031 901
4209 5812 121
2686 3618 698
3671 5472 2
6157 7964 915
2825 4766 517
443 3126 240
8399 1942 979
6424 8558 29
6202 8785 137
23 213 620
6340 3736 385
7452 929 264
2144 24 87
259 1609 602
7356 1045 620
4456 6890 408
1515 7970 384
2930 1755 255
5892 1705 376
4734 6387 818
8549 8637 700
6381 7672 876
8002 1727 519
6243 6956 711
6691 3866 959
1848 8734 807
7224 7091 68
4535 367 580
4738 3798 972
3695 7608 273
4509 3697 484
5541 1589 326
4289 8214 129
6826 5162 595
3985 6388 284
5816 7826 507
7692 4342 311
4012 6105 842
7429 7049 867
2933 164 363
316 989 732
3107 5375 874
7837 5180 987
3600 2372 149
8886 7925 119
2362 6192 87
3220 2904 536
2766 1749 494
8690 3441 919
1600 2622 86
290 6259 844
3657 4185 187
3790 4747 265
1140 7872 851
6176 1477 30
2007 986 471
1203 6468 700
6894 6710 989
988 5634 342
462 4667 296
6324 872 34
5469 2295 988
2303 108 927
2097 1204 700
3878 1496 510
5328 2691 955
6006 5890 441
3079 8597 209
8781 6214 453
3463 588 178
6850 1387 281
4572 5102 97
3134 8432 930
7283 1789 874
20 2260 54
4053 4619 83
7621 8745 810
7114 4114 300
8376 501 881
7794 4420 134
6533 2005 169
6920 5196 636
3208 1248 777
