3300 6539
1586 14 265
2825 681 134
3071 1797 275
462 490 399
2517 2151 893
3197 314 48
2071 1903 207
306 1891 886
709 861 717
3137 174 58
1304 224 630
567 2511 115
1195 2323 97
154 1913 683
485 2977 2
943 384 215
1245 928 457
2936 1926 556
1231 3008 544
1387 785 886
1188 2874 152
734 216 251
871 351 556
1751 172 77
1233 3213 779
2528 618 118
2910 817 375
2102 2481 555
2650 599 144
198 3254 1
2819 3287 835
1058 2979 833
980 3252 170
2939 1783 165
3281 1828 415
2651 2222 119
237 2521 505
611 625 574
1973 2753 285
1553 1899 773
2047 2870 655
1467 3060 512
2143 114 152
724 1500 298
2397 2730 814
2680 1517 183
1724 2273 595
375 2461 573
3187 1248 886
1812 1877 353
1359 2537 685
2693 1881 998
2645 272 706
2473 1896 120
1069 615 656
2965 2799 288
1448 2140 10
3219 829 569
565 1582 631
860 2136 966
2105 1009 300
677 952 812
2245 1557 663
493 516 830
3224 977 517
1819 2889 926
1790 2110 751
2621 1913 150
801 1963 453
432 76 290
2071 1806 945
1125 1912 338
1087 3214 934
3275 2867 872
2192 849 266
262 632 296
2933 2503 133
2399 2504 615
1279 1147 133
3052 2090 728
977 1098 250
2260 2573 862
1140 2000 674
1302 2090 187
1680 2580 114
1961 662 394
458 2493 342
2609 2420 631
580 1959 588
2038 2212 796
1778 569 380
740 791 44
1717 1999 921
1339 1423 569
819 244 401
1074 1371 879
1967 679 718
1470 266 998
690 338 70
2400 2243 713
54 772 859
2673 668 472
2776 3235 749
2469 777 442
2848 3244 598
1147 2673 541
2878 111 933
1355 1845 575
604 74 658
2715 2231 849
2728 3113 898
1211 1121 173
991 2310 834
2640 1950 223
2469 1095 918
1178 2796 858
1773 2017 483
1828 1626 467
1283 569 812
2948 1895 607
2826 2452 477
1803 1859 434
3043 361 602
2890 829 811
1182 3047 490
1427 1232 406
2399 1792 85
2468 2535 671
2104 1644 40
1683 290 385
1943 762 752
1668 471 178
1738 1880 49
917 33 300
1369 2113 503
510 1362 49
2567 122 435
2113 1736 763
2489 1100 168
1192 600 421
1594 24 66
1691 821 592
2944 2679 320
90 1524 208
3067 44 170
2553 3252 433
2190 8 714
1641 606 933
1191 1116 417
2471 1357 873
167 983 860
3062 1541 323
940 290 961
2160 1430 327
1779 2343 860
3110 56 238
233 818 572
179 175 246
1387 2905 656
2451 80 19
248 1421 440
818 377 617
143 2467 986
644 698 222
1386 592 507
706 1646 617
1002 211 809
2647 2779 346
144 2791 601
3116 2938 438
1869 526 620
2198 269 852
2075 1120 720
2132 3271 255
3179 1519 714
2157 2367 12
2746 2984 557
117 1651 960
2848 1011 517
2682 773 474
1356 1732 528
1406 2035 550
1468 3264 540
2921 841 809
2826 868 731
2148 1429 608
1407 1967 126
620 574 26
2940 1850 513
2184 2931 324
47 407 212
2439 566 271
651 2298 786
23 1063 612
1213 1620 248
2570 988 986
2515 2316 883
749 695 317
2907 3109 137
1656 2221 666
1654 2430 171
2452 1601 252
3151 451 416
2015 1596 210
1868 2655 352
2182 2072 564
1505 354 715
1138 356 895
1279 2289 785
374 1387 863
849 761 592
2307 869 387
1595 946 733
664 2459 351
1732 2438 886
843 2776 915
1791 2312 289
2719 1844 528
974 1784 30
527 76 777
1560 2486 767
1853 2889 206
513 2675 766
1589 2950 991
1492 960 906
2814 1320 358
1514 538 997
2804 85 641
1635 2518 599
1554 1 987
1944 1111 225
398 1295 157
1213 1729 590
845 2931 342
830 863 662
128 2268 522
2475 2904 815
2068 1237 41
2113 893 609
1884 1677 114
2419 1957 152
2487 2432 354
180 1758 530
2738 2870 286
1920 2385 99
3214 274 152
2684 2667 136
1500 396 413
1628 2504 29
2477 1759 164
172 2871 661
1809 242 753
1817 1167 609
1368 140 286
2211 1123 738
3249 3107 950
7 8 788
1140 2144 298
2676 457 341
2328 1637 319
3188 1513 602
1216 2271 310
1768 2933 647
2760 1833 142
2134 902 822
3204 354 402
2402 1532 850
1537 462 128
421 1547 600
2295 2750 612
48 2366 879
1880 286 772
369 2942 807
116 2426 381
1134 1654 909
684 2211 30
2551 641 718
919 1539 253
2371 1314 885
1147 2551 868
2184 3101 531
1895 2030 39
61 2748 161
1864 731 373
2356 1304 660
1262 2561 497
846 641 525
3262 2314 384
3145 281 123
2663 891 492
2205 2028 101
232 3187 576
444 806 425
212 1798 83
2388 2448 470
3271 1532 218
1 1458 735
687 116 611
2887 1196 585
3274 3150 849
1603 1153 431
1819 1534 951
1346 1875 345
3276 2433 919
1055 2949 809
649 2389 429
493 352 461
581 3089 768
2696 2959 723
1937 1579 90
2320 1263 976
252 3052 980
2328 728 241
1323 1925 30
2798 138 438
2853 2776 184
2771 81 322
1726 2915 91
2698 1652 457
1892 109 339
2670 2 428
1973 601 825
3193 1133 657
489 1456 440
669 255 526
1873 174 687
1992 131 498
1890 3074 109
1621 845 372
2956 176 998
1882 1379 142
734 1168 463
3287 673 216
2007 3269 599
515 1843 835
208 2180 200
2121 619 140
1047 1305 566
1307 2485 343
402 2880 70
2339 2962 789
829 1965 474
470 2098 983
512 2988 777
500 2687 401
2475 993 316
1945 3042 975
2180 1898 697
1656 1183 321
1346 831 273
419 2436 427
784 786 89
2673 2495 27
2569 1306 452
254 2537 548
2603 2528 644
205 3076 271
2864 618 468
1204 241 838
3133 786 314
3054 407 346
1114 2613 990
102 3219 766
971 1507 624
2254 2912 184
1712 88 360
1158 2279 257
2779 58 546
800 3090 562
636 3130 539
1699 1265 247
665 3260 806
2372 759 728
1894 2874 259
1614 2572 765
3206 3217 686
1503 731 440
282 2288 373
2861 632 537
2054 2846 321
2625 2294 397
647 460 21
1700 1786 960
1809 736 470
499 243 204
867 2910 74
742 1455 931
1074 419 215
1434 2079 967
509 2886 991
219 2396 456
1913 2273 982
1586 808 581
3253 141 392
2271 826 909
1184 2473 135
3013 2737 618
398 527 982
1569 825 206
2777 831 514
2931 755 432
1250 1180 768
206 155 624
1834 2849 866
3299 689 512
1586 1197 359
512 2415 918
2978 3133 160
3133 1315 978
2692 2167 478
999 363 535
3077 1371 773
120 3224 912
1716 1463 707
2938 1204 538
1987 2168 360
1527 2440 754
3231 981 22
2260 1377 473
270 608 588
2978 967 483
2408 1940 788
78 1415 67
2753 3133 349
334 68 529
1033 1467 87
2686 1240 518
2960 340 664
606 1328 834
3192 1197 717
2634 950 976
2783 1724 324
2291 2398 938
1636 2023 666
2794 2496 862
1819 2102 168
2624 1280 146
718 2259 428
2660 1677 765
1281 440 178
199 2081 323
449 1354 82
2361 1376 422
2241 1980 698
1975 424 456
327 1063 849
181 504 847
1447 1421 113
2046 2240 634
1838 3103 948
225 1399 643
2947 2509 801
1403 913 742
104 2893 679
2389 2615 595
3194 2905 978
1641 1031 34
1350 611 799
1474 66 661
1500 2608 767
1963 2878 405
1907 2019 696
3018 499 450
1240 1616 835
1348 767 244
3106 2175 404
666 367 998
743 764 971
372 973 857
2497 647 476
1689 1673 480
2382 952 9
1377 1720 70
2246 2574 997
946 2043 985
1236 1952 690
2408 3247 112
2369 241 706
145 3184 153
1768 2515 678
71 1165 544
2794 589 441
1907 1511 917
976 2884 961
1664 3095 148
1598 927 188
676 2590 916
555 605 346
824 2324 259
2016 2485 949
1939 876 680
465 43 104
2258 3298 565
1107 3112 709
272 2947 288
2340 1279 932
1073 1377 345
1840 89 402
2078 821 12
1386 3131 767
329 2535 305
1192 138 572
564 3123 634
930 515 977
1214 3064 433
853 893 620
734 1155 837
1061 1112 435
1105 1223 429
2745 1197 17
1493 2126 606
1091 2338 794
2927 2449 144
2513 2057 352
2136 1031 601
2423 2813 617
1720 1317 369
257 1374 342
2947 578 810
896 3285 689
3086 2169 729
208 616 676
1049 1682 560
1689 1287 263
1305 2009 688
2963 873 87
158 714 166
536 1025 139
94 2122 422
502 1339 97
2079 602 83
735 3131 729
1672 247 294
3295 1600 825
1813 1351 47
1240 832 765
2066 856 598
3152 1144 963
2762 1173 510
2408 2996 464
2996 531 649
1988 186 292
2471 2601 80
1687 2319 514
2577 3277 134
1770 1208 773
3032 2727 230
3134 3066 67
1841 929 570
866 1577 811
2305 1705 609
1722 970 250
1860 12 968
2733 2490 368
2201 3095 475
3229 1810 665
2831 2774 122
2908 1777 881
602 1320 489
675 1683 51
1252 2877 551
1960 1870 372
2372 1534 784
1560 200 891
425 2192 557
846 2336 381
1160 517 771
2537 2540 563
2218 1550 593
922 2908 796
2692 2948 279
2132 2179 973
3131 2256 346
1174 1444 469
1897 1246 941
2233 2092 737
2226 3193 797
1133 434 597
1541 1097 454
2875 1189 557
1946 546 298
2785 3257 13
3019 1437 884
1804 2643 570
2165 2823 716
1019 1226 190
1782 1424 669
721 1990 297
983 2453 501
1765 893 616
1961 681 563
3090 2304 241
2687 737 856
2635 2214 144
2225 796 158
1095 2029 435
1100 1746 689
1268 846 493
489 2725 498
3172 1350 92
254 1044 240
863 1759 238
1735 121 244
1527 214 983
3116 925 260
2682 2472 490
572 2923 239
39 1448 493
1565 1833 354
166 1964 428
1213 2603 269
3068 2392 353
883 41 949
985 2125 738
893 141 649
2387 1285 749
3123 1216 336
606 3184 690
2564 496 745
1165 47 67
139 2035 375
2280 2472 217
3071 610 249
2576 744 329
1338 804 485
2542 2504 680
3202 1613 50
2597 419 700
506 1586 159
2765 3244 116
1447 2848 920
837 2634 191
1913 2527 365
1075 2235 330
3136 40 602
551 98 648
586 2771 649
73 1318 349
139 1965 236
1088 1220 584
1999 3161 649
1557 1588 205
1667 2089 336
1746 1072 133
19 3216 632
2007 834 268
1799 3061 948
6 3034 638
2150 876 97
682 1452 423
1692 1821 588
997 1455 227
1678 2848 651
1982 2971 326
2207 3269 423
1826 2808 990
1574 72 617
57 1370 241
2576 1788 543
1166 3186 114
1193 547 521
3015 375 576
1203 2377 161
3109 1296 566
980 2731 941
474 1430 662
1081 1337 117
1021 217 990
1468 665 95
2255 3213 595
768 2333 63
533 2110 742
1236 2316 478
2979 1587 52
2063 2645 683
605 2544 940
4 91 565
2147 2932 16
2589 458 791
49 1332 306
2591 2759 107
16 2414 937
944 2436 161
3208 2052 877
167 1726 174
3002 2385 988
679 452 505
287 3087 557
3230 2354 241
1444 562 510
222 2198 242
3130 1737 985
947 1938 653
1780 2365 708
2181 1912 161
1895 1136 510
2370 1332 4
3033 586 798
1141 1899 728
2473 2335 68
2228 2571 457
2615 505 368
1065 1694 4
1397 2449 445
1147 1040 12
1947 974 429
3206 1653 561
1297 1863 171
133 2345 290
1384 450 538
498 2906 951
2929 394 540
2158 1153 250
3110 590 660
2411 1484 293
2056 847 949
1704 2655 843
1710 3047 719
3133 2734 859
2143 309 129
583 1638 481
3039 246 123
2048 3031 366
1153 54 261
866 66 542
185 1642 419
3237 497 372
3047 871 34
1956 158 678
1019 1873 924
1380 139 119
3111 2782 797
2169 3250 748
2130 308 176
1595 1108 214
85 1857 935
1124 2864 753
1844 2543 342
3047 381 870
1202 1140 892
2154 1954 283
2875 2356 366
1455 3055 856
297 2669 162
1662 1074 706
986 2120 445
1170 127 691
3291 400 400
568 1303 734
2707 1233 459
2290 411 906
2111 767 112
1924 1368 117
2194 2759 805
1403 183 688
199 1979 378
875 2672 41
733 893 675
2086 1360 223
2242 1436 607
621 509 39
1531 1421 431
2394 1052 367
1399 2456 48
3019 1509 50
2816 175 975
1410 711 467
199 2823 744
2996 1035 983
2384 888 240
1182 14 792
2788 468 356
63 2431 154
276 1335 856
100 2100 62
3158 1476 782
2519 942 894
771 161 424
939 634 240
715 1163 992
2047 3101 763
3200 1394 692
1697 275 808
2758 1179 20
330 2736 768
1250 1014 359
1166 1605 467
928 517 37
1423 166 289
5 123 6
2613 3109 484
2368 2592 481
1570 3253 138
863 2929 992
424 3287 844
1825 1062 966
1138 2697 297
1444 809 873
1025 1767 574
1818 2582 701
2011 2650 218
2266 1667 945
844 624 448
1623 127 512
1648 1591 317
2519 2366 740
696 2773 349
2647 327 428
2922 3017 523
1013 1427 112
781 180 344
538 2747 643
957 2041 479
1723 2946 261
1404 655 170
1788 259 9
876 330 31
2142 953 989
621 1705 156
1744 3048 345
3184 23 986
1445 2319 98
3274 2905 704
1531 2602 99
3062 3170 404
446 1576 885
2345 2040 313
373 376 812
346 3021 964
483 239 841
3082 2349 595
2571 1586 506
2804 686 880
2891 450 724
2131 2631 612
950 2009 931
1317 3230 639
2839 1814 638
1449 934 505
2192 1470 153
311 266 893
1012 3059 289
684 3038 326
594 285 300
2234 2352 380
2389 918 596
2309 2353 253
1406 183 972
299 390 166
2345 2494 812
1504 2101 287
2766 1991 834
788 1484 800
2616 2118 729
1989 2615 951
1526 3149 154
1598 1659 17
1917 2636 514
974 3115 171
3295 2889 319
2582 1437 104
3033 1484 165
1239 1771 374
2633 2951 907
1411 1805 771
2081 207 150
594 1302 440
2415 3205 441
1174 1837 861
3232 2139 146
1733 231 103
94 3138 617
1045 2371 768
820 261 607
392 292 46
397 2741 439
2686 657 441
597 578 979
1881 2803 659
728 2053 465
1594 2383 737
1373 632 416
2844 1571 719
2512 1192 676
3213 1176 456
2667 591 16
678 1683 861
906 2988 538
1681 1178 196
2234 1952 513
1269 467 933
1354 31 569
524 2014 1000
1769 1681 967
97 2415 802
1369 842 907
2 2756 897
578 2716 594
942 2290 63
1044 1788 358
2043 2811 538
1032 1128 251
1065 1925 537
1837 833 896
417 1634 151
1350 933 87
1398 258 517
2240 1251 41
248 3280 559
1357 2109 344
1156 1764 137
1400 1971 92
3026 687 156
522 338 75
1776 1872 592
1164 1405 347
1789 2868 364
1102 3031 899
1136 2881 167
793 1944 662
3032 1313 227
2851 1239 17
2980 756 572
132 3212 504
2199 2787 920
472 505 757
1619 2548 413
290 2510 591
2898 1715 860
1616 2088 20
1185 3127 158
79 442 478
860 1609 674
3256 1846 495
2893 2414 652
571 62 321
590 221 872
2320 1324 45
713 2759 327
2859 2655 884
2070 2442 628
1774 859 589
1393 592 556
1845 1008 128
1819 1472 826
2706 2350 372
1584 1979 823
2924 539 83
1843 1250 403
2308 2801 278
896 1133 7
1771 1175 547
1435 1281 984
842 2211 251
50 232 635
1131 3005 719
1799 465 436
2142 750 585
619 414 162
1752 2399 906
1629 778 64
3021 2386 953
2813 1328 553
358 2827 726
1601 2150 305
127 60 920
2612 1436 517
534 1570 953
17 3242 181
1452 2012 852
886 2715 935
2870 2136 974
128 2275 123
471 3158 239
2118 3039 174
2312 308 842
248 3260 8
1678 927 700
1141 229 8
710 2273 969
2406 1717 710
1154 3034 45
2390 2859 778
2470 2732 573
1169 2355 960
2737 695 485
420 2817 679
3105 3010 595
1040 2335 377
222 3048 816
455 2418 373
1344 1058 658
1919 161 203
932 2784 796
1425 662 626
1818 515 504
2647 411 236
263 1831 843
1120 1122 414
1578 539 211
1321 1938 459
2193 278 424
2691 3132 257
1432 3071 281
3136 2709 304
3133 2279 571
2925 293 669
1527 1680 165
2181 1781 706
1827 2228 945
2606 3206 926
2503 173 984
92 1762 635
1875 2206 412
2298 1196 821
2341 2424 295
2390 1917 383
167 2255 123
569 3052 835
1972 622 14
274 2929 922
2869 1412 734
128 690 282
1041 2513 160
2608 1067 79
498 3045 386
210 2152 456
1735 449 58
2348 1815 725
237 826 173
995 1160 596
2738 1640 308
1927 1793 933
503 1295 542
870 2664 419
1627 1704 27
2995 2915 296
3224 596 723
2463 2839 635
614 2639 358
2459 496 684
2440 271 46
527 2925 397
2827 1809 683
1440 2008 221
3241 2192 598
227 2902 938
2457 2469 982
2599 1108 128
1896 1391 440
485 2268 820
37 962 413
890 776 163
1042 1802 183
906 2547 445
808 1271 347
1946 2206 833
2697 1357 22
2854 2915 933
1777 2466 479
1629 966 515
3069 3209 360
2842 182 884
3218 1385 488
3038 3191 41
1566 1149 417
206 664 366
3222 483 111
1965 2658 829
2399 2573 284
839 2047 790
999 701 969
2226 2637 729
2305 15 264
808 3103 739
422 1754 672
1405 128 672
166 2508 649
1351 2267 815
1532 2881 750
1388 2728 192
137 1243 8
0 2818 654
1164 2054 589
3182 619 161
362 2721 159
2437 1910 987
268 909 885
92 1441 445
1886 543 605
1308 1695 797
652 498 835
3282 1781 375
1114 3038 329
3040 2356 968
2611 1711 362
1023 1976 433
2815 757 869
2332 475 80
1144 559 194
434 120 54
411 1937 913
339 2719 521
1069 1231 842
1397 2984 711
2006 644 98
1162 2676 273
1912 2320 931
2525 749 361
534 987 15
1276 2262 446
90 127 642
388 540 547
2800 631 632
1755 2994 356
1709 2354 609
947 423 926
321 2137 786
3032 2494 526
213 1253 155
2572 1903 287
666 1501 305
1236 3128 125
3076 3253 538
1812 755 535
1753 2839 500
1895 3235 398
1492 973 55
109 3088 50
1872 2188 47
1383 1186 53
2182 761 742
470 1288 468
1604 1265 792
1373 1166 911
2609 3128 420
1037 89 400
2203 1518 777
2456 1323 94
3156 918 118
1015 1867 627
2486 437 270
1399 1359 933
2797 248 87
356 1738 149
1855 2139 211
537 951 354
984 3086 597
3293 143 328
2435 3187 892
820 3107 723
2808 642 592
830 3101 66
80 1606 361
2623 257 841
1477 2446 833
2857 2896 518
1086 860 548
333 3226 136
226 2299 443
2701 1759 840
2219 28 386
335 2541 880
169 2469 689
5 3043 925
685 1729 236
1750 1020 286
2809 2980 396
1417 1516 144
744 1200 544
318 2757 115
2460 2981 86
1483 2831 658
2158 1025 936
1715 626 286
1432 2839 704
3239 2457 146
1705 735 357
1554 918 981
1441 837 565
2536 2680 443
1711 343 968
1681 3085 726
244 2732 721
975 2060 59
2472 2758 326
2004 843 444
1214 1934 818
1874 2269 728
2244 1082 95
1771 1117 44
1220 2653 554
187 2020 358
2011 1939 891
2620 2179 734
1023 1279 981
1668 1936 700
115 447 768
166 3034 113
2077 2999 413
2930 2532 733
3174 2544 19
1493 638 607
451 474 72
3245 3164 458
578 1608 802
558 40 191
32 972 11
2394 92 533
398 1403 403
1410 2919 513
2219 793 821
1861 753 881
118 2828 676
1427 1125 419
1810 847 722
2630 738 974
2650 3005 807
1867 1533 186
2153 85 411
2296 3170 690
1288 2300 72
1161 316 637
742 848 63
3270 2093 905
1448 3164 949
303 1137 578
817 499 504
1433 2944 573
1306 226 786
3013 1194 483
599 1122 596
295 39 385
664 3229 247
768 1969 139
2572 2935 743
5 318 360
3237 2485 184
2626 1535 130
1687 2619 81
884 1229 844
22 1491 216
1090 1265 409
2100 84 890
1010 1362 640
1087 831 138
1049 597 686
2073 2588 631
48 1064 327
3082 879 477
1620 1168 688
1784 2555 23
797 1817 678
761 647 650
370 607 654
1709 263 950
1214 2632 245
2170 2290 285
118 3275 969
1983 852 965
1825 2026 148
1037 2084 844
22 1538 658
142 256 653
3061 2360 122
146 2143 184
291 1375 422
2901 320 631
2115 1706 567
496 2533 894
1972 1617 933
2577 2693 745
518 3210 153
2929 23 129
2581 2525 689
3214 86 22
96 3056 147
1900 1623 136
2473 527 12
2153 1726 19
2741 1238 690
901 2880 990
3124 1432 538
905 3212 530
1235 2761 66
1528 2699 627
1528 1710 725
1472 930 197
784 2338 862
2558 787 629
1468 2592 375
2565 1203 560
500 862 774
829 2321 428
462 620 369
839 3217 747
695 650 257
476 2710 264
154 1047 554
1864 563 364
2675 1864 539
1770 2091 104
1951 605 459
2377 1629 493
2583 228 416
732 1087 657
3255 1167 679
1975 1125 151
3087 998 831
2946 285 624
733 1242 559
2723 1277 122
2240 476 986
2013 1228 933
750 3280 331
2850 2743 72
1152 463 242
877 3091 13
2917 1005 188
347 1118 102
2404 2088 40
2470 2361 404
438 3161 839
1767 1092 70
1215 2677 534
1050 370 988
1529 798 356
2892 529 947
2790 2510 981
2134 2474 541
1782 1375 107
2898 1770 578
2057 2914 465
713 2500 42
1141 1099 167
75 2803 530
712 2200 719
2041 831 813
1997 506 660
2609 971 784
608 1740 367
2812 2468 263
1377 3081 180
2642 2526 874
258 1153 828
2696 283 503
914 277 568
832 537 973
358 1293 225
1788 1627 845
1626 1925 89
51 1818 477
933 180 702
2980 1106 595
970 777 629
2217 3139 673
972 2462 769
2971 1395 41
1587 3259 607
2801 2177 385
185 2065 705
2556 2731 899
222 1396 446
3291 118 445
2097 731 219
1910 2403 272
176 1915 535
460 847 819
1944 3168 904
2230 1535 264
2630 551 367
3005 1813 709
2033 135 319
2496 885 681
275 1235 200
731 276 365
154 1639 140
2961 1965 287
301 2299 652
1735 1826 606
3007 2503 523
592 824 496
794 1601 255
2396 594 872
2639 663 206
2003 1669 945
3007 2346 654
1894 1215 439
2177 1074 961
793 1571 439
1247 767 125
1893 1336 937
2913 1093 848
2815 1341 892
850 97 55
1631 3159 770
795 512 359
884 2309 525
1297 358 590
671 2966 326
660 3233 64
1378 644 438
3150 2585 25
1115 307 682
584 2366 51
347 1215 818
2637 941 997
557 2543 232
2568 3141 286
2992 1038 226
846 3006 620
799 1062 77
3069 2163 740
18 618 256
175 2721 546
2212 1194 833
1128 1389 890
3015 218 551
633 2206 86
644 2282 235
52 3032 876
280 1910 442
2759 47 108
3252 383 302
3273 2931 991
725 1725 23
2218 3196 513
1830 3036 644
719 2275 713
2957 1705 175
2416 1454 352
2896 2687 28
1540 1515 763
1453 1524 68
1601 3070 833
1775 549 52
115 1106 567
3192 2651 286
1493 2308 329
1977 1288 694
2710 1438 613
1201 162 923
2757 3169 379
2780 2404 48
390 3076 56
2109 3092 314
2783 2709 670
1706 2051 516
1665 386 454
2712 2208 323
1349 289 344
901 78 369
2803 1096 46
1079 1582 798
1785 3141 591
1935 1880 508
1958 71 978
1448 369 221
927 2106 720
3256 67 894
2097 1532 948
1570 3180 368
1301 1617 689
308 2658 244
963 1789 933
355 324 437
160 3252 208
729 3190 13
2560 1458 200
2120 2712 993
2429 1401 190
1949 1381 108
337 1960 614
2441 897 318
1518 3032 750
598 2445 482
2652 2343 420
354 2082 410
767 57 630
483 2708 263
3217 1305 872
1770 605 496
2985 1000 120
2411 8 357
76 647 505
75 196 158
2982 1915 618
1933 1533 577
1868 2236 869
975 762 772
2240 2539 881
1437 2270 462
1197 49 275
814 565 989
767 434 132
2342 3196 480
1849 1109 281
17 2525 365
2306 1611 141
21 2111 211
3013 959 761
79 2783 374
3233 3043 194
2928 1413 766
28 629 614
3134 2528 936
258 913 296
2848 1738 231
2618 526 75
2441 2602 883
2515 1878 744
1097 1085 220
2813 316 178
1150 2628 587
2460 899 747
2076 2703 955
577 1480 195
1896 3266 136
2021 1624 769
2986 1081 239
1934 352 139
990 3108 264
3109 2402 88
476 1870 440
1271 397 765
370 3213 99
1800 2133 703
2607 616 429
1391 1906 77
213 2385 193
1263 880 594
931 1048 25
3280 224 487
1504 2648 875
463 850 375
139 2229 23
2624 2278 846
794 1985 788
836 90 790
2760 2112 739
1467 1353 970
1246 1465 107
1883 698 583
3240 1614 359
1104 2682 561
3174 1017 287
2559 2854 29
1689 1345 319
460 860 999
837 668 415
2564 616 912
487 741 130
625 1938 657
2993 1803 748
2111 2168 552
199 3191 446
3299 1461 507
654 2308 732
1773 2162 101
2634 362 550
161 703 611
513 1417 853
1468 963 539
2450 2613 35
2451 653 909
3016 2570 643
745 610 851
1592 2822 212
1764 1987 829
256 1593 391
56 2139 467
2612 2650 43
1285 170 515
112 478 845
1746 503 431
587 1128 414
1676 2694 569
3280 1792 89
272 2836 177
82 700 654
3127 2010 689
555 2781 670
473 471 427
3023 1007 856
252 349 331
3185 4 44
3181 2876 438
2740 3284 981
990 515 507
978 1417 885
3253 3157 498
2272 2938 904
1638 2594 575
456 226 51
12 1200 701
1880 1342 581
1392 579 703
1223 1429 49
2116 1107 976
3079 1193 641
946 348 877
1740 2324 548
3287 706 28
1906 2946 537
3231 1988 508
3095 2890 52
3005 292 540
2482 2342 795
745 1941 318
535 1081 276
1598 1934 508
2027 877 707
516 2779 286
2329 478 490
2185 3221 727
2023 2554 819
2527 995 589
3252 885 13
63 651 453
2972 3242 154
982 3195 832
1305 0 266
1151 2826 458
1312 1221 407
3182 597 767
814 1718 970
1911 2186 795
3127 110 611
78 1569 985
2952 1266 370
348 85 412
335 2810 617
1766 1001 507
1790 207 247
2011 2565 613
2188 934 283
2065 1056 640
2033 3276 422
228 601 378
1945 773 786
1348 1508 524
419 1032 220
2653 1479 889
1212 408 514
345 553 249
2416 2587 696
2468 887 766
2850 2171 391
255 398 994
2692 67 506
2806 717 338
1336 1941 568
1564 84 966
435 2246 823
2306 1206 697
2806 870 391
1895 2409 701
3083 771 347
1493 2030 146
729 2586 162
1328 2480 711
365 2757 586
2405 2605 394
12 1503 25
69 1242 579
2322 904 621
539 2472 41
323 1523 484
3194 972 60
1968 3234 197
1467 2134 917
1405 2771 72
1280 2585 718
2580 1765 990
2265 1769 413
669 1364 807
2665 3071 678
308 1870 530
2933 2163 965
373 123 977
1580 276 416
1112 931 935
1728 274 704
2550 669 531
1029 3102 890
3134 139 984
1127 3048 675
423 1941 699
566 1206 78
2999 1083 212
1027 1607 318
1612 2766 476
680 1615 46
951 273 750
482 1057 501
3059 2894 108
2982 747 729
2629 1149 609
2884 1805 156
1039 2284 616
1484 1892 43
2329 3100 30
2709 1751 897
458 154 777
534 3205 105
651 2932 965
91 2562 59
2046 3086 798
1768 2442 641
1057 1754 29
1093 2723 192
55 2635 469
1665 635 665
2324 1619 633
3023 1453 532
1571 1454 183
1751 706 63
1720 858 488
1646 1232 732
490 2231 919
2121 552 174
1747 1872 1
1156 1867 938
2897 726 55
2225 1426 369
793 2011 8
288 2291 803
2839 1818 216
1190 3143 601
510 1088 560
3184 897 547
2096 180 803
3298 2659 897
643 1399 573
1296 1737 314
3003 3261 897
2854 2588 601
494 1573 598
1190 2166 120
2746 1126 35
2277 2189 455
2222 697 725
3213 2566 211
2068 2106 823
1043 2964 818
1680 2665 420
3195 2354 201
831 795 240
99 543 377
2566 1216 877
1895 2190 1
1680 2671 913
2896 775 9
1289 260 892
468 1823 610
1520 1005 510
