4900 8969
1777 4320 201
3038 4345 440
2270 1509 52
1922 3273 760
1399 1876 750
1233 1961 512
1674 3439 861
1765 651 879
3451 962 549
4036 3021 531
1179 2055 483
3779 4871 230
4680 3377 300
162 936 307
4274 2840 292
2271 2963 556
2913 3140 436
1233 1113 589
403 321 366
1359 4649 445
2866 2169 748
457 1745 403
0 190 126
2245 2894 806
3821 2555 898
4729 4357 432
4230 1530 562
1191 1176 468
3750 4090 777
4429 2710 262
2187 486 556
241 3434 210
1368 3374 691
1198 3611 971
1918 4634 284
3766 874 329
3674 4638 531
3584 2547 770
1484 852 808
4687 1607 186
2205 3938 581
3616 1252 525
4719 890 306
2967 1552 128
2343 4792 390
4155 644 152
4633 1051 630
3663 2870 354
3133 826 195
4458 3679 16
4607 3798 479
3987 3382 789
4882 3176 872
2101 917 802
2932 839 269
4752 1279 118
1485 3949 575
1832 346 384
1074 1166 181
3897 4560 341
3774 1547 522
3372 3804 637
192 4228 237
4540 942 854
696 3235 390
4064 1562 778
4826 3791 499
3741 3186 106
518 1017 69
2959 1504 49
4337 4286 585
1042 1677 371
1973 3605 623
1422 2027 590
719 4567 400
2959 1587 413
2062 1623 685
2930 4023 404
3119 2504 990
305 3794 56
2257 2073 355
3948 1938 733
3926 2496 76
2893 4032 42
1886 4369 984
26 2543 428
4711 1881 265
2594 4358 826
860 2091 348
2987 609 812
1817 2370 236
2661 4369 991
496 3198 942
328 4251 819
4275 4708 906
330 4506 264
571 3835 848
4749 4394 736
3515 3662 886
2129 3129 838
953 4340 665
4593 2262 704
232 168 326
3863 4026 756
386 266 382
3193 3585 241
4803 1825 775
4685 4073 415
1242 3441 69
1801 1301 949
353 3257 327
1103 3308 345
4502 3769 951
3942 2549 944
3912 2063 675
1717 1636 136
4429 2001 432
785 2028 716
960 4062 677
3540 513 532
3050 3726 613
4525 1010 801
129 1194 540
3281 3911 910
1493 710 705
3992 3420 474
2823 549 983
2551 2489 228
3096 2890 205
131 1027 962
3517 4427 647
1028 3928 985
1396 3083 819
3072 4692 701
4747 1807 217
1317 4402 26
4580 4592 423
3929 4563 162
3366 2378 901
722 305 764
1327 899 314
3934 2383 198
4367 874 798
397 1112 786
1107 1518 307
1809 2650 724
997 3403 222
1008 625 171
2309 908 347
4026 3942 304
3779 2097 598
2926 960 969
247 3344 612
4171 596 402
1479 3074 663
399 3036 284
700 2780 679
1933 77 783
3236 3116 656
158 1445 869
744 2305 416
2945 3188 907
3444 880 732
3180 4274 112
3886 2763 527
2126 4858 691
758 1785 78
1796 1500 457
1075 4453 877
419 4465 382
2314 744 365
859 3764 319
280 1104 888
442 2423 819
4099 1169 991
1796 3298 727
3447 124 548
2828 4282 381
3889 1567 347
2416 2587 952
4311 2656 991
765 1555 443
4233 3630 935
35 2377 100
3055 4210 823
479 4660 748
3263 625 402
3893 1962 319
4766 2571 396
3539 3532 583
3251 4424 808
1216 1780 16
1457 3238 5
4548 345 368
3840 4139 552
484 4172 341
4185 4696 849
32 3504 318
889 2432 147
3462 86 204
3347 2100 524
3714 2766 41
3073 2108 35
3366 2652 229
458 728 466
125 1795 888
419 4336 149
3608 2382 980
2424 375 77
271 2505 184
2483 4344 757
942 367 954
1502 4728 622
4505 1886 81
2646 4694 421
1591 1747 851
4830 4128 922
1439 4758 826
3161 3564 50
4285 1469 818
4543 2064 435
3826 4103 932
4043 725 619
2872 2087 97
2729 1538 705
4402 2164 524
3072 3013 719
4067 4149 206
4834 3785 517
3466 4671 906
3861 3608 554
1776 2499 249
3540 2521 121
4454 4703 374
892 341 171
3481 1064 297
3917 4725 70
1403 1961 609
2251 2087 693
3072 4400 876
1961 3076 90
1838 1502 209
4553 4486 136
398 3840 141
2028 2978 557
1215 3419 598
2020 1704 980
815 4062 504
1321 1639 960
3903 2317 929
1036 607 426
2481 3428 690
202 439 706
4013 1460 724
729 199 775
2831 491 540
794 1237 87
4170 1011 20
282 2618 773
3127 4333 151
4512 1275 222
1600 4057 203
4042 2243 719
1573 894 394
1415 1424 391
4763 431 514
1844 1981 498
3463 2297 527
3664 700 623
4511 2451 106
2130 2720 491
476 395 100
1763 4837 296
3006 1922 539
4642 3653 25
700 3583 101
26 1146 880
2915 1566 558
4657 3604 111
1631 2321 968
1071 2321 181
2385 4002 117
726 3654 718
3635 1595 321
4728 1839 627
898 1478 602
3932 2411 414
2180 2890 701
3310 3304 732
1744 3302 780
828 361 687
527 2253 74
1932 1621 354
4477 2120 213
4215 3255 144
1127 2885 500
2503 4001 618
2234 1088 280
3763 4498 298
4139 1949 275
1852 4620 192
3110 4357 967
472 133 370
3385 889 712
128 4547 242
1222 132 11
73 557 602
100 363 495
891 2529 339
1585 4523 469
2205 2450 396
814 4286 823
2315 1580 174
3759 1256 112
3545 3137 306
781 3803 101
3185 656 988
3743 1150 681
3537 1832 212
1324 837 295
4104 2657 979
1672 4183 270
1220 3180 599
2887 1364 941
4534 892 652
454 799 251
720 879 239
970 174 843
4844 4732 607
3562 4576 140
1558 3241 641
2779 1556 690
4008 3058 470
3888 3761 732
230 3681 623
743 948 780
1598 2662 741
1874 2661 12
95 2941 865
2027 1012 526
1008 4099 306
2641 4139 559
2751 3247 252
4124 3647 232
603 1682 478
736 1525 105
2903 1359 818
1293 3391 922
3517 135 759
977 2942 231
4531 810 966
3947 2384 359
4140 4541 88
2983 3008 745
2292 4205 979
2914 2083 780
3925 3083 959
3787 1694 219
2578 2451 728
1543 2919 354
3778 1045 482
4211 2339 980
4085 3798 626
4430 2909 647
401 477 62
13 1040 966
4639 1424 30
1245 1518 907
3784 1527 732
494 4617 939
2065 1482 129
4843 2939 391
3333 3099 921
2070 1120 152
2047 1662 526
379 421 881
1651 4825 234
2981 2322 682
334 2165 115
4522 3312 842
3771 1280 937
3255 1443 502
4122 4329 320
1848 2706 361
979 769 1000
2044 4745 983
4605 989 478
3970 3545 281
227 2247 8
1532 1965 41
2776 3164 848
2637 3902 918
4309 3988 318
1110 3758 569
2955 3468 409
1791 3632 678
3211 3462 122
1373 2371 679
663 1207 890
2236 853 483
4337 2656 820
531 1676 891
421 2584 502
3737 4428 844
2741 278 652
4241 3792 876
2942 2307 676
4868 3100 236
1069 1555 877
4676 4110 727
1371 3123 488
1287 2501 19
2007 3354 47
1119 3446 116
987 4158 574
2567 1889 193
3631 4215 134
2372 4444 716
2691 4384 452
3638 3786 850
1741 4312 188
4076 1633 599
3902 1745 891
3609 3080 971
3742 3749 503
2446 149 202
1458 2052 898
692 2070 43
1018 824 159
431 1137 988
4787 4053 392
2511 242 598
1807 759 543
4128 653 489
2512 4862 572
638 993 171
2181 1047 575
2666 3854 951
1315 4195 794
706 3636 318
3934 4886 819
1595 3999 694
967 3445 860
4630 2598 328
4867 3630 259
79 2994 60
1361 2220 283
505 3356 963
2278 3228 31
1337 2171 742
3490 2637 769
4678 395 66
1554 3544 45
2469 4004 378
233 3390 309
331 837 621
1183 332 633
1895 4276 432
917 2714 170
2776 3738 499
4005 3761 185
3304 4230 473
947 586 340
1067 1293 913
1930 3814 156
3565 1009 816
2646 3150 767
3124 4604 567
3185 4086 885
2501 4242 477
2447 737 174
3870 4001 315
1731 3832 993
3725 4826 240
672 1546 557
2886 4512 253
2093 1663 473
4 1987 130
2300 527 532
2793 4042 74
1515 4297 806
2057 3490 526
2122 2333 505
3826 3676 669
1888 3610 480
1685 1788 726
4060 3604 625
1750 2761 312
758 4845 841
2633 370 522
1999 1442 371
4851 3396 209
1581 4093 860
2264 2090 418
217 3730 865
4543 4326 191
3564 890 597
2835 2815 837
2799 646 932
4437 109 853
3293 2121 428
4025 3936 338
2825 3861 698
1987 1943 350
3531 4123 618
2171 3994 899
675 860 886
4195 1742 935
2657 81 183
1262 2273 985
1185 176 701
640 277 995
3866 288 895
3092 4602 154
4523 3885 649
4138 1435 536
1147 4284 969
2020 2104 807
292 2781 276
154 3388 415
3702 1372 251
1945 3051 98
3426 2100 587
4752 1921 945
609 1913 212
3207 1717 812
1075 1382 796
252 4449 854
3247 728 734
1893 1420 107
1959 4795 813
3911 1863 264
1832 3525 638
740 417 218
3145 1991 603
1494 1690 284
4342 1817 483
2644 3041 755
1220 1449 772
2725 3205 905
1477 1014 184
4768 3792 55
2144 898 257
4618 4543 18
4599 1691 871
2612 243 6
3277 3194 972
4422 1050 654
4221 1690 828
2524 2423 713
3028 3375 185
3320 609 15
3511 4541 922
506 3321 516
1076 4463 429
3813 4456 896
710 3825 940
4804 2055 113
3725 3857 8
3425 398 424
1113 2142 875
2767 3068 31
1053 2365 936
2548 4378 500
2658 4233 784
924 2967 825
844 1096 892
3210 4818 73
3552 908 447
2060 2780 443
950 333 17
964 1688 503
4803 4839 312
1876 2849 999
4467 1093 989
770 313 114
2062 2008 65
1655 749 885
159 4567 37
1958 2337 499
4200 4565 100
31 4196 856
1360 2742 974
2892 3294 564
4577 1440 626
2576 4458 333
2882 4213 165
1449 3910 945
1020 92 890
2612 25 782
4158 1967 195
4675 3645 698
4016 2114 769
713 3018 229
2535 4779 920
3490 2707 389
449 4206 103
4101 688 876
3869 663 826
2525 1870 977
4641 2119 922
2935 2654 280
499 1662 915
4399 4551 630
4439 2759 602
3668 1639 373
3560 1797 612
977 4852 25
2611 3537 266
112 4495 124
1327 3910 26
3682 3599 467
4800 4785 599
2115 2960 929
1945 2260 564
3885 2793 546
3764 245 295
147 1211 585
2148 4196 351
596 86 968
3427 3802 568
4271 2930 504
1866 121 94
2689 709 344
1979 3383 819
2280 4375 152
895 66 185
23 857 752
4215 2703 877
2945 3991 749
853 2680 417
687 1576 104
986 1081 817
4274 1417 949
3910 1594 428
3668 2423 177
1442 2908 956
2969 4117 909
2215 2547 228
2210 2246 89
947 1189 165
3431 2482 190
1479 1873 623
4430 2944 651
1359 2513 216
270 1904 198
1366 2947 410
4212 3376 140
1133 3461 822
3268 2779 179
4030 2892 55
1126 4009 361
2254 36 20
605 633 833
2290 3389 424
80 3788 165
4330 1536 30
4679 3555 348
1075 927 567
649 1896 160
4108 117 823
3022 2668 737
4447 252 996
2889 2774 857
1729 3636 287
1920 2182 671
4794 1723 370
918 595 36
2536 834 872
1170 2461 179
4867 266 391
2822 3708 183
3433 523 231
1089 3514 272
1937 4710 494
3350 3681 318
3743 1226 626
1572 697 908
460 2486 762
1788 4125 360
3610 2138 715
4714 2163 983
644 1027 401
3047 4078 65
430 2822 152
1562 4128 655
3821 2114 987
1016 380 727
934 1159 981
2066 2977 86
4365 1883 502
3098 29 913
709 2207 713
3829 1431 725
3427 4269 552
2326 105 889
4852 4735 937
4753 4104 985
4473 3015 968
205 4484 139
2769 1146 507
249 3462 283
3188 4854 33
1376 2146 767
3541 705 738
781 1954 365
827 4261 76
4050 3357 88
3748 2999 674
1279 4074 128
1418 4166 689
966 1174 888
2697 4333 513
638 4463 842
550 3003 74
4103 869 579
2606 823 529
4313 1443 820
3284 3725 244
2620 1643 64
3305 759 421
2130 3730 570
2150 4525 827
1573 3511 671
1950 2863 63
1958 1576 459
2662 4710 265
4055 3781 732
202 4526 954
4322 2560 904
905 3642 314
3209 2721 299
292 1411 690
2168 3241 385
4371 216 111
1841 863 204
3659 1258 765
87 1595 282
966 3700 582
1026 3556 462
3100 3072 853
2421 4031 644
4121 758 250
2449 1453 873
3613 1547 764
70 2758 176
1812 2797 477
890 4071 883
4147 1776 396
1543 1248 838
1886 2244 526
1032 4135 757
3497 2311 945
226 2174 867
1146 828 609
4501 739 63
2907 2041 892
1777 2384 552
183 448 570
1888 1387 694
3175 3045 102
2557 1382 791
4099 2138 501
3282 2918 391
610 906 311
1656 4512 457
4519 2398 989
2084 4677 547
39 2233 393
2991 484 514
4702 317 143
955 2275 803
1392 4735 349
3583 3348 957
100 1374 827
1422 1779 646
1206 1874 297
836 406 804
3366 4633 982
3972 4811 182
2233 4400 275
3828 988 151
4843 958 895
2861 1445 313
1660 145 237
3630 360 726
1969 4511 667
4208 2644 892
3651 2550 662
2626 413 425
3731 2141 592
4124 1905 139
455 1776 242
904 3117 203
2863 3217 99
3353 1060 563
571 559 567
2285 3445 167
745 2667 495
4494 2467 536
4309 148 292
4490 3226 834
2255 2005 123
711 2458 563
4379 3169 951
2601 2005 24
3107 3562 957
3612 3196 989
581 2511 515
243 3248 931
4823 2247 73
3677 2917 367
2679 1524 915
1280 3052 5
204 2023 992
1231 2309 98
2088 3176 158
3842 337 214
11 1887 703
269 1331 970
4463 3702 687
3324 1017 384
165 1483 470
2676 2784 326
206 39 466
2975 2918 864
2437 596 810
3520 3262 787
570 4761 94
1118 3762 87
3944 960 936
3482 3876 119
2410 1982 42
4899 4041 822
769 2448 678
2875 2959 315
3211 185 519
1223 4418 503
1195 2263 55
2240 2616 504
3780 4623 878
4508 2979 72
1701 3950 618
3793 226 250
4774 2871 583
2222 3703 362
2680 3627 192
1321 151 754
1357 2488 927
2995 2773 727
3496 4184 57
3887 1487 550
4651 2312 453
2796 2335 835
2029 825 634
1739 4775 284
4581 1929 56
4788 3641 137
3213 2131 325
3316 2433 676
1248 3208 839
957 285 397
3936 2687 269
925 522 76
612 2963 590
2355 2501 649
3064 3642 76
955 924 77
2665 2452 553
548 1496 944
2679 487 907
173 4070 708
3969 492 279
1130 4065 904
1558 1128 349
3665 3658 811
822 710 877
420 1721 356
748 1111 257
856 3779 454
3897 1969 325
3772 4315 991
4028 4205 259
4224 3400 379
2014 820 34
4066 699 676
2580 4256 502
1973 2192 945
2466 3540 362
2529 121 450
1791 726 304
1385 120 753
3440 4673 776
1252 4569 445
810 4371 281
2474 4631 922
3305 459 460
3692 3357 791
1232 1266 25
728 1697 47
421 1477 33
3278 633 117
3767 4669 406
3376 4524 284
2946 4712 265
3349 3082 814
2024 1675 823
2227 1368 623
3462 4316 528
648 3542 438
4271 3322 16
1091 3585 234
3349 3634 819
4281 32 128
291 1079 442
2119 1963 413
3249 3007 364
4569 2822 593
293 2586 134
3020 3466 256
2455 1291 548
1825 275 864
963 3784 695
2155 4380 822
4095 1044 108
2224 1238 859
4241 4204 873
3822 3000 919
3752 4130 329
1404 1110 477
1068 978 594
584 3717 733
2142 926 522
2599 2499 572
2288 4258 491
2285 57 478
1405 2841 793
1677 1056 263
4125 2883 571
3128 592 233
4247 3662 203
2826 4310 819
1205 4081 72
1239 1029 282
3270 2717 413
387 2212 742
2424 2843 723
1628 4019 96
4228 1673 437
2867 2566 420
3361 4342 423
4861 2016 967
2751 3827 849
1965 4359 71
3745 3834 502
3255 3623 904
3269 2896 22
2349 4153 627
3334 3126 465
1329 3081 653
1237 3635 760
1450 3479 343
4562 3856 9
4008 3336 729
945 887 970
4815 1561 352
4606 152 839
443 1820 876
4241 2449 714
4795 3413 550
3422 4162 341
1068 4722 725
3029 552 644
3776 4477 505
1987 4698 174
3943 746 889
2554 533 648
3096 2062 110
1809 3250 793
1875 1076 593
210 4129 826
3142 1273 811
1527 4744 469
1203 556 384
2058 2234 877
324 2820 114
1180 1428 969
783 4384 378
2794 1498 476
3234 80 210
4108 1410 796
1642 3579 728
417 1964 421
2447 3037 952
4832 4388 644
1165 3411 497
1857 545 124
1580 331 692
2059 4830 766
2882 1639 571
3050 2838 441
1157 2581 40
75 2842 105
1512 3987 944
435 3280 861
2544 2772 259
1396 4179 510
204 3154 300
11 3070 223
3850 1975 211
4824 431 544
2932 4463 51
1904 4188 135
1803 3073 217
1363 405 500
3371 2376 48
93 2781 205
978 4443 429
3298 3666 973
132 2932 120
2541 673 224
4488 1701 730
3815 4459 95
4061 3883 438
3362 1416 477
2121 4268 932
4196 2624 62
1757 637 648
2996 1575 275
668 482 350
3078 1108 763
3523 4016 655
1713 2850 753
4462 3926 848
2020 1945 803
42 1691 893
4826 1913 28
4064 4202 333
1477 3403 124
3489 91 815
4520 2296 519
4625 3263 522
2010 4769 492
2823 3068 354
1233 2673 56
510 1532 577
3778 3568 975
1728 1109 83
330 2516 108
643 1152 605
3973 2864 885
3942 2774 663
1235 662 703
4608 2967 256
1832 4362 46
3203 1416 73
3566 1155 796
3690 2775 569
2136 3294 67
2702 3291 474
763 866 524
3436 648 384
968 3843 11
4602 152 612
1840 696 966
1283 4009 635
3741 4560 687
4739 2132 744
2794 3713 947
966 591 18
1541 4871 203
4495 2223 142
4326 3355 867
835 3645 998
3179 123 993
1188 1602 611
2970 3677 425
846 2545 385
1471 2065 643
939 1172 868
3291 2883 646
1628 482 462
418 3433 181
2682 2875 345
975 3448 582
2111 4746 641
2038 1425 532
1292 4369 334
1427 4849 164
502 927 824
4693 4760 576
2018 3516 876
465 2950 356
4240 2179 96
3043 629 522
666 847 525
89 2315 61
958 1337 396
1185 746 626
4716 3321 77
4462 952 935
3182 4591 552
76 1930 895
505 4220 764
1171 3411 663
3950 2286 228
140 1930 203
831 897 184
1327 4527 821
2744 884 284
1619 4885 19
2715 2683 633
83 1870 440
2567 1590 499
4465 4102 337
4694 2069 436
1002 2560 327
3612 558 263
3230 554 719
487 826 321
2711 3111 972
3787 4440 8
3303 4475 911
1891 2236 697
2852 2614 973
1604 1514 897
3551 2940 499
1324 245 536
4591 2321 817
3706 444 288
2334 594 838
1119 363 729
1811 3016 564
1910 2478 306
3091 3980 126
3744 4683 743
2656 3352 160
2962 4477 16
1791 798 775
2444 1597 112
1748 2220 114
2785 2498 861
57 66 877
222 1763 476
2405 2445 950
2995 4324 777
4663 3999 5
424 2223 300
680 605 799
753 4411 335
4759 3052 904
93 3302 974
4337 4159 301
2267 2257 626
1718 4690 446
3591 4684 53
377 2079 836
1800 4449 391
4150 3528 795
1427 3518 223
310 4077 206
1787 3759 875
563 99 57
2226 4516 111
1953 1942 646
500 384 628
717 1097 458
1219 1980 697
2406 4531 466
4157 788 781
3100 2374 352
2419 2567 244
2664 2755 362
842 149 922
142 3414 98
984 772 498
3912 1349 930
3161 3803 995
542 4187 533
1166 4754 419
913 1328 41
160 3973 998
966 4036 238
3201 1423 96
670 4074 845
1173 111 181
718 4200 608
1828 863 13
3431 2948 237
3711 3748 206
3459 12 174
1480 1002 534
1054 439 385
1498 954 464
2155 3618 6
4879 2944 955
3743 1660 377
4369 2190 970
2327 4442 311
2271 3003 407
1604 2846 687
105 4505 911
3813 1408 914
2980 2487 354
4068 2077 611
2778 4615 894
2861 3317 305
3882 2853 414
1309 3364 450
4211 1048 470
1182 2452 766
1590 4845 639
4828 0 507
1591 401 438
4474 3657 571
3412 3651 829
4224 1132 767
3990 3230 442
1503 284 473
357 3462 380
3248 3173 332
1978 1771 809
3367 819 319
4882 157 531
2475 4494 757
4698 724 92
2063 3771 305
2504 4102 65
4030 4550 592
4485 4578 256
3900 1130 59
2856 1424 652
2122 458 45
2085 3832 299
2517 3382 401
903 2736 149
3623 4522 279
1615 883 533
2422 3257 788
640 2636 686
2089 183 898
3760 2798 606
3153 3436 243
1626 3813 851
3561 1170 240
4606 1686 749
391 4031 803
1805 2164 351
2053 4389 496
1328 4182 840
3036 1963 597
1149 2100 478
3225 3400 605
369 3022 598
4488 1172 3
4470 4434 840
454 2372 231
1835 1262 850
4168 2625 510
3659 2866 310
2049 4263 609
2716 938 650
1065 4641 344
3385 3166 78
3032 2459 960
2797 2086 757
1092 705 889
3560 2298 953
1362 4741 203
3611 2641 299
1486 3928 456
2789 1196 780
3497 1683 381
104 3083 853
738 3344 863
2348 4325 844
3282 2270 380
3399 672 101
3329 2658 852
2013 1972 387
4035 1985 171
3293 2710 993
1359 3825 264
2406 285 279
1773 4226 971
4079 890 152
4738 1736 406
3591 1579 762
645 4136 546
3509 2548 846
3876 4726 58
4886 2796 101
4362 3412 47
1965 2425 860
3597 4687 410
1950 2235 127
3922 1773 515
1150 3411 504
2445 156 510
4256 4513 946
1417 4398 276
3412 2217 676
3688 2809 960
933 4792 485
1611 4554 471
3764 3736 282
497 3632 768
1350 4317 300
89 3211 922
4320 451 364
4306 3111 808
2459 2892 644
488 1945 205
2404 1762 745
2602 877 326
3207 3006 588
82 1230 852
2206 4578 875
4819 2381 131
3534 974 901
4758 2506 91
2701 2801 453
1132 3768 103
1819 2702 523
1307 3668 421
3565 31 786
4772 3729 767
1904 4670 876
4721 4133 954
1119 611 889
1006 597 109
2661 846 717
1823 4270 380
4714 1335 36
396 4533 369
4757 1758 173
1377 625 45
2538 1060 279
577 4008 978
1778 3622 313
4891 1897 319
2482 3003 741
2379 3676 75
1608 1664 295
3283 4511 961
3142 452 125
787 3173 812
1548 2514 568
9 1821 402
3556 213 747
2910 3082 783
1750 2025 741
716 4102 549
3078 478 483
416 4364 27
216 4213 58
1092 980 776
3756 1705 112
3039 1494 265
27 426 769
2979 1929 738
1772 3729 827
4485 2790 48
2132 649 133
1873 805 224
3343 3188 463
3055 4311 319
3709 644 407
3302 329 522
2500 1473 808
1632 1291 487
1711 3783 399
1607 721 112
957 1876 739
4270 4640 51
3911 1576 97
3008 1816 731
2562 2862 448
1304 2799 589
384 4618 439
2693 1426 307
3682 1302 404
2356 1655 646
1748 2390 285
1191 4788 628
492 1090 891
