4100 7962
423 3478 752
3767 340 725
3180 3918 151
2768 1660 743
3452 3686 397
2021 4073 943
3342 12 781
1174 1364 837
3974 3100 540
3251 3268 808
347 2274 377
2337 1584 721
2073 1722 542
2889 1992 384
2103 2304 71
2657 2962 380
1104 1833 708
1357 838 935
3596 2983 884
1822 4072 165
3743 391 910
1286 2299 654
2597 31 126
2104 1406 841
1068 3737 118
2054 1367 359
3436 2890 772
2868 1501 764
57 1084 875
3204 136 823
1740 859 80
458 1197 235
639 496 690
2149 892 141
2662 840 545
935 3079 512
1396 3273 456
116 918 153
959 221 813
3225 2650 585
2439 3059 651
1360 1301 354
3751 2818 466
1765 2304 174
44 2904 239
3270 1198 781
2897 2196 469
573 310 324
1861 599 636
2176 1315 246
4079 55 67
3232 1326 67
2476 1676 725
2726 1177 933
3526 2323 252
2992 4045 121
147 2127 429
2764 3043 744
618 2421 264
2327 1532 592
170 947 243
2205 1210 168
3392 2933 193
4046 3240 355
2827 1402 124
3720 688 826
3592 3955 968
650 2226 96
1341 2047 664
1896 2437 708
2126 2191 403
2913 2578 555
1870 263 820
1514 1030 49
3794 3954 635
2449 3319 320
28 2275 288
1111 3313 802
1616 322 748
140 3359 571
1851 1883 114
1915 2498 873
3583 1478 245
1869 493 341
2125 2345 344
154 2803 828
3542 2564 103
546 3589 804
1274 470 244
3697 2488 372
2125 2493 41
283 785 656
2911 3227 712
2069 3250 856
2389 115 954
899 890 894
1034 739 489
2304 2642 930
354 293 544
3766 2593 555
864 3839 392
2162 750 701
458 16 436
1868 587 87
2105 1227 716
416 2130 737
2304 825 544
3997 2901 500
104 2901 4
1084 1081 883
2004 2264 40
1722 2933 442
971 2088 802
981 2644 93
1690 1791 390
3671 3823 992
985 3680 601
800 2234 734
3285 2216 273
210 96 792
2815 3713 391
4068 1798 918
2856 2630 501
2745 2032 231
4097 770 638
727 809 994
1173 1414 509
940 887 552
302 1899 173
911 127 688
3596 648 508
439 3049 877
2148 275 669
2464 3365 135
3480 3100 108
2715 1439 322
758 2560 478
200 2274 37
584 2323 269
4020 2423 534
1260 1517 456
1169 3111 605
2847 2783 246
2802 1476 734
4049 335 878
3242 777 396
3254 1962 906
2752 3343 207
1372 2960 53
2342 1280 743
1892 3837 457
1319 3922 360
1657 488 531
3098 3578 596
181 2752 142
3220 687 642
2551 3505 563
2614 3043 243
1591 3218 481
519 1643 638
42 1719 717
3159 302 688
2717 286 570
1908 2657 241
2798 1181 883
1344 249 694
2479 2048 190
978 3600 118
131 3632 679
1947 3493 539
2319 2248 670
3966 2671 593
2334 1106 792
1334 3081 379
411 2610 826
78 968 28
705 1227 260
1812 2192 451
1451 2740 916
200 1694 983
2235 2532 496
3083 3078 324
1402 3383 809
3155 1849 584
2087 4080 203
1107 2956 832
3390 1711 874
1101 3664 109
303 2920 409
3100 3117 334
3320 598 584
562 277 626
3925 2962 116
1393 244 997
958 2609 85
2025 1365 844
1277 1555 22
1641 3064 879
2011 1456 927
2977 3327 753
2435 3839 249
1800 872 325
3737 2924 703
2896 2955 346
2151 2862 864
364 3400 866
2071 3747 255
2908 1172 926
4032 1960 599
4097 905 646
67 971 922
2366 1611 764
3818 2057 461
2035 2437 160
639 1763 685
1612 3995 741
2271 3684 339
2694 2407 616
3272 627 108
3371 3330 859
1273 1459 325
3577 1541 351
691 3267 510
2798 3338 610
2017 2437 422
3552 3128 444
1087 192 801
3847 1633 10
1566 2939 441
1059 1761 630
1440 3832 810
3068 3180 46
2605 1904 578
2997 1734 216
742 24 316
2765 1919 340
1661 1023 171
254 53 901
940 2775 770
1785 3077 554
3540 1703 611
2822 3621 57
260 205 239
1698 4094 497
2856 1644 570
206 3747 864
2067 1833 586
72 2401 465
2360 1229 272
472 3291 102
1198 3805 175
410 1878 681
3294 1286 915
2879 448 187
3548 1861 440
1456 1190 753
1949 2927 392
3437 3607 170
2192 331 938
1605 1830 862
3757 78 929
1858 3556 430
3318 951 692
3283 3442 857
2271 2311 981
1815 2568 456
1782 1394 698
3693 1141 29
972 159 287
2868 1406 913
2733 1609 534
1485 103 683
3618 3507 709
638 3988 719
4043 3760 440
605 1887 3
3922 447 265
2056 1870 199
4019 41 396
641 151 610
465 3586 373
1913 3773 351
2418 3943 537
963 1043 907
2957 593 463
2995 559 589
1159 375 530
198 3461 915
3625 2804 244
4060 2964 681
384 3839 780
3147 2891 805
21 1488 538
3815 3641 251
446 394 536
2570 2070 902
2820 1237 527
1742 541 521
272 2988 867
2525 2267 143
2519 488 358
1862 12 960
1302 1898 224
1016 1165 413
839 3665 960
3258 2485 958
2732 1570 463
3518 2122 166
787 2051 575
3790 816 641
3854 2462 366
3448 1369 843
32 1947 614
1892 2153 567
3250 3907 845
201 1273 484
1995 495 845
1322 3912 442
1417 3022 775
1981 3326 412
2485 3297 305
2856 1701 422
2645 1718 956
3670 556 747
3650 937 120
3992 1384 513
31 2120 931
3828 93 810
3248 2165 755
1549 1702 151
1953 2905 692
1889 2792 710
2995 1507 333
1696 908 801
2307 2554 203
3394 2553 244
1661 232 776
2642 1201 145
555 3062 377
2782 3304 974
608 3048 384
266 3631 43
836 2693 932
2701 4086 367
2992 889 871
2426 2506 410
1959 212 318
2860 1060 481
3952 1046 784
3375 2921 805
793 3706 515
1605 819 1
3953 1630 568
3334 3418 845
1529 2998 116
1957 1157 779
1477 1293 279
295 3582 997
3974 4070 816
2847 1176 679
3754 2787 285
3389 2275 22
3617 3289 825
2059 3841 832
3707 2408 727
1206 2900 925
1724 1397 468
2975 3957 589
1565 3345 617
445 3231 275
2731 2293 866
2436 1424 142
1716 658 783
1314 1110 928
3802 2581 612
1056 1144 853
2037 3839 149
2727 1105 924
1461 3082 274
2021 3680 270
2123 1676 445
3594 1824 258
863 1662 76
2421 38 700
2881 1845 686
2922 260 106
1969 2514 769
2765 2467 306
874 3648 618
1823 1477 67
3701 2916 212
3229 282 531
1800 1352 673
2997 3539 586
104 1120 7
1245 220 686
1500 271 762
2177 1534 979
170 1982 775
575 2026 322
2508 1167 552
3072 1320 330
3858 1421 606
3044 1695 938
3972 4072 49
1049 1400 893
1622 2999 95
2293 2433 126
3779 1102 491
3650 1821 481
2915 3878 204
2707 1562 198
852 3047 720
2999 3951 62
2752 1247 155
2935 3908 491
821 1228 288
1115 2423 153
2792 2418 863
2257 129 387
2180 3694 926
2008 422 494
2874 1266 810
2987 3349 185
85 2983 156
1974 3902 959
69 3779 120
1243 2935 191
153 3484 816
2984 2424 852
776 2017 127
2274 3456 889
12 3458 480
1639 1879 632
2278 3356 481
3899 1999 184
1443 3344 474
1695 1075 693
4078 2623 187
1804 3638 615
3861 385 629
2952 4099 100
3463 3682 64
1131 841 646
3484 3089 204
1106 660 252
1010 3073 542
3486 1288 201
2669 2619 418
2262 2090 198
1632 294 354
601 2251 67
91 2578 431
1610 2797 354
1352 1843 215
2998 3279 933
2877 365 752
120 4061 752
2381 2752 601
3068 2994 461
295 4026 238
2898 2952 694
3927 1284 264
2975 3314 445
2431 3895 566
3501 3397 274
399 1220 279
1120 2458 210
1486 1425 750
672 1162 492
2482 1608 996
2545 938 837
3221 2456 151
837 1450 211
3267 3624 762
556 1014 513
2915 603 871
64 1917 809
2531 1823 633
3301 816 802
3969 2321 142
3803 3989 468
3743 2286 990
1702 3930 622
700 2470 161
2685 546 411
876 4012 807
1500 1310 979
1708 1541 388
1638 1652 587
3832 2857 671
1792 2523 461
3646 1859 8
1701 756 468
3998 1409 807
2844 3406 738
1412 1549 796
3583 2017 500
2287 2591 229
1092 1076 180
3596 1710 337
3477 3588 279
2740 2996 501
2143 3459 994
2946 2936 758
2476 1747 416
340 3043 262
1255 2459 740
2380 3297 963
3583 2956 224
1875 10 623
1234 3818 122
2681 3906 506
3757 617 105
2970 2835 488
1143 701 792
3947 192 263
1170 905 222
2753 3660 253
206 3126 615
2722 1308 185
3454 3082 970
2318 1401 620
2120 3580 347
3961 2513 233
1757 1330 315
3457 545 48
291 2014 844
3206 2628 640
3165 716 842
3372 3428 717
3146 3183 540
578 1352 438
3920 3411 553
726 2636 899
3420 1475 92
3384 712 557
2106 613 833
2841 2446 424
439 1874 963
1912 327 165
1417 2839 365
68 3833 565
1227 1399 445
1629 3527 185
1845 1786 687
1477 3779 698
2289 2948 988
3743 2474 783
1688 231 543
2671 1604 717
2576 921 350
355 3857 837
3545 271 323
2663 328 981
363 712 218
2576 3266 247
3356 3209 646
260 391 990
1453 3179 584
2995 3465 69
3338 549 48
4064 2903 908
1666 589 412
3016 3604 722
2483 2438 591
3456 3499 561
2206 2079 270
2347 1717 113
1003 1221 840
2528 2024 923
1132 1215 906
2738 2829 769
1937 2129 813
316 2157 222
3009 787 287
557 3131 839
3467 2683 444
1619 2120 985
2107 1044 375
689 310 267
218 1298 697
50 988 813
1186 1929 290
847 1292 867
3702 1456 16
1478 3138 511
1502 2964 159
2440 1692 140
467 704 322
2871 4040 149
2111 3512 792
1617 919 608
807 1641 650
1152 2773 319
497 1397 72
2021 1076 241
213 201 812
2796 23 956
658 2130 781
1667 654 868
894 3583 754
2571 2878 853
263 460 556
4015 3859 226
3115 1221 492
47 1402 15
3661 2073 61
1405 3434 113
2974 121 850
1729 753 946
1082 1183 740
1704 1857 88
3338 3303 192
2491 899 262
304 1931 665
2346 3398 303
1531 261 798
3380 3783 180
2656 206 221
97 3065 421
491 3193 154
2171 1544 954
443 2651 570
2194 435 763
3464 608 308
1055 516 216
1682 843 190
393 2669 335
4086 2204 244
1152 3268 408
3981 4090 595
2600 1131 212
472 1302 211
371 1781 698
2099 3883 614
3134 177 757
1347 349 292
851 508 4
2881 2154 154
3197 2229 442
543 579 262
943 138 279
1301 1691 128
3537 3915 633
979 2503 705
1705 1542 14
885 3155 710
244 2782 726
1480 873 457
1913 3412 746
1381 3976 105
3310 923 406
1399 2263 562
3787 1666 681
682 3534 497
4073 2308 764
3204 1797 457
2632 3902 221
342 764 264
481 2667 904
1770 3478 220
1967 3332 816
3709 1913 709
1378 1429 44
172 3178 471
2204 942 340
665 3979 243
2728 1066 767
2237 228 587
2474 3342 960
650 311 362
1958 3179 158
2426 594 588
3841 667 654
4000 3108 207
2155 1468 748
354 2472 15
1920 3565 881
311 1773 637
345 3568 370
803 2005 885
4089 623 732
3182 3957 303
1535 1599 82
3099 478 247
2964 111 325
2508 3522 361
3310 4059 215
1324 2432 959
3926 2425 968
3104 2859 706
1033 3778 607
3186 1729 983
3013 3265 344
1819 3700 376
258 2291 673
1844 2796 82
3094 1039 504
3876 1477 40
2792 2676 593
1566 2338 213
335 4005 127
2708 245 329
738 3325 993
3578 2001 288
3391 312 425
3508 3860 620
363 3444 931
3153 172 550
1352 2559 514
3724 1332 562
3985 3921 722
2690 40 662
3255 3418 525
550 3078 307
993 1405 766
807 334 900
1404 2119 139
1829 1999 966
720 1507 646
1400 3886 232
1022 1175 87
1388 1404 9
4032 794 673
252 108 234
1651 2596 885
859 1851 31
274 2898 638
2321 1696 576
588 1094 874
28 927 841
3599 2685 314
1021 1639 677
4010 3416 774
4078 1455 987
2110 1326 232
804 1557 766
584 910 54
3208 1021 149
285 2479 659
2902 61 883
1538 249 558
2962 1930 738
3016 1121 455
2314 171 576
1749 316 3
2458 1042 96
2324 1621 358
2387 3570 62
1517 2061 342
1912 2916 692
85 3916 215
3499 2967 562
548 1320 532
1075 3052 145
3871 3839 802
1594 2711 8
2852 3136 842
2149 454 150
3331 2453 215
2414 1013 61
391 2078 886
854 1395 322
3997 3039 821
273 1470 263
1848 2896 729
906 1416 356
2579 2843 966
2612 1073 90
2394 1528 615
3264 1238 371
244 125 352
3499 1965 353
2521 607 192
3987 3025 519
51 1698 111
2110 3690 662
289 2369 209
2593 1121 99
1855 2822 966
1039 1412 352
1603 986 427
1047 3051 488
3644 2727 717
738 3210 71
1767 4066 941
872 3026 334
2929 3784 861
1851 1722 478
2320 1294 876
2772 2520 449
105 213 960
1569 3643 900
559 3012 664
2313 3732 214
2277 3800 893
1252 2453 656
3928 337 115
2879 3491 457
215 1575 55
4017 138 808
3111 2534 418
2193 1900 789
3148 2441 405
506 2654 13
1314 2164 501
1416 2506 695
3712 851 229
4035 3231 182
280 3345 210
2139 2287 559
3099 70 610
672 1847 918
3320 1666 469
805 1874 724
1865 1527 509
3804 2095 220
2577 2254 228
396 714 3
1259 1851 736
1347 2405 863
1071 2686 895
2698 3162 660
2144 3168 526
1827 3355 531
364 830 924
1470 2683 426
2703 1497 423
1062 3295 387
2462 255 720
184 829 765
95 486 320
1088 1127 36
1407 2884 305
2999 933 925
2618 3385 335
2078 1922 866
811 1889 232
1553 1168 661
2012 1753 213
325 3409 226
3605 2593 12
2053 257 841
2651 516 461
701 651 669
1646 2656 33
1093 3282 614
1508 3684 561
2226 2352 437
3776 3613 375
2074 2408 749
2448 3942 613
3410 2828 615
3294 667 374
2502 2088 116
2345 3489 812
3591 789 940
2041 1157 559
2848 1735 777
4088 1114 518
1217 220 580
306 1853 693
2787 794 20
2228 473 364
3228 2977 401
2848 1958 882
2384 3479 167
1138 83 226
332 1871 893
3530 1422 86
702 3472 437
915 2090 195
2747 182 744
714 1443 402
682 2578 605
696 2915 700
762 3816 536
3484 589 138
1444 2030 361
2841 1787 495
2828 1226 694
2381 650 640
3806 3969 24
1797 1247 185
560 3240 883
576 3858 446
939 3594 443
166 497 150
2471 280 765
2388 50 707
2971 2556 584
2236 1823 56
1406 2404 224
4041 948 558
1438 2861 970
1624 539 111
1182 1088 389
684 2836 904
2995 3914 369
1815 2064 642
2862 2507 32
1438 270 634
1755 3211 51
2086 2058 148
2682 4062 954
3369 785 96
3931 3418 286
233 3649 259
1723 3974 244
2154 1740 821
3455 3036 409
820 604 859
2854 3863 851
1696 2956 669
3885 1664 119
2941 3732 528
3929 935 374
930 915 666
1606 1004 367
2348 2658 416
2576 2817 584
3871 3328 861
1284 762 563
3134 2540 407
1374 919 795
3170 2715 982
1022 2711 427
1605 245 973
2454 2627 762
1581 3690 350
2581 1620 293
1457 2657 899
2410 2828 234
3932 3650 473
2448 2323 651
735 63 179
450 1578 293
67 870 873
3867 1102 321
2227 1564 238
4076 2073 276
1013 2883 998
1004 778 482
1017 814 495
3391 299 72
2200 3845 785
790 3425 47
409 2510 541
70 398 612
1110 937 327
980 3977 83
228 328 879
2157 307 818
1238 2487 178
1554 3438 581
818 1689 784
1680 841 703
4085 1143 218
2259 3049 611
2361 1374 307
4000 2886 37
2976 2945 370
48 331 824
277 1756 744
2550 272 461
2438 2966 119
3445 320 634
536 1708 837
334 3590 877
3287 2318 899
630 4052 618
1777 2657 152
565 3545 460
1140 3952 32
324 1817 17
56 3997 345
2568 1394 361
3043 1213 64
1142 604 139
2936 1481 422
178 777 946
3738 2941 136
1939 3106 387
452 2522 974
3900 851 359
4063 519 396
2762 1723 83
834 409 351
284 714 803
959 52 53
429 3497 790
2746 1626 812
3647 1614 162
3064 744 143
3016 218 261
619 1002 695
2052 3886 189
3902 1657 671
386 424 962
1487 62 836
3075 3193 550
3011 1113 793
977 3634 772
704 1036 615
1059 282 825
3343 2307 311
1211 1277 88
3349 2985 36
2392 1494 225
2827 3966 301
2004 3746 120
143 409 453
2369 2700 835
2325 2006 105
484 4023 619
1534 3472 761
3734 2000 283
1960 2520 320
963 2061 361
147 2014 784
2354 338 952
1407 2897 676
2112 1311 873
1918 1870 36
2076 2971 117
3396 1879 729
1015 2241 545
1822 1135 186
2451 714 382
2984 1396 813
1922 2713 985
753 2027 558
3036 2011 620
3853 3279 999
675 3036 588
2720 733 29
2456 2948 183
2895 2401 304
1925 365 733
1200 1651 557
1520 34 110
729 2486 758
3929 3966 730
2778 2178 719
3307 628 948
844 338 272
4079 860 768
1272 911 421
170 3239 226
611 2887 443
3194 212 682
2443 538 935
1298 1002 108
3393 3099 866
3628 3969 407
3967 1321 695
2526 108 314
3131 682 723
1711 1149 992
495 2511 29
2999 1535 13
2618 859 566
959 1704 314
1311 3431 263
3319 3474 659
1282 2793 329
945 760 582
388 3536 183
3118 1708 800
2698 902 495
82 435 59
2689 1627 886
1652 1116 602
3060 2551 150
2435 2452 173
1720 2224 487
800 2763 352
3257 1711 791
2692 756 684
3304 1510 669
613 3356 136
434 862 831
3149 1625 195
98 403 255
3772 1244 418
2349 586 820
1853 3377 292
1895 2192 818
3130 750 269
2294 2233 251
4044 993 237
1289 3677 686
2424 2911 893
1974 4033 334
579 3729 33
743 4077 73
2758 695 639
2494 1710 915
534 3524 493
52 2809 392
3364 1884 930
750 1562 799
2877 1181 398
1292 2068 781
1924 276 115
1474 2811 65
2029 449 284
2605 98 923
2688 1638 940
682 2629 234
2203 28 165
3268 2230 861
1067 2158 168
989 375 218
3751 979 224
3835 2603 253
3365 1453 727
768 401 933
3587 904 28
1476 210 352
1316 2568 370
2833 921 524
1605 2897 821
2325 1079 487
359 3981 459
2051 2171 280
3439 1588 322
2219 2261 682
2925 3072 300
2777 1741 97
1359 3983 726
3685 756 62
3314 2377 129
2151 3484 692
2584 4052 362
329 3226 925
2831 2523 43
3757 849 923
2509 4044 948
1762 1410 61
40 3010 299
275 1705 670
268 1144 86
2802 1854 481
3791 1461 424
3370 1321 294
3545 3975 172
2171 1511 949
2348 1953 958
845 625 754
1741 186 603
1921 995 878
3116 3415 325
2283 1468 386
2883 3030 683
1370 1167 677
1495 3121 274
3266 2144 945
2543 1824 282
3562 543 413
3401 97 445
2430 3200 903
2063 2242 373
2043 2965 683
3220 3927 840
1347 721 339
2346 3432 235
888 2581 459
170 2984 879
1418 2249 120
1655 3781 344
2907 895 706
2015 3377 449
486 1655 574
1994 3884 811
1116 742 150
2215 2210 290
1415 1776 857
3326 111 156
3385 1527 250
2604 3781 92
3732 3370 134
1329 1542 750
18 3880 614
3569 2330 241
1622 1436 905
3836 3831 357
1261 843 460
2991 2195 23
161 1825 372
1071 3098 835
2347 3300 878
654 2829 360
3770 2031 873
3090 2420 829
2673 1531 788
3175 1131 419
3248 332 24
3150 1464 102
386 2982 946
840 848 971
2157 871 660
979 3936 853
3863 960 518
164 1208 43
3965 2887 783
635 424 8
20 23 479
3800 2909 348
3733 1924 213
1203 237 372
1130 1267 906
1595 2939 76
4098 719 126
4041 1090 431
2338 1324 70
735 562 852
1656 1804 821
1951 604 773
3293 2837 48
3065 2979 925
934 1614 462
2859 542 115
3692 920 770
1844 45 319
3601 364 827
3797 3817 515
1551 3128 325
3265 2247 367
2273 2582 174
2169 2457 181
741 1033 774
2006 2579 587
1193 3108 267
3226 4074 975
3534 1126 444
557 3952 132
1399 4028 93
129 4059 161
2957 3332 448
3757 357 48
3528 2513 144
3790 520 191
2070 3751 855
525 1700 682
3625 2209 150
1650 1692 572
3515 1116 562
1276 1574 368
3318 3652 42
1549 3905 303
1895 3547 589
1048 2969 400
1009 3979 906
1167 672 757
3076 3178 356
1234 2276 167
607 2872 217
811 1985 835
1879 554 705
1060 2012 407
2347 1667 450
1464 171 846
2614 1857 699
2356 3084 219
3111 2859 745
655 1562 369
1450 374 994
3794 1095 273
1216 211 123
2657 3946 827
818 3677 406
816 3974 659
1788 2960 13
3286 917 994
3808 303 862
1156 1073 539
1371 2404 369
3845 4021 608
3324 635 612
210 2855 315
2672 2176 884
3216 399 416
2119 1451 982
149 3869 749
3992 2003 644
3707 2819 789
554 1866 464
2277 551 524
264 4068 183
3028 2833 888
3166 1518 334
1839 691 719
2997 3903 479
3449 42 196
1030 3850 174
3385 3284 487
1020 2543 354
2219 1708 504
1172 3186 778
1589 663 269
3593 591 789
1168 625 824
3033 3567 980
2793 3249 522
836 136 783
1428 1306 489
4088 2979 898
477 2132 570
980 251 747
1096 3305 815
2145 293 410
3502 1056 511
2109 1624 63
852 2805 788
1520 518 576
3750 999 319
2829 3095 538
611 1381 431
2304 1037 706
252 2750 986
1887 2431 546
709 3607 127
2618 913 326
1550 2794 964
1819 2917 138
337 1502 147
3967 3649 874
1782 1546 42
81 3266 546
2321 1721 424
2166 1611 617
1195 998 476
1837 2617 208
2500 372 246
2133 1826 982
2474 10 975
4085 1172 652
3439 2957 359
3339 3559 809
2717 2870 500
2995 1579 145
900 3075 277
398 1831 423
191 3302 681
3958 3005 783
3844 1423 751
3050 1416 343
2113 3855 563
123 702 926
1446 1728 912
253 3166 63
329 1080 29
3677 1365 92
2473 3294 356
3707 65 781
957 526 385
4033 3042 646
1592 854 8
3162 1853 83
2567 1026 370
2453 27 125
2826 2776 180
1684 4061 731
813 3458 987
3956 4009 672
2170 126 384
2021 1385 520
2729 2024 655
507 2078 63
1436 4022 401
3641 3622 77
507 3884 820
1715 3700 151
3145 1821 38
2967 2752 551
1986 2624 101
