4500 7815
1911 3117 856
762 2974 97
4106 4036 59
353 282 34
134 1025 50
623 4449 736
3891 3062 303
2605 1275 990
4197 1414 753
1006 3745 654
1069 1125 256
171 2498 866
3122 769 884
1295 3773 618
972 1971 254
1794 2691 454
3323 1387 687
1861 4321 447
3068 3020 123
4199 2371 849
3257 2549 313
530 1780 676
306 3410 543
4275 90 680
717 755 773
3486 1210 951
2308 1233 328
4188 2496 371
2384 1506 639
1954 1279 774
2418 312 854
1885 1636 44
1277 3961 293
1206 3107 275
1543 3048 420
1306 4119 901
2813 2627 349
744 2325 386
882 2883 849
3513 739 981
1398 2517 558
2569 1960 314
3401 1689 687
903 2883 111
913 1854 63
531 1006 101
3937 1998 651
1943 2244 319
3658 192 925
3829 1576 325
853 185 226
3862 4182 730
3471 1441 609
3571 2207 980
2992 560 588
804 2299 785
4070 3618 774
44 2176 782
3078 1006 114
2902 229 609
2807 253 376
3522 1263 718
4374 3334 667
2238 495 258
1477 4229 72
3581 291 819
3359 565 740
99 807 563
305 4165 188
1680 2506 335
1994 364 53
2718 1972 887
2109 1174 197
3281 1569 411
3895 392 360
919 3683 198
955 206 625
4105 3374 497
3516 3703 188
2947 3184 514
1250 3214 767
4289 3732 7
970 1249 895
913 2017 492
3115 4071 274
1864 2857 788
3344 1199 329
3915 395 482
3933 3945 173
1173 758 913
3835 2352 253
3707 2538 784
4287 3877 213
2224 2478 502
3956 1882 530
2580 1771 424
2587 4253 620
2001 1646 726
640 2559 584
190 34 72
2164 3214 74
2125 1284 521
3117 4425 422
2591 601 383
901 2390 615
959 3863 638
26 1752 223
287 20 227
2868 209 669
3918 3037 507
286 2164 108
1127 3583 826
386 4351 569
1025 2173 913
4215 2951 660
2938 538 459
1801 3590 136
4064 4289 944
3534 4237 545
2501 3505 448
2613 1189 574
3174 2381 915
1235 243 500
1169 2818 498
884 2097 202
1268 4369 456
1158 490 72
436 772 370
1056 3385 199
1556 624 232
52 1842 779
3749 4351 928
1207 1179 276
3528 2166 590
412 323 783
2097 1195 458
3958 3598 155
605 3584 703
787 491 457
2578 943 674
2169 4481 887
2041 2940 845
1675 140 673
826 2645 84
1171 2625 559
109 2295 896
2913 2217 416
4066 1663 251
813 4171 831
1496 352 347
3842 4181 855
4357 1389 391
1036 1191 935
3957 4371 104
1363 2345 916
3834 3467 125
4211 2581 132
3728 431 233
3305 1244 655
2825 2519 84
792 3773 979
3525 4109 155
2335 2993 873
1065 2663 23
3091 55 236
957 3588 904
2271 3044 710
4439 1729 684
770 1856 540
3805 3139 232
1225 1897 921
1562 3512 360
960 3025 51
124 3959 124
3771 3107 902
1705 3127 564
1464 1857 100
1690 2370 664
4475 2821 349
621 1657 336
3171 1913 212
2356 3445 627
4371 1812 865
3024 2572 843
4234 2913 642
3124 1193 557
218 464 336
3828 1579 532
3778 858 22
4334 1905 685
1456 1420 908
1652 3235 329
2638 1801 101
3243 1837 950
3291 3756 808
2794 682 602
967 1214 808
2015 2839 124
3726 3430 46
1973 287 296
354 3133 285
4266 4475 871
248 2991 596
1086 4258 367
919 2370 294
600 461 684
3217 2965 423
1282 376 413
1282 2735 446
4234 2614 292
1465 2599 831
3035 564 927
2727 1105 714
1068 2897 755
3646 2088 146
2349 3368 719
2948 2868 380
2370 3847 126
1112 4460 556
3476 3799 628
3063 1068 708
3915 2958 528
4161 3096 332
1412 1084 109
3715 4240 136
3513 1204 106
2686 3029 497
2816 4176 323
3758 1701 476
3926 4311 406
4324 3432 715
2188 933 611
1260 1101 219
100 1358 800
2924 3345 6
3553 3806 53
1840 1550 491
3773 3878 465
1615 2839 392
1876 1912 236
2241 3999 447
4203 3140 1000
3064 2500 955
1932 3875 11
1989 4450 398
4267 2035 614
3599 862 998
1653 1895 600
2825 3216 265
1719 1185 949
4113 986 14
2294 726 839
1052 3929 947
2242 3480 446
722 3245 233
733 2775 454
1870 2404 882
1724 4118 789
2015 4206 691
4055 3460 288
4234 4455 522
2924 555 234
4339 3914 913
3671 780 65
152 3288 362
347 907 686
1973 2659 226
3521 1216 413
2317 3037 30
4242 3747 815
1099 903 517
2080 16 677
4440 4233 515
3063 2982 257
1646 3308 429
3524 2940 951
181 3184 186
142 2132 866
309 3551 921
3670 141 905
358 3680 781
3755 4488 617
2230 2738 136
3154 2510 99
1603 2144 550
2132 4063 147
2720 824 689
3460 630 694
3384 3839 741
1809 3979 178
3039 3047 920
1383 2536 348
3329 105 416
2287 540 44
4201 593 355
703 3227 237
2201 3709 453
51 2930 581
1200 2304 116
1252 2932 891
2548 422 867
688 704 114
1150 3935 730
1648 3 995
2095 2973 896
3124 197 906
765 1451 360
3031 1081 185
4475 976 836
304 2044 1
1266 3238 582
2155 3108 423
3767 2422 435
4158 2974 595
458 3744 174
2908 629 890
3742 710 265
4141 3816 98
1806 2600 646
253 3771 713
580 3766 310
2817 3852 462
1004 1346 540
2599 3930 659
4453 2926 785
1076 541 832
3975 3995 615
315 1286 740
2832 1266 361
1209 1370 378
2244 773 546
472 2658 547
2135 1589 359
3671 2356 685
4059 3054 35
708 1769 179
3871 4015 481
2490 2829 439
2337 1072 865
2004 183 469
2460 1453 400
910 313 160
2692 2647 315
4177 2322 454
3007 2705 177
297 1260 705
2125 3995 949
4031 1732 506
467 737 576
3773 1582 217
1790 2576 942
638 2706 805
2711 2134 89
658 763 172
3796 3777 164
1201 2982 593
245 1722 33
4290 2235 498
2888 3230 920
4439 1634 905
2768 1690 379
2787 197 672
442 3686 597
2519 2837 18
3968 830 637
1734 2964 878
184 4336 116
4431 2615 625
348 1354 585
811 3614 13
1488 4004 451
2585 2542 813
2778 4368 120
2016 3438 435
1340 842 867
2167 1922 66
1134 4428 937
3327 47 582
376 2044 720
949 2219 126
1892 1556 784
1523 266 939
1142 3563 867
117 733 732
1820 3041 746
4338 1253 593
2610 1648 827
2315 4022 299
3964 78 125
2578 3333 469
1810 3532 282
2672 3654 522
1322 128 988
1415 1370 188
3561 702 307
330 1766 74
1197 230 930
1750 1179 895
503 713 177
4045 2835 944
393 3604 917
1256 241 719
1504 1186 874
3308 3901 158
2062 2184 66
1789 2185 822
2090 499 754
1294 3193 430
3793 1457 863
4292 1825 831
1526 3219 620
1917 1249 234
3899 2328 228
603 2652 779
3463 4130 539
1942 1522 994
4048 488 620
3148 3846 680
591 1777 198
3871 1500 787
1076 121 360
2516 2068 767
2599 491 257
1069 3598 425
2062 485 451
2176 637 497
3533 402 680
305 4049 441
4436 1421 184
2694 262 630
1317 1909 318
887 4003 525
1430 800 24
3406 1844 418
4392 747 884
2291 4129 957
2036 118 713
2090 2518 885
3885 1611 740
576 702 46
708 3254 585
640 4040 39
891 4007 621
3362 2684 787
3631 1028 328
1891 531 854
4053 1514 280
1484 1032 469
2266 3659 796
1288 1919 645
938 1222 521
1803 2614 447
2092 3920 798
3660 3071 754
2736 3422 105
411 2442 898
438 1638 523
94 3854 171
4414 2161 47
1128 2242 394
2555 290 469
4220 3744 597
214 3032 127
3352 4459 388
3741 3557 8
4028 1376 897
641 3531 322
4076 3782 29
2949 2728 41
19 1283 436
811 2000 973
992 4373 568
2446 3020 201
1887 1378 667
1339 3173 302
2433 130 195
2043 885 417
589 1383 73
996 1724 104
2259 464 839
1191 1954 214
271 2194 997
1883 2391 711
2124 4030 490
2128 742 84
1281 1899 219
2972 3625 398
2553 211 411
1261 2941 215
57 2689 303
1488 3756 949
4178 3545 729
2613 3949 436
2917 978 281
41 335 936
444 1525 144
4175 284 471
2802 394 761
1042 1526 587
1304 2436 978
4287 3577 991
1440 601 207
2002 2272 673
1467 1446 398
1948 43 789
1733 3833 742
187 688 859
115 1204 64
4085 3070 202
4453 198 822
4055 862 94
1136 1313 52
2087 3964 662
3487 637 763
638 1802 724
3030 304 176
4128 2928 380
2595 1395 847
4169 2125 844
2247 2200 381
4089 1747 284
4246 3666 32
3360 2351 357
4453 4125 922
1262 343 506
1416 1075 878
4320 3869 942
3260 979 142
2406 4205 258
3220 1568 997
4167 3147 976
2135 3279 232
1675 3634 6
3252 3574 426
4219 886 588
960 205 949
861 587 574
2643 907 300
2686 2229 377
1790 3138 204
2204 1803 799
2397 2861 258
1916 126 53
3362 2395 569
1297 2163 863
1654 2562 596
2360 3317 373
2649 1998 677
2264 644 485
104 608 16
2857 1604 279
2290 4001 711
1286 692 406
2535 2573 923
2281 4214 828
3816 287 434
3265 1483 578
927 3788 152
3825 3346 507
2976 2292 658
2218 2016 741
2286 676 457
356 3331 752
2049 1210 755
1646 1001 490
2399 1838 680
4177 3998 171
2180 371 320
3790 996 907
3431 1670 522
412 100 708
3339 1783 645
1432 3581 564
3875 3434 329
809 2867 299
3333 3866 282
1313 2274 614
4235 406 227
1028 3192 286
141 2350 662
4392 201 272
2106 2305 51
1137 3568 283
637 854 155
2741 2232 544
18 4006 755
708 540 237
4222 3383 611
3516 3325 944
1071 4225 227
1481 3414 348
4178 2761 495
703 2702 172
4244 4012 834
3745 3517 845
866 499 920
1350 4082 336
1439 3180 39
4302 280 240
2350 2111 284
1630 1206 911
4391 3748 851
1378 3388 247
2218 1188 270
1868 4335 198
2191 2141 638
318 329 419
1794 230 43
468 596 791
390 3918 452
806 137 146
1254 1321 461
387 3740 450
1533 2579 740
2337 4104 429
1369 2280 870
2314 3935 136
2238 2945 276
4075 4170 445
2109 4217 963
1874 4442 840
1151 153 363
2739 1025 293
1185 704 522
3999 4372 882
1939 4266 195
3531 1590 867
4122 852 401
2833 2564 362
66 3373 809
3700 2377 240
3338 1274 749
3834 4193 45
3202 1115 220
706 2215 502
1219 3901 100
1282 2366 776
1439 797 751
1129 341 417
961 2844 639
2034 2978 926
4031 1280 764
855 3637 374
2140 1471 128
4483 3143 760
3015 1438 191
3265 2816 799
4249 4334 580
4304 3536 928
3395 1411 499
3912 783 656
863 1820 397
1615 3277 255
765 3752 203
3769 1775 347
3218 4327 798
773 1713 381
4425 2188 256
1254 1526 775
2164 1397 940
2557 767 310
3316 448 964
3484 2003 223
3269 738 766
2317 3201 522
4416 2870 368
2238 2638 207
3325 2902 553
3033 1501 166
169 4015 447
3948 2585 289
2448 331 843
2758 2593 895
4034 442 454
1029 2455 605
3311 3500 554
3243 3458 590
2290 765 239
540 2156 622
393 1812 376
1964 2365 933
3729 1446 715
3395 1488 241
2221 1557 885
3387 4439 855
802 3547 545
4425 4281 216
1259 190 569
1399 928 871
456 3668 862
4372 3588 476
570 1672 68
940 3776 560
4355 2690 330
4186 2260 721
2474 3489 780
964 2293 290
1469 552 507
3718 2548 683
3750 319 355
2817 1584 484
1125 3414 305
672 2795 574
2198 4072 611
4496 1747 821
3595 2707 831
2534 1529 147
3170 1959 647
4279 1500 702
822 3953 674
1739 1388 990
2126 2819 255
2009 3437 90
3148 4331 113
3590 629 316
1468 580 319
4478 2779 639
1141 934 616
1292 1026 185
3071 151 29
1277 2757 796
2363 136 425
771 473 207
2074 3311 517
1432 810 698
3785 1238 24
1110 383 571
3114 1695 419
1663 595 856
842 3363 618
1149 355 297
1657 4215 420
50 1432 471
1525 947 891
2781 1241 398
2220 3546 834
2114 3353 797
2075 2530 850
4054 2904 182
779 997 755
1720 613 422
561 3697 195
1638 544 44
56 1486 708
3547 3159 341
2853 1474 56
1183 2949 486
1782 4297 919
1796 2974 752
576 2184 891
486 4413 467
4083 4 550
3764 2255 218
1462 602 403
738 2965 388
1974 1067 723
2871 1973 114
3810 1797 130
371 1652 583
880 2026 766
1677 1649 218
2077 2318 664
3326 3692 858
3509 1607 386
2644 228 554
394 3858 431
4271 3873 724
3992 3840 525
2421 4339 875
2969 2693 804
3151 808 455
432 2754 258
4304 2562 705
3189 1373 581
861 4309 186
3837 1241 164
4228 1264 296
1998 3292 908
2997 2309 987
892 2380 426
3865 2871 928
1388 66 127
2046 1161 600
1558 2816 961
3227 3772 971
2266 4145 283
837 1391 302
428 1268 123
2559 778 195
2920 3490 732
838 3591 802
2680 4376 234
2070 4208 866
896 3645 922
4392 3430 469
4276 1663 824
2943 2925 538
1815 3957 523
4317 2342 452
4113 277 975
1907 3717 411
2497 359 128
2427 3064 613
3494 162 1000
880 3286 723
3026 22 670
4184 2542 413
3287 2305 947
229 1441 488
1561 211 986
2240 369 590
1113 1208 418
2069 2802 90
2912 419 745
3834 967 206
3917 3204 946
463 3446 140
1565 3648 218
3348 1072 609
1753 750 839
2138 1416 90
1157 3194 138
2055 2324 313
2519 4108 267
2059 1717 365
834 3023 339
2020 1426 316
1292 1131 338
1051 1046 33
1346 1595 793
737 3325 602
464 1582 757
280 3335 441
4319 3327 26
2666 3401 202
1785 2229 946
4400 2325 689
3478 2968 128
2742 751 730
3110 2416 213
773 4248 921
1389 1644 293
3309 1177 259
3343 502 253
4376 1960 330
2129 4199 259
1364 3472 855
2087 2686 21
2052 2518 425
3453 3849 662
3656 2292 627
710 640 629
4075 400 833
621 1017 807
2158 1780 590
4264 3819 348
2304 1350 415
2715 3918 952
376 1996 555
2390 4078 53
2764 643 461
1692 2030 702
2953 4436 946
1424 2353 107
2968 1840 112
2423 1563 46
2330 738 650
313 4430 323
1036 220 486
2775 342 912
3932 480 675
1009 1236 813
4449 790 919
490 4420 386
107 2316 384
2197 1502 534
254 624 597
1519 592 882
1853 4176 113
580 1860 333
201 2732 230
641 3655 658
4352 3446 789
1573 1003 992
1682 4097 742
2261 2938 473
2978 4290 150
1296 723 674
1000 400 907
799 2161 331
999 483 503
3686 4346 35
42 1841 441
3625 1706 726
134 3293 416
2702 3545 685
1729 3830 333
2845 4118 882
2589 1132 698
4230 3494 935
1872 1375 246
1417 949 114
3382 1053 829
768 3405 487
4092 4207 205
29 3457 724
1074 4310 942
3750 4336 497
1307 2679 861
2229 3475 58
2440 4128 398
821 2746 575
1106 1828 775
1253 3098 171
733 67 645
906 1743 652
3682 4080 653
1597 1301 907
3548 593 574
1710 758 945
243 735 934
3874 608 147
2805 932 555
2668 85 762
4437 3551 810
2052 1728 493
983 2406 200
3761 1567 238
874 4207 236
2710 1684 231
2262 2643 741
4168 977 370
253 136 381
4057 420 786
4356 2846 597
1808 4381 689
56 1979 576
2408 200 151
3230 1497 251
2076 4379 522
1179 960 353
808 3667 871
3531 2739 852
3161 914 774
3633 518 503
1269 3149 788
1213 135 567
1267 4480 21
2285 1072 648
3773 2227 48
2385 2387 712
1938 3547 876
4398 3638 253
4005 1955 641
1931 1463 124
2112 2512 165
2969 3722 675
3402 4344 359
3293 2485 391
4025 789 67
3325 433 265
3080 1688 667
2017 4155 208
4151 3307 80
1797 3566 616
727 2380 508
137 4396 557
2524 3782 325
745 2161 988
2489 74 512
3928 4391 995
1673 2952 782
1658 3651 802
3008 3422 36
2460 185 542
1909 238 551
4007 1086 939
1385 4226 642
3250 597 990
3163 1906 343
4398 3377 173
744 2820 909
1670 3331 498
629 3751 960
1997 1171 417
3835 1442 395
4132 1619 190
1390 4470 312
847 3849 688
1038 1169 711
3653 2161 359
1107 3921 559
2314 370 671
4265 3316 785
2975 823 567
2091 839 893
2149 2490 658
4179 4492 284
1734 4202 43
2605 3087 784
848 4415 461
4262 3209 42
1323 3820 593
3199 859 791
1992 1161 166
392 4044 175
3484 2786 855
376 3917 958
1654 1844 655
1285 740 816
2604 1346 839
1482 1984 862
2369 2184 335
3259 3647 599
2222 1934 174
2498 2465 112
1587 1373 953
1863 345 429
4472 441 388
2958 669 431
3041 1077 117
310 1328 291
969 2530 813
3478 4094 527
3870 1635 819
2912 2183 838
279 828 589
3859 550 750
874 3326 983
1992 3109 182
4471 347 282
4053 677 341
16 1168 527
13 3255 602
2112 3870 98
404 2024 803
3574 3433 712
3721 3222 963
2539 1174 941
938 1127 318
874 952 742
1534 803 26
977 4234 69
1195 2835 95
722 496 595
2158 4109 824
4055 526 666
1830 3761 514
297 3135 727
2943 1616 866
1531 361 602
2532 2119 974
3300 2821 191
311 3424 829
4149 3825 765
1223 2201 855
2260 693 529
1465 4029 765
2837 1753 134
1593 1740 390
3582 1313 372
1315 1711 597
3604 3541 933
1915 2202 89
850 1239 549
1417 882 683
3705 1087 73
3649 507 917
1130 519 932
2343 1319 99
4469 3330 851
1340 3801 764
2010 1389 526
1951 1739 973
2003 2156 693
216 2999 181
3340 4370 587
1668 781 813
2235 3133 889
3060 3019 575
3422 159 417
2619 2755 774
346 1562 685
3443 2469 506
2276 405 17
396 1337 891
783 820 811
2861 4225 58
1309 3894 357
3801 306 707
2493 715 895
4367 4465 392
2766 1276 276
816 1149 263
3361 4304 82
2557 1548 136
3382 3138 404
3999 244 554
860 3927 411
1294 1967 569
4377 4456 414
2601 1784 676
3637 3348 396
2285 3322 772
1431 405 297
2295 24 724
3229 1881 867
527 1828 156
1317 3201 797
3726 1464 658
3416 541 494
100 1956 382
2675 483 177
1445 1794 862
108 4017 497
3297 1799 685
3442 2798 351
987 2409 607
105 9 564
1125 1486 989
1649 767 619
1242 3598 506
1144 3026 604
3719 1741 170
1919 2558 459
4450 2423 342
2469 1482 451
3339 163 605
2419 4055 512
1413 4240 882
3280 836 724
3255 2825 683
3828 1160 483
716 2773 659
2840 3210 230
3274 1706 634
588 3150 532
3416 1238 420
4231 2277 90
1285 2685 672
1452 1521 605
1291 129 835
3782 844 447
2007 1407 625
2287 3105 995
2430 253 221
506 2098 961
4284 1624 949
544 3155 125
2141 4277 446
188 43 282
1637 1808 676
4455 3563 406
1942 1789 457
2101 549 552
1867 1307 480
1687 3704 525
1074 522 48
905 3712 710
1953 1217 37
3630 2203 933
1384 3585 791
4358 3764 375
2588 4145 15
1725 1090 430
3716 3537 354
3270 3647 452
190 2402 393
2982 406 834
1446 373 8
2802 2303 78
879 1255 269
3009 663 69
3428 3833 92
2771 1677 791
2573 2824 13
591 1815 13
1919 153 591
230 2752 258
1617 473 893
539 3888 176
3821 1316 229
28 1886 362
4364 2840 843
3620 4332 235
1936 1191 626
3548 2593 96
1248 1240 124
988 2001 199
1499 1386 511
2721 2207 182
2092 3216 236
3838 1498 166
3581 2285 806
3760 2215 848
2553 3327 810
3821 3914 476
192 4416 998
223 1419 754
2634 4368 549
3261 3583 657
979 2669 5
2225 940 324
807 3399 575
828 706 75
1345 139 568
3073 2081 953
1816 4455 862
4102 3570 873
3039 3552 65
4070 2644 511
1973 2471 745
2340 2582 195
2068 3439 582
705 498 433
51 685 805
3147 3009 854
343 3496 777
2042 3402 135
1954 1752 715
4096 4045 604
3542 1082 824
909 394 591
3788 3115 333
3559 1120 832
1643 4071 114
1544 2527 532
3277 1726 182
2429 256 487
2925 3319 91
950 2802 76
336 1574 452
484 1466 155
2249 510 173
1592 3584 975
4226 2690 763
2081 4166 226
2994 4044 525
617 3982 835
3422 2533 471
3433 3398 524
1410 55 383
2057 490 317
4178 1359 669
2833 3356 658
3826 881 294
3534 4375 361
2036 2615 974
1540 406 867
206 2076 930
750 1924 450
1517 2599 554
3789 2317 648
479 2126 575
3880 1125 380
931 3390 837
158 2237 423
2482 3226 831
2170 689 711
422 936 873
2627 481 597
4015 4342 493
2461 872 982
1991 328 288
2207 2547 357
2518 1684 991
2780 2638 940
3868 4195 396
553 4 215
3870 1207 6
2139 1949 728
295 1441 685
3948 1371 626
840 786 19
1664 1189 583
4081 1092 102
4240 3375 850
2459 100 697
1256 361 591
4359 462 108
4065 4270 165
2630 2643 50
2052 3974 364
4453 2528 44
1426 3796 55
3530 2883 664
1631 3088 195
2376 26 248
3983 1197 455
902 3880 474
4336 3892 564
1146 3619 190
2433 3673 890
825 3560 456
3370 2354 196
400 1524 6
1639 1226 635
3492 1551 84
1519 55 183
3012 1828 310
4006 724 756
4134 1909 574
4139 4383 132
3818 3483 515
4210 3912 295
1541 4218 331
1609 3542 450
2422 3913 790
2683 26 694
1038 4324 242
4343 41 376
3831 2611 737
1459 486 697
3244 2890 189
3304 3604 210
1058 1021 581
3618 515 94
1862 1333 207
1838 1639 399
2248 3838 473
4417 3328 452
2991 2904 191
1780 954 967
3115 83 857
3677 1595 208
2456 446 288
850 3707 266
2897 732 169
671 3923 377
4370 3912 642
1207 2738 963
2540 1434 701
2669 3405 367
2429 1385 58
2596 363 347
2995 3392 78
859 3895 342
1909 1841 675
994 132 353
1160 1653 347
876 1578 850
23 2506 95
771 3622 870
564 725 233
1953 2735 283
2885 2059 53
779 884 711
3611 996 385
251 873 656
3067 4215 424
2729 4394 164
849 2478 237
1785 3874 49
3518 4206 256
73 0 877
859 3354 350
405 143 37
4324 2083 840
4164 354 36
250 839 462
3612 2350 610
3288 3521 557
3676 1136 901
3035 881 189
3510 1455 283
3468 4296 295
1403 2937 17
4091 2139 890
1892 3847 781
2229 3320 46
63 1037 857
2013 173 672
2797 3450 210
696 313 467
687 4364 663
2359 2501 58
600 67 599
1531 3111 569
3380 992 688
2334 589 396
2992 3426 202
2955 4486 910
4128 1482 726
1227 1831 752
2150 3574 211
4413 4038 347
1756 1802 826
975 2754 250
1163 2446 500
3896 3507 278
3118 225 246
590 3630 889
1722 1138 883
1350 103 480
2312 3549 224
2080 3961 906
3241 1019 813
4427 2946 359
1260 3917 225
2537 80 290
3369 1799 598
1015 1156 288
3994 2995 997
1112 1753 665
192 1834 843
239 2094 953
3953 1815 150
3587 1525 638
3515 1983 433
372 3522 674
4255 488 217
2841 454 819
4284 2587 774
3776 2001 303
534 2702 617
3924 160 493
2265 3030 694
3410 3456 876
2711 119 929
87 2237 23
1537 4175 25
409 3460 132
4182 3727 236
2077 944 509
3632 37 448
2081 2066 375
1905 2533 320
4237 586 929
2242 232 480
937 1650 207
4491 3523 881
1453 1199 819
469 2769 853
1749 4327 822
1401 666 450
3612 760 978
3816 2319 968
189 2321 207
1483 1607 654
2344 2311 433
2660 2347 404
1167 1713 822
4001 4138 53
4262 385 784
1 2963 346
2547 3365 566
3636 1810 233
4411 1929 313
934 468 438
4448 1332 766
560 564 303
3143 2385 475
1702 2378 721
1590 3943 120
3537 4169 778
1472 97 743
4423 4257 349
3395 2159 631
1666 203 939
2116 2475 604
3530 3302 248
4448 4376 211
1120 3424 484
2936 3297 961
4329 2947 456
2466 875 883
4335 3443 84
1871 3731 111
2948 4452 805
1513 3709 735
2706 2340 621
3211 2822 449
759 1099 549
3668 1370 193
224 52 328
351 1956 145
74 2887 346
4231 3061 726
2930 302 98
1917 1170 824
264 3241 150
1663 222 349
2631 3460 583
1311 3366 385
3073 636 695
3252 459 356
255 1741 68
1274 2293 506
582 3688 110
362 1588 499
2592 3748 562
306 3861 985
2347 3530 945
2401 1681 287
4218 4474 718
1754 869 712
4020 46 145
498 1090 804
277 4346 350
1363 2099 29
1694 2218 215
1668 4059 838
469 1859 549
1111 1731 888
4253 3827 72
2988 1754 13
1979 2446 751
2269 197 961
2471 4046 288
3701 1730 236
2348 414 392
1684 4004 821
2631 2225 355
1572 2842 462
166 1264 854
2635 2638 701
1000 2344 863
1039 2098 685
671 2745 198
1143 2593 988
2122 4072 622
3761 3710 967
2354 4395 804
1672 1648 579
1578 95 712
4191 861 678
1922 411 299
1309 3579 403
3126 4410 621
186 1182 44
3745 2383 988
897 2942 878
3673 1212 561
2378 2086 168
2026 4375 892
2133 484 706
4421 2375 553
1705 194 417
755 1626 134
4152 620 948
2524 3804 818
505 691 724
2142 1234 303
2948 4022 221
2828 1505 265
3741 4196 604
1671 56 495
2975 1963 923
1026 307 349
2303 2348 407
2811 1136 972
3776 4279 183
3486 4034 802
2208 1370 256
3416 3365 970
4204 939 670
564 3898 1000
3172 67 926
2144 594 648
3163 3888 942
3593 4295 64
1328 3993 39
1893 1085 699
2050 4200 232
3076 1710 959
2706 1362 649
2503 1983 45
1356 3119 733
3852 2402 195
4445 3856 174
3666 3298 720
2640 3051 270
1080 126 627
3578 3429 835
3847 1883 403
4424 3176 739
2646 1699 132
327 3960 652
2045 2924 215
1242 3094 856
3402 3956 246
2635 4374 302
4017 1165 723
3469 4230 127
1651 4478 630
691 2914 986
3386 354 283
1271 1412 902
2863 4110 597
4080 1156 954
1084 2387 351
1876 251 423
630 3105 558
1202 161 546
1052 3861 351
2540 3543 486
4061 4253 453
4185 952 485
3805 1509 708
3993 2664 218
2486 4446 956
3375 1826 786
4131 1306 433
2869 736 515
3269 1428 655
3653 4192 643
2840 3839 608
3464 2474 973
3718 4427 648
4263 3666 225
3709 2863 465
3610 2695 30
1378 3063 741
916 187 870
562 4087 653
2376 4067 314
2924 2740 606
1875 2088 23
2557 685 281
636 3461 248
2185 3983 499
2253 1427 285
2621 2906 101
259 1236 736
4048 3128 963
75 3416 520
2191 3522 283
296 1193 668
4151 3360 688
439 304 952
4316 577 692
3015 2877 352
150 3873 526
435 4434 745
730 3971 94
3251 1068 440
3642 4292 707
3110 3663 865
3713 3396 234
3189 3773 796
4256 1383 64
4440 50 423
257 1090 802
29 1886 611
