6100 6231
5124 4060 848
4304 3721 630
5583 4655 444
5665 494 270
2199 1508 699
5412 4966 931
4388 2837 119
6054 4998 46
3322 3217 840
2432 4354 733
3102 1710 114
542 4742 105
5326 4458 856
2198 1551 207
4777 1955 189
4490 3118 74
4761 3884 791
308 4047 782
5595 749 721
4836 4299 709
1379 4938 783
5507 2094 307
2933 2494 237
1975 3301 354
3675 4565 659
6013 2666 6
3900 4231 846
1530 5215 71
746 4809 552
600 4848 297
1650 1812 620
1287 4186 992
5706 915 670
3414 293 549
3812 3552 168
4343 1116 798
2297 2206 676
4195 882 517
3270 1648 275
6024 4734 666
262 3685 690
2438 681 452
1859 2559 426
490 2029 133
6030 4874 121
2584 940 196
3216 3005 446
2607 5633 397
1272 6053 965
6058 2056 134
2260 845 503
3026 2583 901
1335 4843 236
1039 1040 472
510 3295 960
4543 2257 425
2245 639 151
2631 3177 887
3157 454 333
38 4173 893
1473 4048 837
2323 249 145
5793 2359 784
5058 595 778
409 4249 648
2501 3415 822
4979 2837 291
1660 825 157
5146 4233 192
1434 1457 532
1584 4702 223
1245 5888 668
2422 3455 443
1267 4942 973
296 3575 907
229 5721 509
2399 4219 703
2518 152 134
2882 3088 385
738 5810 821
2531 5699 351
1572 4626 885
1587 2954 690
1466 2431 417
2472 4485 537
1265 4503 728
1735 1373 232
3189 4094 117
3321 5360 961
3827 78 21
5664 3278 852
4707 3114 247
3124 1414 622
6035 4282 187
1408 1770 677
3729 628 367
3271 2774 123
1385 5971 420
167 5438 505
5498 1584 230
5942 4092 313
5094 1375 667
2293 3792 784
2634 374 639
1610 2650 729
2121 5091 17
5373 4146 946
2011 1638 47
3355 2501 894
264 4738 303
1045 146 787
4416 914 549
5781 2038 255
4465 3100 496
3378 2152 525
4300 4127 478
3702 2847 890
1018 788 318
1234 4337 227
1883 2956 1000
1833 237 972
4625 5027 415
682 2399 918
1392 5918 912
4559 447 231
1045 3636 83
1174 3961 191
2864 1290 586
3825 2497 707
3114 4813 11
5448 4278 572
4131 1628 421
3093 4488 605
2123 2457 376
1576 3376 528
886 4836 473
259 4556 238
2959 1066 926
6 6012 579
4995 5123 678
4876 4045 570
1113 1771 884
3102 2321 168
1708 4776 810
1287 2485 378
5834 3518 347
33 3617 517
1423 5691 214
4724 4649 636
5958 3618 464
4137 2938 716
5416 1347 158
2274 1166 630
3734 3246 86
5246 2152 367
3339 1024 52
594 5284 362
1273 1783 644
428 1033 347
4596 2899 784
5369 5468 428
2600 138 528
4958 4329 91
2932 410 998
2259 3212 791
1805 2547 117
758 5296 965
4573 4720 844
3316 588 863
5581 4914 879
3404 908 881
2539 2761 646
2892 3202 704
1234 3966 761
2996 4331 156
2827 1812 488
4677 1934 483
5397 6051 521
3802 4351 605
2849 4034 935
228 1640 809
3764 398 976
3157 5727 71
1317 652 836
4506 4867 785
240 633 600
2621 4482 333
958 1329 887
3185 2405 829
1766 938 804
3366 1680 83
3816 1725 780
2211 2913 1
2316 3404 582
986 4813 840
5705 4726 285
356 1549 300
3023 3448 536
6071 2999 17
3644 3064 924
578 4337 271
1079 3342 625
102 4906 136
4525 1661 667
998 2952 803
3383 5704 562
2985 4999 108
3224 5347 234
3090 63 920
2812 1369 566
3411 1423 234
4752 2641 956
2089 3183 520
1857 4179 132
3733 118 704
3660 4122 462
545 1916 890
5561 2007 353
1857 4316 601
6039 4877 125
1748 5024 163
5933 4973 805
5460 2412 956
4701 3831 796
1102 5674 800
1728 3476 593
4819 1064 351
134 4039 975
5911 241 414
2925 2797 35
5618 5141 89
3162 1671 94
5033 5129 195
285 3136 351
4616 3768 997
923 1780 953
2321 816 943
4975 1916 771
1039 409 506
2823 2200 997
2714 3317 475
4641 3771 71
4016 792 615
1562 5992 953
2631 1763 762
5080 318 30
4271 18 827
4696 3301 352
2210 3069 285
2032 1331 220
3436 4968 258
2876 2848 699
1423 6083 400
3049 2054 837
3782 3779 131
1114 3730 953
2979 577 891
4630 2294 230
3458 4511 478
3763 4954 358
5839 5819 603
5793 4973 3
4341 4690 778
747 4650 110
2332 1130 568
952 5455 470
3947 5984 604
5315 5677 317
5339 4625 192
2755 1231 960
5383 6050 603
3641 4663 509
2310 3936 841
2718 577 455
2623 787 545
5977 2207 10
2462 3015 461
1991 2942 395
53 1588 892
574 4386 605
3546 1062 717
2169 3735 317
617 192 930
6058 2889 91
3534 6082 793
4292 4826 646
3183 6027 458
4776 2536 354
1445 5095 126
201 2679 632
4329 2997 174
1240 4356 88
2117 3140 103
3113 700 437
5666 1786 334
3752 79 48
2019 3825 15
6018 1998 545
2133 3790 640
3038 3162 434
5206 3400 403
3387 1317 797
1440 2716 492
2549 920 485
4074 1585 821
4782 2346 98
1102 3620 3
2178 2562 300
726 2891 187
887 3076 863
204 4206 111
4193 1448 386
1532 551 312
5748 4618 937
5817 664 909
3785 5202 955
2981 4404 641
4624 228 541
4608 943 486
3770 88 1
2581 2208 951
1637 1609 284
4034 3291 989
3092 3418 264
4030 5403 844
2686 2284 435
2378 2598 499
2337 660 167
5999 58 855
6073 707 724
629 2220 166
640 5573 963
5136 4676 83
4898 4241 118
800 2897 711
5124 664 602
5389 5086 389
6006 208 517
396 1566 362
4566 2140 345
1156 1888 35
4311 5192 470
4272 562 120
978 1743 818
3421 4928 176
2669 532 75
2890 5773 416
4821 3113 742
1045 1437 404
3233 2545 782
4541 4132 220
2364 5207 963
3518 1000 905
3591 2738 797
1544 4761 711
1869 6031 234
4934 205 472
1483 1790 986
2604 1805 252
3641 4524 552
2508 1314 91
3740 3165 20
1412 4900 921
1301 3076 926
2772 5610 892
2333 3191 238
2941 4336 50
4125 3554 775
3519 520 483
584 2662 523
4893 3366 729
895 418 383
4902 3013 182
5825 4253 980
4052 4506 795
4648 4019 898
860 4152 290
4785 5956 599
3755 4571 14
1478 3511 272
4600 3846 342
4713 3916 597
4026 4180 734
3371 1642 963
4553 1847 607
245 3884 935
5556 362 719
4058 3186 538
6057 545 350
1429 3169 805
978 5110 636
500 2836 910
5413 4835 966
2259 2400 388
3884 3878 166
2277 2127 191
4950 3061 203
860 48 571
2380 5 767
3480 1866 162
2545 58 604
1329 3892 249
1886 1748 493
3973 916 600
3941 4123 786
1518 2359 597
2994 2288 676
1015 1461 206
3850 1804 905
4555 1216 954
409 4402 540
2664 4651 893
4167 978 916
2529 3686 998
4414 1073 786
4718 2290 798
4430 4997 30
4525 704 183
3973 3331 554
2074 2786 101
443 4043 587
5536 1707 394
3226 4883 985
4302 5159 614
3135 5377 117
2455 2544 121
3132 2428 584
655 4244 792
2170 1513 819
1250 416 127
3133 3372 828
3846 545 573
2723 5322 724
1722 1046 394
3038 5567 114
3030 633 714
3961 4477 562
5498 5552 573
2896 2539 7
3960 1664 226
1835 481 467
2342 2171 799
6041 3281 406
4331 6051 650
2410 2374 881
4252 5346 517
498 1121 810
5661 4186 424
1703 3046 545
2921 4995 272
739 3576 779
3722 2716 677
3920 2236 9
2071 3872 924
2021 1939 437
3248 1797 84
1689 4198 684
3538 912 518
292 5260 428
2833 869 310
1963 2023 1000
5004 2910 31
2340 1973 35
106 1285 852
4304 5727 63
866 4052 42
6049 3932 3
5329 1267 241
2050 2635 282
3844 2257 15
5135 3535 401
5542 1100 689
2918 1973 986
3196 49 3
3732 2148 247
5582 129 505
110 3712 497
2468 830 390
3062 3546 844
2813 1315 740
631 1545 318
5987 2923 15
2594 1656 767
1738 3228 848
469 4811 734
5327 3661 158
163 1787 750
6094 4922 579
1739 4629 670
3146 1126 983
2088 2098 77
2650 1080 966
3683 4254 926
985 2510 976
5608 5572 290
1469 980 428
2933 1144 888
4449 2866 942
23 4079 5
1850 4096 287
6089 5522 431
4057 1196 17
3567 1281 100
4750 1021 600
3271 5469 347
3005 4766 697
5613 541 763
1827 2042 872
5157 1667 913
2698 4746 364
3922 4595 667
1894 4892 823
4828 5220 175
3938 4138 95
3023 2932 537
3843 5293 209
1720 1081 38
5100 5409 854
3324 2117 343
2143 2259 521
2683 1837 561
4269 3889 809
4989 1000 432
2905 5210 347
4725 4791 834
2222 366 572
5422 1294 803
2494 2982 713
5585 4659 700
3207 3528 410
3881 1235 723
4940 2261 857
5888 1366 548
4664 2133 557
1135 3307 53
3563 2260 802
4179 2229 658
5135 4138 150
4349 1614 847
5296 282 602
2061 4281 827
3102 5815 309
3934 2440 514
4074 2545 373
226 1801 65
2698 311 221
1545 860 238
5919 5577 868
2526 3505 3
261 3117 374
2183 519 44
647 1759 271
1754 1864 239
3121 4393 807
5170 3168 184
2471 2178 281
29 5485 759
3215 3259 352
3466 274 268
1106 41 735
1489 5594 567
3648 298 216
2074 905 393
3901 5506 212
4320 4809 661
2374 4731 857
5940 931 472
5429 4844 876
1946 1825 50
2023 5209 701
1527 596 735
6007 3392 819
2428 4866 630
699 4840 387
4837 4366 423
4975 4262 90
5078 6025 752
1628 5413 476
4944 2807 369
1323 1766 677
4955 975 827
5055 3197 12
353 5631 776
1674 1050 156
1843 1312 405
5225 958 854
2232 3142 106
5441 4239 748
3859 2836 249
5696 5124 719
5164 440 856
4155 3611 25
5452 4110 901
2741 4393 414
1807 3609 492
1719 4358 795
209 1869 942
1747 2119 559
5266 5200 890
5437 1778 58
1063 6073 952
2518 3691 458
4647 3942 838
5834 4414 919
1048 3274 755
4258 390 684
24 4251 437
1809 5879 785
2512 613 40
2906 5410 88
5872 2330 775
410 3677 584
2372 276 65
2250 672 2
1218 4463 537
3702 5153 586
5188 5455 407
1117 1124 577
4325 3667 977
5029 1716 344
823 5701 277
4560 934 495
183 1160 594
3716 5163 868
4307 4 90
2624 2707 16
5846 5462 56
3267 331 274
3764 586 692
4443 340 532
4469 4682 957
1199 5084 823
238 2309 569
2815 1968 114
333 1417 209
5230 1798 930
759 5930 632
3550 5 858
5395 1973 855
987 5797 14
1151 4487 180
5298 4945 694
4410 3093 676
782 5913 722
1443 1691 425
173 4898 413
3950 262 18
3676 2518 717
541 891 864
3818 2395 548
5683 1027 530
1704 3982 81
1501 3547 638
2588 932 467
565 4182 800
1910 5242 435
3222 1210 625
2875 3637 665
93 3913 736
2310 6063 981
707 5935 770
4045 4219 572
1121 5249 966
4597 5008 864
4717 5017 238
110 4004 112
5961 5485 795
2063 5145 409
3927 3086 680
3252 476 786
3718 2262 235
3361 227 743
5712 4436 978
2127 4801 369
893 1459 635
4358 5956 389
1218 4845 40
6077 3504 505
1140 436 111
3286 4619 571
3299 3229 653
3182 927 620
2153 3378 273
2166 413 332
5973 5706 384
591 4035 775
748 2370 477
3435 1959 299
2563 4801 271
5333 683 349
3147 4066 753
2330 1671 40
3860 2828 485
126 1671 891
2665 857 818
1029 4189 489
5389 912 598
4723 3919 48
2968 3961 497
1041 2863 806
2538 4157 711
4032 5835 936
5352 588 76
5176 1170 174
2834 1828 908
221 3140 917
1201 2441 104
429 2108 999
3983 3585 561
5826 3282 538
3918 1846 876
1627 1120 678
3705 1357 386
3415 5361 172
3552 4279 849
719 1480 924
1819 715 39
4166 5130 302
1337 501 13
4775 1486 704
4497 768 784
2558 4861 921
2521 2708 990
5640 4402 671
4613 3686 39
5669 5925 749
3739 1906 835
4075 236 173
5520 300 676
3450 273 607
3461 1342 198
4752 3099 247
2010 1455 737
2538 5284 728
1118 330 430
4119 5480 23
230 5099 638
3420 725 55
2463 403 608
4665 3306 915
4572 4995 160
175 151 940
4610 5434 277
156 6071 195
1584 1151 659
1844 2371 801
4703 1443 406
2475 5925 805
1155 1874 72
2801 1195 774
3555 2493 308
5993 3247 918
1974 105 728
3290 996 488
1661 372 988
5844 2994 943
2724 3436 790
539 4681 334
892 3765 311
5790 572 313
5126 4115 323
3743 4010 193
1561 3884 895
3104 6090 791
925 1164 603
2637 1024 630
4069 1741 788
5835 4959 720
1763 3096 438
4868 5520 723
3414 5328 447
60 502 437
2295 3912 762
4689 4740 514
469 774 734
140 1390 597
972 2367 684
2045 3586 918
5158 1165 558
4566 2318 491
5381 3738 926
5236 3858 633
3396 3248 141
3977 991 712
3550 3359 842
4906 246 23
2413 258 246
3466 2269 458
15 2126 893
304 733 377
523 665 320
4150 941 817
2466 970 696
4703 1967 97
111 1862 855
2324 4040 922
1429 1025 656
2838 2113 702
1714 839 780
1951 5471 410
2314 3153 886
4854 1620 771
1278 289 560
4003 1764 794
3518 2911 642
5615 68 474
674 4365 91
207 1840 433
2844 1761 688
1810 1542 144
2841 871 514
879 416 562
5934 471 125
4498 5040 924
2210 4893 270
2160 1265 667
978 2626 747
5940 4356 952
689 1645 385
525 5668 270
2280 2097 985
4019 5288 908
3227 3810 620
5408 5327 208
5041 1890 775
109 2494 899
1399 2329 635
502 865 285
6041 1690 133
1084 1155 891
208 5850 849
467 1706 476
3950 1216 219
3880 6019 301
1099 5481 984
659 4527 572
4167 5 388
4415 615 751
5947 743 752
1638 5122 659
444 2620 165
179 891 554
2841 66 888
5796 5374 942
1200 474 825
2232 3924 939
1734 1008 170
4729 5937 266
3078 3297 959
5258 5111 210
6035 4546 601
6099 4303 598
329 5629 788
2457 740 849
5747 1160 389
2947 3431 683
5847 4417 875
5868 20 867
3101 1101 311
2696 4565 418
5488 1390 172
108 2389 707
333 5616 967
176 3666 496
3096 4507 513
3000 1232 261
5506 265 690
5570 1076 865
5576 449 636
3023 3827 244
1946 4432 993
4597 2451 734
3193 4738 68
684 1362 72
121 4629 836
823 3478 636
624 2262 495
5397 2267 474
308 3578 157
5993 2959 690
213 6074 186
4679 2257 447
1201 5816 921
2506 1529 662
4984 5469 460
2534 5589 222
3736 3771 481
1211 1771 198
2690 3528 738
538 3465 478
4001 5257 622
892 2863 319
4808 5993 251
2722 2112 345
4430 4367 402
2201 3530 315
2063 4528 332
721 4587 342
1666 565 555
4757 3539 91
1119 5415 279
4559 305 590
1540 3368 274
2966 5399 951
5267 813 924
3166 1053 422
1757 4614 513
853 3578 190
2274 163 42
2966 41 133
4039 4353 451
806 3516 639
4204 5675 232
1327 4808 931
4906 400 589
4844 4420 731
3288 3289 508
5449 2072 317
6038 3319 810
3909 134 228
4109 2087 534
3123 4922 456
5772 3994 684
5712 6020 774
3860 1011 653
1565 2227 616
891 5402 518
2179 3402 209
720 5653 143
227 1160 252
1863 3425 6
4660 1448 296
2270 3440 279
528 1508 106
181 1824 543
3671 2074 522
1041 5163 288
3980 301 282
4825 306 468
635 1587 378
3371 3106 71
391 2093 184
5605 311 616
2363 5079 148
3570 4697 756
1698 5046 610
4454 4534 826
1843 1938 575
2176 2705 41
4075 5585 67
4009 929 886
4624 297 82
5150 4065 284
5997 3025 60
3173 2208 614
277 5824 989
868 6082 7
1478 491 205
956 3185 151
1229 1747 261
3374 4076 736
4018 4211 172
1998 4580 728
2326 5906 531
4972 5811 19
894 4110 826
4576 5774 372
1900 5809 954
112 378 651
38 1479 525
4658 4824 160
1215 3733 731
2561 3926 288
519 3820 887
2392 2322 296
4802 3900 255
3367 1488 899
4132 3013 689
3762 4786 492
5329 4572 736
5598 2794 814
4192 5967 77
4216 2083 496
5725 5854 124
4665 1188 543
5453 3228 950
3873 2438 312
3791 1735 743
2208 6031 396
5857 1712 965
4261 601 905
3712 1048 436
2750 4030 993
571 640 289
2829 5179 4
2401 4987 728
4557 5445 356
4913 5423 963
4966 1036 902
5216 2686 780
735 4759 114
1248 185 973
1423 3490 842
1986 332 221
1597 4476 579
5671 3089 174
577 1144 735
1971 496 481
4777 2316 449
2990 3691 780
5269 2243 294
2344 3561 713
2833 5812 87
3987 1775 861
944 3531 699
3083 2472 253
4643 295 205
3272 5633 762
94 717 973
2342 4229 208
344 988 352
2065 5633 594
1433 4116 728
190 4661 506
524 2667 486
2460 5635 816
4047 21 399
3160 5729 404
2836 4101 56
5700 1252 233
5423 1965 319
4423 3796 163
2483 2798 145
4074 2913 453
3560 2569 845
5628 1351 924
1836 3447 43
5835 3376 56
607 5096 130
2874 2734 345
2153 4497 410
878 634 973
503 3906 548
625 3791 742
49 4061 280
3493 972 864
2897 4240 629
2167 5487 298
2276 1433 104
5269 3289 37
3414 3997 297
4702 4641 229
700 184 15
5375 526 657
3049 4472 296
1230 4371 378
1895 3063 133
255 5384 604
3141 699 316
4954 2625 865
2759 2740 338
5684 4284 288
835 4433 924
5514 2392 437
4771 5579 460
3988 2529 546
2070 1256 358
3877 4207 293
112 339 941
210 3511 851
5216 4555 819
2596 3606 105
5250 775 57
2954 5488 27
1313 5510 963
1156 672 315
5133 2312 846
5846 1759 681
5827 2242 481
2956 5580 719
3711 1416 21
12 1601 379
3948 489 129
1943 1496 904
4479 616 638
1323 3616 222
1937 2364 494
4581 2916 633
4035 1982 976
1439 5923 609
3705 3657 488
2929 2190 69
1309 2257 790
4804 2220 148
2746 3296 601
2272 2252 348
4968 4734 342
2623 1587 295
5708 4229 313
593 5052 650
803 1797 660
4857 3011 537
2714 2019 311
4833 5396 165
2646 406 156
4001 2943 279
422 868 199
3057 189 988
839 4122 532
2721 3859 358
4110 3318 187
1002 106 407
3080 3014 264
4665 5487 967
4893 3406 497
185 5542 471
767 3927 976
1500 3506 117
1496 4400 292
4017 2822 50
4318 2715 837
328 3625 476
1082 5339 214
5215 1482 387
3538 924 113
5693 496 88
2732 5639 819
3861 2799 828
3705 1415 972
4990 2609 601
1294 3173 576
3475 222 353
5919 1396 884
2220 167 527
306 2558 498
5995 3297 203
2193 4406 309
291 3446 575
3162 928 395
2667 4294 709
5406 3213 678
3455 3005 650
3137 330 815
22 1793 855
1520 3857 237
2564 3277 77
5844 4944 916
5975 634 653
6087 2905 953
3847 4361 881
4800 3072 79
4778 2713 106
2409 5720 510
2534 3848 376
4880 4972 955
1849 4411 687
1286 2202 814
759 1695 530
5988 1736 332
22 3545 642
3671 5066 362
5300 441 691
2360 1947 386
1213 717 821
3066 4497 137
4842 2632 274
2164 5778 352
412 160 181
488 522 769
332 3044 567
3777 62 716
544 5910 715
2566 5837 737
5632 3684 248
3569 992 944
959 1949 994
611 119 223
5854 3726 234
477 3650 431
5491 2262 550
3444 119 805
5384 2553 984
5671 3220 35
4399 5723 757
3850 6048 71
1769 881 690
2255 5633 491
1855 4178 125
493 3998 497
3693 5497 788
5495 5029 473
5651 1923 850
3429 3519 484
2515 2589 217
1579 4608 489
3825 3252 234
4654 2139 176
3004 3317 172
3959 3917 870
2020 5109 783
1874 860 323
5485 1323 130
5460 3921 973
5723 1127 73
1707 252 528
3255 5925 382
1642 4943 124
5638 2531 309
5316 417 579
701 2697 553
5360 6077 637
3135 4816 406
5056 5292 793
1798 1049 605
4594 5089 253
1512 4878 79
2261 2122 14
5090 3016 573
3800 6001 377
2761 475 561
983 1368 934
4941 220 124
5053 4037 383
3323 4327 392
6044 485 414
1435 5863 264
2378 4400 585
4401 4864 804
5669 5263 107
2162 5404 530
2333 2810 326
1726 2273 47
60 1602 217
4716 2734 756
3258 4501 211
5187 4911 906
977 2953 831
449 4239 318
4028 1799 470
3001 5778 196
4396 2643 845
2351 5996 366
5510 1192 795
2089 5177 153
5436 3833 744
5922 5050 627
5249 309 775
3590 4945 419
2677 2143 205
4396 586 253
5802 5637 729
831 1105 152
3500 1145 250
2076 5389 484
4245 4644 936
4874 3095 543
1380 3029 667
3878 1014 315
3121 2662 127
4019 4581 600
4882 516 417
2243 3509 256
5552 181 301
5342 4030 815
98 645 517
247 5877 761
4603 1560 369
3794 4719 212
4292 3189 842
4786 271 949
834 3916 770
427 5614 763
2998 5409 673
4931 162 854
1250 3613 36
1563 409 244
216 4749 814
1212 455 735
5379 730 398
4672 6053 590
2143 5248 201
2454 501 751
4606 4005 488
3869 410 916
5820 1217 184
6013 5262 881
1760 5682 266
4808 3299 956
5936 168 904
3685 773 854
2541 4327 7
768 5939 760
5644 6046 195
5760 4809 74
4217 2059 256
1069 4246 267
2971 4430 684
4601 552 358
3571 1720 260
5026 2999 651
2288 5598 486
4781 136 984
1917 2526 900
4074 648 781
5295 3770 266
1445 3846 380
5356 5529 957
70 803 905
2052 1765 192
5611 5105 70
4878 883 911
1730 5445 571
5362 4695 678
438 710 143
542 820 362
5455 3124 723
4751 30 652
106 3543 888
303 815 215
918 230 586
3128 4324 417
5385 1346 630
3485 647 12
5364 485 210
797 62 151
1325 211 867
4144 2618 929
1450 741 697
59 1179 585
4506 4634 63
4967 2914 567
1172 3718 449
1077 4676 590
231 4131 753
853 1285 336
4670 2850 119
3542 1268 454
5293 10 765
1204 3591 602
3178 1765 630
3336 4676 441
3332 5231 858
2116 720 500
5397 653 607
651 5473 456
3388 634 7
2128 2339 178
1393 3680 768
5525 1254 963
144 2555 411
5456 2192 445
1288 3636 838
2109 4594 634
913 840 719
4357 4733 467
2539 3952 649
4276 4299 416
3417 2964 329
1000 2148 589
2694 117 467
351 2645 602
6026 5009 503
5182 2293 623
5012 5421 707
5799 2466 102
4519 5524 149
2222 650 922
3811 3783 860
5632 3206 343
1651 3629 444
643 1549 181
3739 4593 254
40 5258 773
5303 4346 384
1390 4717 730
873 4729 870
4477 5954 346
2434 331 493
4567 1522 173
1138 4853 543
3510 5953 752
130 3003 759
1743 4991 878
896 461 188
3151 4222 926
3553 2999 436
4133 4198 991
3093 236 857
5840 593 74
489 3728 903
4934 632 697
148 3372 517
3491 400 289
3814 2372 562
4573 1674 96
5518 2369 278
122 3828 874
2151 6 8
3996 4760 606
3030 556 145
5012 4879 426
4100 4111 509
4936 5512 245
3201 2228 341
2009 4260 384
1947 3073 340
5543 4979 798
808 4921 108
5325 3134 409
2389 5158 381
5112 3792 614
5192 997 524
3838 6030 391
3697 4426 871
4986 4234 392
2557 3981 264
5305 3440 619
3329 1642 697
1158 3186 797
2074 2089 982
2975 5401 954
5033 2258 32
830 5070 879
3497 1306 812
5570 2843 131
4144 5863 981
4078 2869 397
4694 1339 45
2543 3075 655
3321 4253 29
550 3546 561
5899 675 866
1303 697 730
4499 3579 805
1379 4147 60
2344 1653 679
3741 397 71
1925 6037 274
1433 4768 762
2624 3574 564
539 4636 865
4770 832 466
1906 2270 714
4929 602 588
1129 1777 60
5389 1829 137
3395 4340 790
1372 1789 517
2968 5504 595
969 2243 338
2471 2880 48
3206 1319 212
1688 1855 970
5904 4342 945
4316 3266 325
1367 5629 164
2593 5052 796
2594 398 291
2843 581 226
5920 782 428
2732 3106 128
1849 2775 146
1761 4810 973
1209 4271 675
2953 3510 845
655 3063 848
217 5488 782
2608 5206 136
5665 793 77
5897 5433 198
706 1634 596
4233 5511 530
5685 3266 710
2620 4151 184
2217 4688 412
239 4337 441
3239 2391 52
2629 1319 192
2435 1653 427
1303 5440 832
339 1670 514
2985 5909 180
5576 1245 517
4357 5193 8
2967 2289 905
1267 798 503
1556 3184 373
4957 4451 761
2311 2738 480
231 4125 856
1439 4843 612
4100 3936 583
5182 1485 513
2700 1473 426
5637 1860 687
4952 4884 791
1240 5531 805
2666 5246 984
3561 3824 152
4280 1065 757
2006 2557 758
2214 3850 515
3263 4868 559
466 5305 172
1362 4107 859
3954 1777 964
1949 3705 449
2984 1030 193
5973 4859 922
302 1413 487
1114 5457 829
4414 5035 60
2575 3742 334
738 12 291
5981 1373 135
3494 5060 420
3888 1849 560
877 3219 876
3097 5244 525
1404 2279 886
156 3116 458
4951 4060 489
6087 2642 431
3419 2233 406
2929 5634 183
3401 427 939
